region,status,fqdn,ip_address,missing_in_ipam
southeast,active,BNATNED92.southeast.lightspeed.net,10.40.112.22,0
east,down,PITPADS34.east.lightspeed.net,10.20.226.71,0
northwest,degraded,BOIIDDS96.northwest.lightspeed.net,10.70.96.162,0
southeast,active,JAXFLED01.southeast.lightspeed.net,10.40.79.12,0
southwest,active,ABQNMDS86.southwest.lightspeed.net,10.50.68.213,0
east,active,CLTNCAG96.east.lightspeed.net,10.20.56.35,0
,active,NYCNYCO47.northeast.lightspeed.net,10.60.132.176,1
east,active,PITPASW36.east.lightspeed.net,10.20.249.78,0
,active,ATLGAED21.east.lightspeed.net,10.20.51.128,1
northeast,degraded,PHLPAED40.northeast.lightspeed.net,10.60.137.175,0
central,active,AUSTXDS58.central.lightspeed.net,10.10.127.250,0
northeast,active,NYCNYDS37.northeast.lightspeed.net,10.60.234.152,0
northwest,active,GEGWADS77.northwest.lightspeed.net,10.70.73.62,0
west,active,SFOCADS65.west.lightspeed.net,10.30.209.9,0
northeast,down,BOSMART39.northeast.lightspeed.net,10.60.198.135,0
,degraded,NYCNYAG85.northeast.lightspeed.net,10.60.56.46,1
northwest,active,PORORDS24.northwest.lightspeed.net,10.70.1.223,0
east,active,ATLGART79.east.lightspeed.net,10.20.120.103,0
northeast,active,NYCNYED64.northeast.lightspeed.net,10.60.234.161,0
northwest,active,PORORDS84.northwest.lightspeed.net,10.70.252.46,0
northeast,down,NYCNYDS01.northeast.lightspeed.net,10.60.149.37,0
southwest,down,ELPTXSW68.southwest.lightspeed.net,10.50.47.69,0
east,degraded,ATLGAED38.east.lightspeed.net,10.20.101.97,0
west,active,SEAWACO75.west.lightspeed.net,10.30.63.84,0
central,active,DALTXED21.central.lightspeed.net,10.10.82.187,0
central,active,AUSTXDS55.central.lightspeed.net,10.10.44.35,0
west,active,LAXCAED27.west.lightspeed.net,10.30.121.89,0
,active,PHLPAAG94.northeast.lightspeed.net,10.60.78.225,1
west,active,SEAWART23.west.lightspeed.net,10.30.84.58,0
west,active,LAXCAAG45.west.lightspeed.net,10.30.59.35,0
west,active,SFOCAAG07.west.lightspeed.net,10.30.248.154,0
southwest,active,PHXAZED66.southwest.lightspeed.net,10.50.160.79,0
,active,PHLPAAG80.northeast.lightspeed.net,10.60.120.153,1
west,degraded,SFOCASW68.west.lightspeed.net,10.30.62.217,0
southwest,active,ABQNMRT69.southwest.lightspeed.net,10.50.154.12,0
central,active,OKCOKAG90.central.lightspeed.net,10.10.181.75,0
northeast,active,NYCNYAG62.northeast.lightspeed.net,10.60.183.10,0
,active,PHLPACO52.northeast.lightspeed.net,10.60.148.196,1
,active,NYCNYDS12.northeast.lightspeed.net,10.60.81.205,1
east,active,CLTNCAG76.east.lightspeed.net,10.20.2.138,0
central,degraded,OKCOKDS41.central.lightspeed.net,10.10.235.36,0
west,degraded,SEAWAED48.west.lightspeed.net,10.30.124.166,0
northwest,down,BOIIDED01.northwest.lightspeed.net,10.70.69.65,0
west,active,SEAWART55.west.lightspeed.net,10.30.1.190,0
southwest,active,ABQNMSW75.southwest.lightspeed.net,10.50.245.74,0
central,active,AUSTXED37.central.lightspeed.net,10.10.250.68,0
northwest,active,GEGWADS23.northwest.lightspeed.net,10.70.114.244,0
southeast,down,MIAFLDS75.southeast.lightspeed.net,10.40.70.14,0
northeast,active,NYCNYDS46.northeast.lightspeed.net,10.60.28.111,0
central,degraded,OKCOKDS56.central.lightspeed.net,10.10.115.160,0
northwest,active,PORORDS39.northwest.lightspeed.net,10.70.231.165,0
central,degraded,DALTXED06.central.lightspeed.net,10.10.226.47,0
east,degraded,PITPAED77.east.lightspeed.net,10.20.15.144,0
northwest,active,GEGWART29.northwest.lightspeed.net,10.70.90.195,0
west,degraded,LAXCAAG86.west.lightspeed.net,10.30.252.123,0
west,active,SFOCART63.west.lightspeed.net,10.30.138.229,0
east,degraded,CLTNCSW44.east.lightspeed.net,10.20.27.199,0
southeast,active,JAXFLED24.southeast.lightspeed.net,10.40.180.226,0
west,active,SFOCART97.west.lightspeed.net,10.30.63.222,0
northwest,active,PORORSW23.northwest.lightspeed.net,10.70.128.70,0
,active,NYCNYED49.northeast.lightspeed.net,10.60.116.27,1
,active,LAXCART14.west.lightspeed.net,10.30.88.213,1
southeast,active,JAXFLDS50.southeast.lightspeed.net,10.40.13.117,0
southwest,active,PHXAZDS05.southwest.lightspeed.net,10.50.93.98,0
northwest,degraded,PORORDS19.northwest.lightspeed.net,10.70.122.113,0
northwest,active,PORORED45.northwest.lightspeed.net,10.70.80.145,0
northwest,active,PORORSW83.northwest.lightspeed.net,10.70.34.233,0
southwest,active,ELPTXAG11.southwest.lightspeed.net,10.50.37.36,0
southeast,down,BNATNDS10.southeast.lightspeed.net,10.40.198.170,0
northeast,active,PHLPAED90.northeast.lightspeed.net,10.60.249.12,0
northeast,degraded,BOSMACO88.northeast.lightspeed.net,10.60.193.58,0
east,degraded,PITPAED89.east.lightspeed.net,10.20.164.149,0
northwest,active,BOIIDDS94.northwest.lightspeed.net,10.70.50.146,0
northwest,active,PORORSW17.northwest.lightspeed.net,10.70.118.173,0
northwest,degraded,GEGWACO43.northwest.lightspeed.net,10.70.81.11,0
northwest,active,GEGWASW56.northwest.lightspeed.net,10.70.22.111,0
northwest,degraded,BOIIDRT11.northwest.lightspeed.net,10.70.181.30,0
southeast,active,JAXFLED34.southeast.lightspeed.net,10.40.219.153,0
northwest,active,GEGWASW75.northwest.lightspeed.net,10.70.121.15,0
northwest,active,BOIIDSW42.northwest.lightspeed.net,10.70.242.168,0
northwest,retired,GEGWAED67.northwest.lightspeed.net,10.70.201.180,0
northwest,retired,GEGWADS53.northwest.lightspeed.net,10.70.235.6,0
west,active,LAXCACO79.west.lightspeed.net,10.30.67.62,0
east,active,ATLGAED66.east.lightspeed.net,10.20.45.144,0
northeast,active,PHLPASW96.northeast.lightspeed.net,10.60.171.95,0
,active,PHLPASW93.northeast.lightspeed.net,10.60.141.249,1
northwest,active,PORORSW73.northwest.lightspeed.net,10.70.82.163,0
northeast,active,BOSMADS60.northeast.lightspeed.net,10.60.12.170,0
northwest,degraded,GEGWAED97.northwest.lightspeed.net,10.70.125.29,0
northwest,active,GEGWADS19.northwest.lightspeed.net,10.70.36.9,0
northwest,active,BOIIDED38.northwest.lightspeed.net,10.70.114.9,0
central,active,AUSTXED07.central.lightspeed.net,10.10.104.137,0
southeast,retired,BNATNED12.southeast.lightspeed.net,10.40.216.53,0
east,active,ATLGART34.east.lightspeed.net,10.20.26.193,0
central,degraded,DALTXSW99.central.lightspeed.net,10.10.193.76,0
west,active,SEAWART83.west.lightspeed.net,10.30.60.85,0
northeast,degraded,BOSMAED07.northeast.lightspeed.net,10.60.170.164,0
central,degraded,DALTXDS37.central.lightspeed.net,10.10.137.57,0
central,active,DALTXRT10.central.lightspeed.net,10.10.198.18,0
northwest,degraded,BOIIDED61.northwest.lightspeed.net,10.70.255.205,0
northeast,active,PHLPADS04.northeast.lightspeed.net,10.60.161.159,0
central,active,AUSTXDS60.central.lightspeed.net,10.10.152.181,0
west,active,SEAWAED68.west.lightspeed.net,10.30.184.181,0
west,active,SFOCAED97.west.lightspeed.net,10.30.22.2,0
southwest,degraded,PHXAZRT67.southwest.lightspeed.net,10.50.218.127,0
northeast,degraded,PHLPADS29.northeast.lightspeed.net,10.60.35.86,0
central,active,OKCOKCO41.central.lightspeed.net,10.10.215.40,0
northwest,active,PORORCO42.northwest.lightspeed.net,10.70.10.4,0
west,active,SEAWADS38.west.lightspeed.net,10.30.31.35,0
southwest,degraded,ELPTXDS11.southwest.lightspeed.net,10.50.141.9,0
southeast,down,MIAFLAG87.southeast.lightspeed.net,10.40.238.66,0
central,active,AUSTXSW61.central.lightspeed.net,10.10.248.63,0
west,degraded,LAXCAAG48.west.lightspeed.net,10.30.236.25,0
northwest,active,GEGWASW02.northwest.lightspeed.net,10.70.143.108,0
northeast,active,BOSMADS35.northeast.lightspeed.net,10.60.247.236,0
,degraded,PHLPAAG26.northeast.lightspeed.net,10.60.232.180,1
west,active,LAXCAED95.west.lightspeed.net,10.30.154.165,0
southwest,active,ABQNMSW12.southwest.lightspeed.net,10.50.193.43,0
west,active,SFOCART70.west.lightspeed.net,10.30.20.131,0
northwest,active,PORORRT99.northwest.lightspeed.net,10.70.132.160,0
east,active,PITPART95.east.lightspeed.net,10.20.226.113,0
southeast,degraded,MIAFLRT66.southeast.lightspeed.net,10.40.146.121,0
northeast,active,NYCNYAG32.northeast.lightspeed.net,10.60.111.73,0
northwest,active,PORORAG89.northwest.lightspeed.net,10.70.255.242,0
west,active,SEAWAAG89.west.lightspeed.net,10.30.172.214,0
east,down,ATLGASW67.east.lightspeed.net,10.20.91.194,0
southwest,down,ELPTXED65.southwest.lightspeed.net,10.50.198.135,0
,active,GEGWART18.northwest.lightspeed.net,10.70.137.168,1
northwest,active,BOIIDSW60.northwest.lightspeed.net,10.70.170.102,0
west,active,SEAWACO20.west.lightspeed.net,10.30.197.175,0
northwest,degraded,PORORAG97.northwest.lightspeed.net,10.70.36.0,0
northeast,down,PHLPADS66.northeast.lightspeed.net,10.60.21.48,0
northwest,active,GEGWACO86.northwest.lightspeed.net,10.70.213.39,0
west,down,SFOCART89.west.lightspeed.net,10.30.249.158,0
central,active,DALTXDS60.central.lightspeed.net,10.10.93.70,0
west,active,SFOCADS42.west.lightspeed.net,10.30.87.12,0
west,active,SFOCAED54.west.lightspeed.net,10.30.137.184,0
southeast,active,JAXFLDS27.southeast.lightspeed.net,10.40.153.162,0
,active,PHLPAAG74.northeast.lightspeed.net,10.60.150.168,1
northeast,active,PHLPADS72.northeast.lightspeed.net,10.60.56.241,0
west,active,LAXCAAG76.west.lightspeed.net,10.30.25.114,0
northeast,active,BOSMAED17.northeast.lightspeed.net,10.60.193.77,0
northeast,active,BOSMAAG50.northeast.lightspeed.net,10.60.29.153,0
west,active,SFOCADS23.west.lightspeed.net,10.30.97.102,0
central,active,OKCOKRT26.central.lightspeed.net,10.10.160.120,0
east,active,CLTNCAG28.east.lightspeed.net,10.20.89.221,0
central,degraded,OKCOKCO65.central.lightspeed.net,10.10.144.197,0
west,active,SFOCART53.west.lightspeed.net,10.30.101.27,0
northwest,down,PORORED08.northwest.lightspeed.net,10.70.141.164,0
central,down,DALTXAG37.central.lightspeed.net,10.10.198.112,0
east,active,PITPADS67.east.lightspeed.net,10.20.129.77,0
northwest,down,BOIIDED05.northwest.lightspeed.net,10.70.51.52,0
central,active,OKCOKAG20.central.lightspeed.net,10.10.74.140,0
northwest,active,PORORAG28.northwest.lightspeed.net,10.70.231.250,0
northeast,down,PHLPADS39.northeast.lightspeed.net,10.60.162.111,0
northwest,down,PORORRT08.northwest.lightspeed.net,10.70.181.121,0
,active,NYCNYRT54.northeast.lightspeed.net,10.60.169.16,1
,active,PHLPASW17.northeast.lightspeed.net,10.60.186.151,1
central,active,AUSTXCO96.central.lightspeed.net,10.10.151.46,0
northwest,active,BOIIDAG91.northwest.lightspeed.net,10.70.8.134,0
northwest,down,GEGWADS78.northwest.lightspeed.net,10.70.245.180,0
east,active,CLTNCED37.east.lightspeed.net,10.20.240.141,0
east,active,CLTNCDS42.east.lightspeed.net,10.20.196.9,0
southwest,active,PHXAZSW27.southwest.lightspeed.net,10.50.65.106,0
northwest,active,GEGWASW39.northwest.lightspeed.net,10.70.175.228,0
northeast,active,PHLPASW71.northeast.lightspeed.net,10.60.243.0,0
central,degraded,DALTXAG24.central.lightspeed.net,10.10.3.106,0
east,active,PITPACO79.east.lightspeed.net,10.20.222.48,0
west,degraded,SFOCAED06.west.lightspeed.net,10.30.213.87,0
central,down,OKCOKSW54.central.lightspeed.net,10.10.252.216,0
northwest,active,PORORSW05.northwest.lightspeed.net,10.70.237.245,0
central,active,OKCOKDS20.central.lightspeed.net,10.10.67.122,0
northeast,active,PHLPAED52.northeast.lightspeed.net,10.60.44.253,0
northwest,degraded,PORORRT70.northwest.lightspeed.net,10.70.125.45,0
central,degraded,AUSTXSW94.central.lightspeed.net,10.10.176.102,0
northeast,active,BOSMART17.northeast.lightspeed.net,10.60.143.212,0
northeast,active,PHLPART46.northeast.lightspeed.net,10.60.122.95,0
northeast,active,NYCNYDS22.northeast.lightspeed.net,10.60.18.235,0
,active,PHLPAED20.northeast.lightspeed.net,10.60.172.253,1
northwest,degraded,BOIIDSW99.northwest.lightspeed.net,10.70.88.177,0
southeast,active,MIAFLDS10.southeast.lightspeed.net,10.40.198.163,0
northwest,active,BOIIDAG19.northwest.lightspeed.net,10.70.26.241,0
west,active,SFOCAED73.west.lightspeed.net,10.30.147.74,0
central,degraded,AUSTXSW86.central.lightspeed.net,10.10.136.234,0
northeast,active,NYCNYCO26.northeast.lightspeed.net,10.60.57.52,0
west,degraded,SEAWASW83.west.lightspeed.net,10.30.68.169,0
northwest,active,BOIIDSW39.northwest.lightspeed.net,10.70.193.221,0
,degraded,NYCNYED02.northeast.lightspeed.net,10.60.181.15,1
west,active,SEAWASW65.west.lightspeed.net,10.30.236.26,0
,active,BOSMAED18.northeast.lightspeed.net,10.60.102.79,1
west,active,SFOCAED70.west.lightspeed.net,10.30.151.141,0
southwest,active,PHXAZDS72.southwest.lightspeed.net,10.50.67.32,0
southwest,active,ABQNMDS34.southwest.lightspeed.net,10.50.64.178,0
central,active,DALTXDS24.central.lightspeed.net,10.10.14.84,0
west,active,SFOCAAG63.west.lightspeed.net,10.30.59.220,0
northeast,degraded,NYCNYSW40.northeast.lightspeed.net,10.60.133.141,0
west,active,SFOCAED37.west.lightspeed.net,10.30.177.189,0
northeast,active,NYCNYED50.northeast.lightspeed.net,10.60.200.91,0
,active,PHLPAED62.northeast.lightspeed.net,10.60.17.31,1
central,degraded,OKCOKDS32.central.lightspeed.net,10.10.182.89,0
,active,NYCNYDS20.northeast.lightspeed.net,10.60.3.251,1
southeast,active,MIAFLDS61.southeast.lightspeed.net,10.40.163.25,0
central,active,DALTXCO01.central.lightspeed.net,10.10.223.21,0
east,active,ATLGAED37.east.lightspeed.net,10.20.4.236,0
,down,PHLPAAG35.northeast.lightspeed.net,10.60.204.123,1
southeast,active,JAXFLDS30.southeast.lightspeed.net,10.40.177.39,0
southeast,active,MIAFLED74.southeast.lightspeed.net,10.40.175.224,0
west,active,SFOCART10.west.lightspeed.net,10.30.37.254,0
southeast,degraded,JAXFLDS20.southeast.lightspeed.net,10.40.29.246,0
northwest,active,GEGWASW27.northwest.lightspeed.net,10.70.112.192,0
northwest,degraded,PORORDS77.northwest.lightspeed.net,10.70.94.117,0
west,active,LAXCASW71.west.lightspeed.net,10.30.224.36,0
,active,NYCNYSW33.northeast.lightspeed.net,10.60.81.35,1
west,active,SFOCART11.west.lightspeed.net,10.30.61.149,0
west,degraded,SEAWAAG44.west.lightspeed.net,10.30.205.60,0
northeast,active,BOSMART72.northeast.lightspeed.net,10.60.196.28,0
west,degraded,SFOCAED38.west.lightspeed.net,10.30.155.168,0
central,degraded,DALTXED08.central.lightspeed.net,10.10.42.82,0
northwest,degraded,BOIIDSW41.northwest.lightspeed.net,10.70.186.240,0
northwest,active,BOIIDDS70.northwest.lightspeed.net,10.70.168.148,0
,degraded,BOSMASW86.northeast.lightspeed.net,10.60.114.246,1
west,degraded,LAXCASW60.west.lightspeed.net,10.30.129.194,0
northeast,active,BOSMASW88.northeast.lightspeed.net,10.60.144.61,0
west,active,SFOCADS41.west.lightspeed.net,10.30.29.107,0
northwest,active,PORORSW06.northwest.lightspeed.net,10.70.96.57,0
central,active,AUSTXED28.central.lightspeed.net,10.10.215.188,0
west,active,LAXCAED18.west.lightspeed.net,10.30.190.49,0
east,down,PITPADS20.east.lightspeed.net,10.20.49.37,0
east,active,ATLGART67.east.lightspeed.net,10.20.227.204,0
northwest,degraded,PORORCO41.northwest.lightspeed.net,10.70.103.233,0
northwest,active,BOIIDRT89.northwest.lightspeed.net,10.70.91.201,0
northeast,active,NYCNYRT55.northeast.lightspeed.net,10.60.108.97,0
west,active,SFOCASW65.west.lightspeed.net,10.30.151.248,0
,active,PITPADS24.east.lightspeed.net,10.20.36.250,1
,active,NYCNYSW15.northeast.lightspeed.net,10.60.164.120,1
southeast,active,MIAFLED11.southeast.lightspeed.net,10.40.93.74,0
southeast,active,BNATNED72.southeast.lightspeed.net,10.40.44.112,0
northwest,active,GEGWASW76.northwest.lightspeed.net,10.70.176.128,0
west,active,SFOCAED13.west.lightspeed.net,10.30.82.47,0
central,degraded,AUSTXSW93.central.lightspeed.net,10.10.134.158,0
northwest,active,GEGWAAG42.northwest.lightspeed.net,10.70.59.135,0
central,active,OKCOKED67.central.lightspeed.net,10.10.38.156,0
northwest,active,GEGWACO45.northwest.lightspeed.net,10.70.155.10,0
northwest,active,GEGWART51.northwest.lightspeed.net,10.70.8.22,0
northwest,active,PORORCO31.northwest.lightspeed.net,10.70.213.59,0
west,active,SFOCASW15.west.lightspeed.net,10.30.80.36,0
northwest,active,PORORDS06.northwest.lightspeed.net,10.70.226.235,0
east,degraded,PITPAED88.east.lightspeed.net,10.20.122.226,0
northwest,active,GEGWADS79.northwest.lightspeed.net,10.70.138.159,0
northwest,active,PORORDS88.northwest.lightspeed.net,10.70.130.50,0
west,active,SFOCADS82.west.lightspeed.net,10.30.89.130,0
,active,LAXCAED02.west.lightspeed.net,10.30.70.226,1
northeast,active,PHLPAED12.northeast.lightspeed.net,10.60.163.131,0
central,down,OKCOKED38.central.lightspeed.net,10.10.201.26,0
east,active,ATLGAED82.east.lightspeed.net,10.20.198.215,0
northwest,active,BOIIDED67.northwest.lightspeed.net,10.70.148.93,0
west,active,SEAWADS06.west.lightspeed.net,10.30.29.248,0
,retired,BOSMASW55.northeast.lightspeed.net,10.60.238.142,1
southwest,active,ABQNMED33.southwest.lightspeed.net,10.50.86.248,0
northwest,degraded,GEGWAAG22.northwest.lightspeed.net,10.70.154.78,0
northwest,active,GEGWADS98.northwest.lightspeed.net,10.70.229.180,0
,active,BOSMADS81.northeast.lightspeed.net,10.60.127.4,1
northwest,degraded,GEGWADS75.northwest.lightspeed.net,10.70.242.217,0
northwest,active,BOIIDSW89.northwest.lightspeed.net,10.70.133.114,0
west,active,LAXCAED65.west.lightspeed.net,10.30.62.147,0
northeast,active,NYCNYDS75.northeast.lightspeed.net,10.60.244.60,0
west,active,LAXCASW37.west.lightspeed.net,10.30.85.175,0
west,active,SFOCART54.west.lightspeed.net,10.30.94.23,0
west,down,LAXCAED07.west.lightspeed.net,10.30.246.52,0
southeast,active,MIAFLAG55.southeast.lightspeed.net,10.40.76.54,0
northwest,active,BOIIDED37.northwest.lightspeed.net,10.70.59.153,0
west,active,LAXCAED28.west.lightspeed.net,10.30.84.70,0
northeast,degraded,NYCNYSW94.northeast.lightspeed.net,10.60.230.109,0
east,degraded,CLTNCCO48.east.lightspeed.net,10.20.110.225,0
west,active,LAXCASW12.west.lightspeed.net,10.30.68.202,0
,active,PHLPASW18.northeast.lightspeed.net,10.60.242.56,1
northeast,active,NYCNYED12.northeast.lightspeed.net,10.60.188.217,0
west,active,SEAWAAG25.west.lightspeed.net,10.30.67.2,0
northeast,degraded,PHLPAED14.northeast.lightspeed.net,10.60.81.88,0
northeast,active,BOSMAED58.northeast.lightspeed.net,10.60.219.103,0
northeast,degraded,PHLPADS56.northeast.lightspeed.net,10.60.56.195,0
southeast,active,JAXFLDS07.southeast.lightspeed.net,10.40.18.171,0
east,active,CLTNCDS28.east.lightspeed.net,10.20.64.172,0
northwest,retired,BOIIDAG87.northwest.lightspeed.net,10.70.205.10,0
southwest,active,PHXAZCO30.southwest.lightspeed.net,10.50.208.69,0
central,active,DALTXED36.central.lightspeed.net,10.10.92.140,0
,active,BOSMAED54.northeast.lightspeed.net,10.60.29.238,1
southeast,down,MIAFLSW27.southeast.lightspeed.net,10.40.149.87,0
northwest,retired,BOIIDRT44.northwest.lightspeed.net,10.70.163.224,0
northwest,active,PORORED73.northwest.lightspeed.net,10.70.74.167,0
southwest,degraded,PHXAZRT18.southwest.lightspeed.net,10.50.188.247,0
northwest,active,PORORSW91.northwest.lightspeed.net,10.70.158.222,0
northeast,active,BOSMASW76.northeast.lightspeed.net,10.60.210.51,0
,active,PHLPAED25.northeast.lightspeed.net,10.60.213.54,1
northwest,degraded,PORORED34.northwest.lightspeed.net,10.70.126.101,0
northwest,active,PORORSW51.northwest.lightspeed.net,10.70.101.254,0
central,degraded,DALTXSW41.central.lightspeed.net,10.10.0.194,0
central,active,DALTXED35.central.lightspeed.net,10.10.51.134,0
east,active,CLTNCDS60.east.lightspeed.net,10.20.209.109,0
east,active,PITPASW28.east.lightspeed.net,10.20.135.54,0
northwest,active,GEGWASW35.northwest.lightspeed.net,10.70.5.235,0
west,active,SFOCADS96.west.lightspeed.net,10.30.52.36,0
west,active,SEAWART56.west.lightspeed.net,10.30.29.113,0
northwest,active,BOIIDCO96.northwest.lightspeed.net,10.70.190.226,0
central,degraded,OKCOKED30.central.lightspeed.net,10.10.77.215,0
central,active,AUSTXAG73.central.lightspeed.net,10.10.66.227,0
northeast,active,BOSMART69.northeast.lightspeed.net,10.60.62.81,0
,down,PHLPART76.northeast.lightspeed.net,10.60.216.248,1
northwest,active,GEGWAAG84.northwest.lightspeed.net,10.70.132.62,0
