obs_ip_address,obs_fqdn,obs_status,ipam_region,missing_in_ipam
10.40.7.164,MIAFLDS13.southeast.lightspeed.net,down,southeast,0
10.30.236.130,SFOCASW10.west.lightspeed.net,degraded,west,0
10.50.108.214,ABQNMCO72.southwest.lightspeed.net,active,southwest,0
10.10.41.254,DALTXSW59.central.lightspeed.net,active,central,0
10.20.239.201,PITPADS65.east.lightspeed.net,active,east,0
10.70.233.67,BOIIDDS66.northwest.lightspeed.net,retired,northwest,0
10.30.147.236,LAXCAAG63.west.lightspeed.net,active,west,0
10.10.77.164,OKCOKDS44.central.lightspeed.net,active,central,0
10.60.151.32,BOSMAAG74.northeast.lightspeed.net,active,northeast,0
10.10.106.198,OKCOKSW96.central.lightspeed.net,active,central,0
10.40.132.97,BNATNDS52.southeast.lightspeed.net,active,southeast,0
10.50.13.195,ELPTXCO44.southwest.lightspeed.net,active,southwest,0
10.70.114.76,BOIIDSW88.northwest.lightspeed.net,degraded,northwest,0
10.30.250.158,SEAWAED41.west.lightspeed.net,active,west,0
10.40.183.63,BNATNAG79.southeast.lightspeed.net,degraded,southeast,0
10.20.185.151,CLTNCDS88.east.lightspeed.net,active,east,0
10.70.84.80,BOIIDSW13.northwest.lightspeed.net,degraded,northwest,0
10.60.231.117,NYCNYDS11.northeast.lightspeed.net,active,,1
10.70.213.81,PORORED87.northwest.lightspeed.net,active,northwest,0
10.20.54.144,CLTNCDS65.east.lightspeed.net,active,east,0
10.10.133.152,AUSTXDS06.central.lightspeed.net,active,central,0
10.70.47.182,GEGWAAG23.northwest.lightspeed.net,active,northwest,0
10.10.156.249,OKCOKED52.central.lightspeed.net,active,central,0
10.60.137.224,NYCNYRT96.northeast.lightspeed.net,active,northeast,0
10.60.214.123,NYCNYED53.northeast.lightspeed.net,active,northeast,0
10.10.120.63,AUSTXRT29.central.lightspeed.net,degraded,central,0
10.20.171.9,PITPASW74.east.lightspeed.net,active,east,0
10.60.202.220,PHLPADS25.northeast.lightspeed.net,degraded,northeast,0
10.70.103.74,GEGWADS08.northwest.lightspeed.net,active,northwest,0
10.60.244.254,NYCNYED69.northeast.lightspeed.net,degraded,northeast,0
10.20.54.63,PITPADS97.east.lightspeed.net,active,east,0
10.30.198.207,SFOCASW30.west.lightspeed.net,down,west,0
10.70.18.144,PORORED12.northwest.lightspeed.net,retired,northwest,0
10.60.28.136,PHLPAED90.northeast.lightspeed.net,degraded,,1
10.50.177.1,ABQNMCO06.southwest.lightspeed.net,active,southwest,0
10.60.141.185,NYCNYRT78.northeast.lightspeed.net,active,,1
10.70.205.144,GEGWADS55.northwest.lightspeed.net,active,northwest,0
10.70.43.54,GEGWADS79.northwest.lightspeed.net,degraded,northwest,0
10.60.170.2,BOSMAED49.northeast.lightspeed.net,degraded,northeast,0
10.60.50.249,BOSMADS11.northeast.lightspeed.net,degraded,northeast,0
10.70.140.5,BOIIDED68.northwest.lightspeed.net,active,northwest,0
10.60.118.13,BOSMART87.northeast.lightspeed.net,down,northeast,0
10.20.198.62,PITPASW10.east.lightspeed.net,active,east,0
10.60.68.40,NYCNYAG23.northeast.lightspeed.net,active,,1
10.40.115.47,JAXFLAG52.southeast.lightspeed.net,active,southeast,0
10.20.5.229,CLTNCSW36.east.lightspeed.net,active,east,0
10.30.100.99,SEAWAED09.west.lightspeed.net,active,west,0
10.60.56.163,PHLPASW70.northeast.lightspeed.net,active,northeast,0
10.40.91.185,BNATNDS94.southeast.lightspeed.net,degraded,southeast,0
10.70.117.203,PORORSW56.northwest.lightspeed.net,degraded,northwest,0
10.30.90.138,LAXCART44.west.lightspeed.net,active,west,0
10.60.200.46,PHLPADS24.northeast.lightspeed.net,active,northeast,0
10.20.217.118,ATLGART81.east.lightspeed.net,active,east,0
10.20.57.37,PITPASW45.east.lightspeed.net,active,east,0
10.60.161.253,PHLPADS97.northeast.lightspeed.net,degraded,,1
10.30.167.252,SFOCACO48.west.lightspeed.net,active,west,0
10.30.106.103,SEAWACO84.west.lightspeed.net,degraded,west,0
10.70.251.105,BOIIDDS99.northwest.lightspeed.net,active,northwest,0
10.60.13.235,NYCNYDS20.northeast.lightspeed.net,degraded,,1
10.10.148.68,AUSTXED42.central.lightspeed.net,active,central,0
10.50.51.13,PHXAZCO25.southwest.lightspeed.net,active,southwest,0
10.60.67.14,BOSMAED09.northeast.lightspeed.net,active,northeast,0
10.60.155.109,PHLPAED97.northeast.lightspeed.net,active,,1
10.50.148.199,PHXAZDS57.southwest.lightspeed.net,active,southwest,0
10.40.59.191,JAXFLDS74.southeast.lightspeed.net,active,southeast,0
10.70.45.244,BOIIDDS19.northwest.lightspeed.net,active,northwest,0
10.60.77.27,PHLPADS72.northeast.lightspeed.net,degraded,,1
10.30.22.63,SEAWAED40.west.lightspeed.net,active,west,0
10.10.57.21,DALTXED19.central.lightspeed.net,active,central,0
10.50.15.247,ELPTXDS37.southwest.lightspeed.net,degraded,southwest,0
10.70.81.90,GEGWADS53.northwest.lightspeed.net,active,northwest,0
10.40.229.25,MIAFLAG50.southeast.lightspeed.net,active,southeast,0
10.20.232.139,ATLGASW33.east.lightspeed.net,active,east,0
10.70.123.255,GEGWASW08.northwest.lightspeed.net,retired,northwest,0
10.30.105.171,LAXCAED23.west.lightspeed.net,active,west,0
10.70.24.231,GEGWART72.northwest.lightspeed.net,retired,northwest,0
10.60.156.226,BOSMAED85.northeast.lightspeed.net,degraded,northeast,0
10.60.99.164,PHLPADS89.northeast.lightspeed.net,active,northeast,0
10.60.0.102,PHLPART45.northeast.lightspeed.net,degraded,northeast,0
10.60.139.116,PHLPASW03.northeast.lightspeed.net,degraded,northeast,0
10.30.34.225,SEAWACO68.west.lightspeed.net,active,west,0
10.50.232.20,ABQNMSW73.southwest.lightspeed.net,degraded,southwest,0
10.20.120.193,PITPAED15.east.lightspeed.net,active,east,0
10.20.93.98,PITPADS54.east.lightspeed.net,retired,east,0
10.40.84.94,MIAFLCO60.southeast.lightspeed.net,degraded,southeast,0
10.20.241.25,CLTNCED26.east.lightspeed.net,degraded,,1
10.50.140.91,ABQNMSW59.southwest.lightspeed.net,active,southwest,0
10.70.127.214,PORORCO34.northwest.lightspeed.net,active,northwest,0
10.60.185.231,NYCNYRT03.northeast.lightspeed.net,active,northeast,0
10.20.104.160,CLTNCAG54.east.lightspeed.net,active,east,0
10.30.148.22,SEAWART87.west.lightspeed.net,active,west,0
10.30.143.0,LAXCADS08.west.lightspeed.net,active,west,0
10.30.75.143,SFOCADS81.west.lightspeed.net,active,west,0
10.20.213.145,ATLGAAG21.east.lightspeed.net,active,east,0
10.40.206.244,BNATNED91.southeast.lightspeed.net,active,southeast,0
10.60.31.220,BOSMART49.northeast.lightspeed.net,active,,1
10.60.190.229,BOSMAAG09.northeast.lightspeed.net,active,northeast,0
10.70.228.230,GEGWADS15.northwest.lightspeed.net,degraded,northwest,0
10.70.203.15,GEGWASW31.northwest.lightspeed.net,active,northwest,0
10.50.129.184,ELPTXSW92.southwest.lightspeed.net,degraded,southwest,0
10.10.191.2,DALTXRT66.central.lightspeed.net,active,central,0
10.60.61.110,NYCNYSW83.northeast.lightspeed.net,degraded,northeast,0
10.20.79.20,ATLGASW02.east.lightspeed.net,active,east,0
10.30.7.136,SEAWASW26.west.lightspeed.net,active,west,0
10.60.123.220,NYCNYSW43.northeast.lightspeed.net,active,northeast,0
10.70.184.189,BOIIDDS24.northwest.lightspeed.net,active,northwest,0
10.60.224.131,BOSMADS69.northeast.lightspeed.net,degraded,northeast,0
10.10.197.29,AUSTXAG02.central.lightspeed.net,retired,central,0
10.10.1.134,OKCOKDS54.central.lightspeed.net,degraded,central,0
10.70.31.2,BOIIDRT45.northwest.lightspeed.net,active,northwest,0
10.30.219.48,SFOCART60.west.lightspeed.net,active,west,0
10.70.126.13,GEGWAAG04.northwest.lightspeed.net,active,northwest,0
10.70.180.116,GEGWAED34.northwest.lightspeed.net,active,northwest,0
10.60.151.3,NYCNYSW45.northeast.lightspeed.net,active,northeast,0
10.30.83.240,SEAWASW10.west.lightspeed.net,active,west,0
10.70.228.54,PORORSW90.northwest.lightspeed.net,degraded,northwest,0
10.60.129.147,PHLPASW23.northeast.lightspeed.net,down,,1
10.10.178.213,OKCOKED99.central.lightspeed.net,down,central,0
10.60.111.132,PHLPAED55.northeast.lightspeed.net,active,northeast,0
10.10.202.235,DALTXCO83.central.lightspeed.net,active,central,0
10.30.48.98,SFOCASW18.west.lightspeed.net,active,west,0
10.20.84.117,CLTNCDS13.east.lightspeed.net,degraded,,1
10.60.22.32,NYCNYSW90.northeast.lightspeed.net,degraded,northeast,0
10.30.133.198,SFOCART70.west.lightspeed.net,active,west,0
10.40.102.236,JAXFLSW22.southeast.lightspeed.net,degraded,southeast,0
10.30.198.116,LAXCADS10.west.lightspeed.net,active,west,0
10.60.254.112,PHLPADS67.northeast.lightspeed.net,degraded,,1
10.20.164.240,PITPASW12.east.lightspeed.net,active,east,0
10.10.94.21,OKCOKAG59.central.lightspeed.net,active,central,0
10.60.117.211,BOSMASW33.northeast.lightspeed.net,degraded,northeast,0
10.30.146.108,SEAWAED82.west.lightspeed.net,active,west,0
10.70.54.164,BOIIDRT86.northwest.lightspeed.net,active,northwest,0
10.60.148.238,BOSMAAG95.northeast.lightspeed.net,active,northeast,0
10.10.220.201,DALTXED95.central.lightspeed.net,active,central,0
10.10.64.209,DALTXSW95.central.lightspeed.net,active,central,0
10.60.214.216,BOSMACO42.northeast.lightspeed.net,active,northeast,0
10.10.116.86,DALTXAG56.central.lightspeed.net,down,central,0
10.70.101.15,GEGWASW65.northwest.lightspeed.net,degraded,northwest,0
10.20.185.33,CLTNCED67.east.lightspeed.net,active,east,0
10.30.119.226,LAXCASW52.west.lightspeed.net,active,west,0
10.60.26.218,NYCNYDS39.northeast.lightspeed.net,active,northeast,0
10.40.68.131,MIAFLAG99.southeast.lightspeed.net,active,southeast,0
10.20.36.235,CLTNCSW91.east.lightspeed.net,degraded,east,0
10.70.81.124,PORORDS53.northwest.lightspeed.net,degraded,northwest,0
10.70.62.200,BOIIDED06.northwest.lightspeed.net,down,northwest,0
10.70.7.128,BOIIDRT65.northwest.lightspeed.net,active,northwest,0
10.70.119.90,BOIIDAG15.northwest.lightspeed.net,active,northwest,0
10.60.254.48,NYCNYED82.northeast.lightspeed.net,retired,,1
10.60.201.224,PHLPADS95.northeast.lightspeed.net,degraded,,1
10.30.29.156,LAXCACO94.west.lightspeed.net,degraded,west,0
10.60.74.212,PHLPAED94.northeast.lightspeed.net,active,northeast,0
10.30.144.248,SFOCASW22.west.lightspeed.net,active,west,0
10.10.222.59,DALTXDS40.central.lightspeed.net,active,central,0
10.60.195.77,NYCNYAG19.northeast.lightspeed.net,active,northeast,0
10.40.115.165,BNATNDS51.southeast.lightspeed.net,active,southeast,0
10.20.69.29,CLTNCDS36.east.lightspeed.net,active,east,0
10.30.123.48,SFOCAAG57.west.lightspeed.net,active,west,0
10.60.185.75,PHLPASW35.northeast.lightspeed.net,active,northeast,0
10.30.245.26,SFOCASW55.west.lightspeed.net,degraded,west,0
10.70.97.68,GEGWART97.northwest.lightspeed.net,active,northwest,0
10.70.43.120,PORORSW36.northwest.lightspeed.net,active,northwest,0
10.30.249.136,SFOCADS87.west.lightspeed.net,active,west,0
10.30.123.210,SFOCADS36.west.lightspeed.net,degraded,west,0
10.20.15.179,PITPACO62.east.lightspeed.net,active,east,0
10.10.158.164,AUSTXED21.central.lightspeed.net,active,central,0
10.10.165.166,DALTXED87.central.lightspeed.net,active,central,0
10.70.166.42,GEGWAED69.northwest.lightspeed.net,active,northwest,0
10.40.82.111,BNATNRT04.southeast.lightspeed.net,active,southeast,0
10.20.81.170,PITPAAG84.east.lightspeed.net,down,east,0
10.30.92.7,LAXCACO51.west.lightspeed.net,active,west,0
10.50.163.11,PHXAZAG26.southwest.lightspeed.net,down,southwest,0
10.70.190.115,BOIIDSW48.northwest.lightspeed.net,active,northwest,0
10.10.165.51,DALTXDS83.central.lightspeed.net,active,central,0
10.10.98.21,OKCOKCO60.central.lightspeed.net,degraded,central,0
10.30.214.141,LAXCAAG27.west.lightspeed.net,active,west,0
10.50.240.40,PHXAZED17.southwest.lightspeed.net,active,southwest,0
10.60.72.90,PHLPAED50.northeast.lightspeed.net,active,northeast,0
10.70.216.87,GEGWART26.northwest.lightspeed.net,retired,northwest,0
10.10.201.173,DALTXED02.central.lightspeed.net,active,central,0
10.10.103.45,DALTXAG40.central.lightspeed.net,active,central,0
10.60.148.232,NYCNYED73.northeast.lightspeed.net,degraded,northeast,0
10.60.124.91,PHLPAED36.northeast.lightspeed.net,retired,,1
10.60.67.165,NYCNYED07.northeast.lightspeed.net,active,northeast,0
10.70.38.162,PORORAG92.northwest.lightspeed.net,active,northwest,0
10.40.158.11,JAXFLED67.southeast.lightspeed.net,degraded,southeast,0
10.10.55.4,OKCOKDS88.central.lightspeed.net,degraded,central,0
10.10.226.44,OKCOKAG56.central.lightspeed.net,active,central,0
10.10.248.174,OKCOKSW84.central.lightspeed.net,active,central,0
10.30.103.192,SEAWADS54.west.lightspeed.net,degraded,west,0
10.60.158.98,BOSMADS64.northeast.lightspeed.net,active,,1
10.30.91.13,SFOCAAG96.west.lightspeed.net,active,west,0
10.70.64.30,GEGWASW58.northwest.lightspeed.net,active,northwest,0
10.70.58.125,PORORAG26.northwest.lightspeed.net,active,northwest,0
10.10.56.1,AUSTXCO19.central.lightspeed.net,active,central,0
10.70.234.40,PORORCO84.northwest.lightspeed.net,active,northwest,0
10.60.254.209,NYCNYSW78.northeast.lightspeed.net,degraded,,1
10.60.110.133,NYCNYCO16.northeast.lightspeed.net,degraded,northeast,0
10.40.202.105,JAXFLDS27.southeast.lightspeed.net,active,southeast,0
10.50.134.149,ELPTXED60.southwest.lightspeed.net,degraded,southwest,0
10.20.90.227,ATLGART75.east.lightspeed.net,active,east,0
10.60.52.101,BOSMAAG19.northeast.lightspeed.net,active,northeast,0
10.60.100.177,NYCNYAG74.northeast.lightspeed.net,active,,1
10.30.63.18,SFOCAED82.west.lightspeed.net,degraded,west,0
10.70.164.23,GEGWASW56.northwest.lightspeed.net,active,northwest,0
10.40.188.131,JAXFLSW73.southeast.lightspeed.net,active,southeast,0
10.60.205.183,NYCNYSW85.northeast.lightspeed.net,active,,1
10.70.123.173,PORORED21.northwest.lightspeed.net,active,northwest,0
10.30.106.129,SFOCART05.west.lightspeed.net,down,west,0
10.60.63.13,NYCNYSW86.northeast.lightspeed.net,active,,1
10.70.84.19,BOIIDSW42.northwest.lightspeed.net,active,northwest,0
10.30.203.22,SFOCASW98.west.lightspeed.net,active,west,0
10.30.185.41,SFOCAED03.west.lightspeed.net,active,,1
10.30.49.249,LAXCAED40.west.lightspeed.net,active,west,0
10.10.236.77,OKCOKED79.central.lightspeed.net,degraded,central,0
10.20.234.86,PITPAAG70.east.lightspeed.net,active,east,0
10.30.181.173,SEAWAED78.west.lightspeed.net,active,west,0
10.20.35.157,ATLGASW89.east.lightspeed.net,active,east,0
10.50.53.163,ELPTXCO08.southwest.lightspeed.net,active,southwest,0
10.70.56.232,GEGWACO58.northwest.lightspeed.net,active,northwest,0
10.70.243.230,GEGWAED73.northwest.lightspeed.net,active,northwest,0
10.10.220.218,AUSTXRT73.central.lightspeed.net,active,central,0
10.40.47.65,JAXFLDS48.southeast.lightspeed.net,active,southeast,0
10.30.14.98,SEAWACO32.west.lightspeed.net,active,,1
10.60.160.64,NYCNYAG64.northeast.lightspeed.net,down,northeast,0
10.20.115.158,ATLGADS08.east.lightspeed.net,active,east,0
10.30.85.224,LAXCAAG73.west.lightspeed.net,active,west,0
10.50.207.19,ABQNMAG73.southwest.lightspeed.net,degraded,southwest,0
10.20.51.219,ATLGASW41.east.lightspeed.net,active,east,0
10.70.197.88,GEGWADS87.northwest.lightspeed.net,active,northwest,0
10.60.56.26,PHLPACO02.northeast.lightspeed.net,active,northeast,0
10.60.167.16,BOSMAED51.northeast.lightspeed.net,active,,1
10.10.82.115,OKCOKED80.central.lightspeed.net,active,,1
10.10.130.134,AUSTXED03.central.lightspeed.net,active,central,0
10.30.210.5,SEAWART77.west.lightspeed.net,active,west,0
10.60.33.125,PHLPADS93.northeast.lightspeed.net,active,northeast,0
10.30.40.125,SEAWAED56.west.lightspeed.net,active,west,0
10.30.1.240,SEAWADS09.west.lightspeed.net,degraded,west,0
10.30.233.219,SEAWAED03.west.lightspeed.net,degraded,west,0
10.40.237.82,JAXFLDS34.southeast.lightspeed.net,degraded,southeast,0
10.30.13.76,SEAWACO24.west.lightspeed.net,active,west,0
10.30.62.231,SEAWASW72.west.lightspeed.net,active,west,0
10.30.28.175,SFOCAED29.west.lightspeed.net,active,west,0
10.60.223.96,PHLPACO24.northeast.lightspeed.net,degraded,northeast,0
10.40.253.31,JAXFLED59.southeast.lightspeed.net,active,southeast,0
10.70.141.75,GEGWADS06.northwest.lightspeed.net,down,northwest,0
10.10.90.34,DALTXED27.central.lightspeed.net,active,central,0
10.10.46.161,AUSTXRT43.central.lightspeed.net,active,central,0
10.30.67.151,SFOCADS22.west.lightspeed.net,degraded,west,0
10.60.34.133,BOSMAED41.northeast.lightspeed.net,active,,1
10.30.226.184,SEAWAAG23.west.lightspeed.net,degraded,,1
10.30.224.124,SFOCADS25.west.lightspeed.net,active,west,0
10.50.18.95,PHXAZAG32.southwest.lightspeed.net,degraded,southwest,0
10.60.49.115,NYCNYDS89.northeast.lightspeed.net,degraded,northeast,0
10.10.23.29,OKCOKRT30.central.lightspeed.net,retired,central,0
10.60.163.237,PHLPAAG57.northeast.lightspeed.net,degraded,northeast,0
10.30.93.94,LAXCAED28.west.lightspeed.net,active,west,0
10.20.212.97,PITPAED25.east.lightspeed.net,degraded,east,0
10.70.51.75,GEGWAED98.northwest.lightspeed.net,down,northwest,0
10.70.3.14,GEGWASW15.northwest.lightspeed.net,active,northwest,0
10.70.207.95,GEGWADS38.northwest.lightspeed.net,degraded,northwest,0
10.70.112.9,GEGWASW60.northwest.lightspeed.net,degraded,northwest,0
10.70.228.19,BOIIDRT54.northwest.lightspeed.net,active,northwest,0
10.30.196.1,SFOCADS88.west.lightspeed.net,degraded,west,0
10.50.29.206,ELPTXDS44.southwest.lightspeed.net,active,southwest,0
10.40.204.102,JAXFLDS02.southeast.lightspeed.net,degraded,southeast,0
10.30.22.246,SEAWAAG39.west.lightspeed.net,degraded,west,0
10.70.135.10,BOIIDED44.northwest.lightspeed.net,down,northwest,0
10.30.122.107,LAXCAED65.west.lightspeed.net,degraded,west,0
10.60.226.182,NYCNYDS79.northeast.lightspeed.net,active,,1
10.30.99.109,SEAWAAG11.west.lightspeed.net,active,west,0
10.70.218.50,PORORSW77.northwest.lightspeed.net,active,northwest,0
10.20.16.170,PITPAED59.east.lightspeed.net,active,east,0
10.20.47.65,PITPADS69.east.lightspeed.net,active,east,0
10.40.89.18,BNATNED58.southeast.lightspeed.net,active,southeast,0
10.20.205.124,ATLGASW69.east.lightspeed.net,active,east,0
10.10.62.213,OKCOKDS45.central.lightspeed.net,down,central,0
10.10.9.89,AUSTXED34.central.lightspeed.net,degraded,central,0
10.70.228.177,PORORSW97.northwest.lightspeed.net,active,northwest,0
10.20.172.225,PITPADS71.east.lightspeed.net,degraded,east,0
10.40.126.6,MIAFLDS68.southeast.lightspeed.net,degraded,southeast,0
10.60.149.254,PHLPAAG75.northeast.lightspeed.net,active,northeast,0
10.30.25.47,LAXCADS09.west.lightspeed.net,active,west,0
10.30.105.153,LAXCART69.west.lightspeed.net,active,west,0
10.30.96.250,SFOCAED34.west.lightspeed.net,active,west,0
10.60.158.231,BOSMADS09.northeast.lightspeed.net,active,northeast,0
10.10.55.124,AUSTXED95.central.lightspeed.net,retired,central,0
10.60.66.223,NYCNYSW70.northeast.lightspeed.net,degraded,northeast,0
10.60.136.211,NYCNYDS57.northeast.lightspeed.net,down,northeast,0
10.10.215.242,DALTXDS32.central.lightspeed.net,active,central,0
10.50.172.127,PHXAZDS10.southwest.lightspeed.net,degraded,southwest,0
10.10.234.29,OKCOKED31.central.lightspeed.net,down,central,0
10.70.74.173,BOIIDED41.northwest.lightspeed.net,degraded,northwest,0
10.10.60.56,OKCOKSW15.central.lightspeed.net,degraded,central,0
10.10.197.146,AUSTXAG01.central.lightspeed.net,active,central,0
10.70.32.90,GEGWADS76.northwest.lightspeed.net,active,northwest,0
10.60.127.238,NYCNYED97.northeast.lightspeed.net,active,northeast,0
10.10.13.41,OKCOKED14.central.lightspeed.net,active,central,0
10.10.229.45,DALTXED42.central.lightspeed.net,active,central,0
10.70.103.29,PORORED51.northwest.lightspeed.net,active,,1
10.30.195.15,LAXCART81.west.lightspeed.net,active,west,0
10.50.164.65,PHXAZSW48.southwest.lightspeed.net,active,southwest,0
10.60.244.222,NYCNYCO57.northeast.lightspeed.net,active,northeast,0
10.30.200.50,SFOCAED80.west.lightspeed.net,degraded,west,0
10.60.129.212,PHLPAED26.northeast.lightspeed.net,degraded,northeast,0
10.60.170.134,NYCNYAG40.northeast.lightspeed.net,down,,1
10.40.64.90,MIAFLDS34.southeast.lightspeed.net,active,southeast,0
10.10.99.145,OKCOKDS83.central.lightspeed.net,degraded,central,0
10.50.62.193,ELPTXCO78.southwest.lightspeed.net,active,southwest,0
10.70.55.254,GEGWAAG08.northwest.lightspeed.net,active,northwest,0
10.60.68.136,PHLPASW28.northeast.lightspeed.net,active,northeast,0
