ip_address,hostname,fqdn,region,status,vendor,model,role,missing_in_inventory,missing_in_ipam,site_code,state_code,role_code,parsed_role,parsed_region
10.30.127.158,LAXCAAG95,LAXCAAG95.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0,LAX,CA,AG,agg,west
10.60.194.250,BOSMACO66,BOSMACO66.northeast.lightspeed.net,northeast,degraded,Cisco,NCS540,core,0,0,BOS,MA,CO,core,northeast
10.70.188.222,BOIIDDS44,BOIIDDS44.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0,BOI,ID,DS,dist,northwest
10.60.241.195,PHLPAAG41,PHLPAAG41.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0,PHL,PA,AG,agg,northeast
10.70.162.27,BOIIDRT59,BOIIDRT59.northwest.lightspeed.net,northwest,retired,Arista,7050X3,rtr,0,0,BOI,ID,RT,rtr,northwest
10.60.186.146,NYCNYSW20,NYCNYSW20.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0,NYC,NY,SW,sw,northeast
10.30.65.200,SEAWART22,SEAWART22.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,SEA,WA,RT,rtr,west
10.40.209.125,JAXFLED20,JAXFLED20.southeast.lightspeed.net,southeast,down,RAD,ETX-2,edge,0,0,JAX,FL,ED,edge,southeast
10.10.159.88,OKCOKDS93,OKCOKDS93.central.lightspeed.net,central,down,Juniper,QFX5120,dist,0,0,OKC,OK,DS,dist,central
10.40.204.95,JAXFLDS94,JAXFLDS94.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,0,0,JAX,FL,DS,dist,southeast
10.60.85.27,NYCNYDS87,NYCNYDS87.northeast.lightspeed.net,northeast,down,Juniper,QFX5120,dist,0,0,NYC,NY,DS,dist,northeast
10.70.150.25,PORORED53,PORORED53.northwest.lightspeed.net,northwest,down,Cisco,ISR4431,edge,0,0,POR,OR,ED,edge,northwest
10.70.213.243,GEGWAED40,GEGWAED40.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,1,0,GEG,WA,ED,edge,northwest
10.10.26.175,AUSTXSW13,AUSTXSW13.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,AUS,TX,SW,sw,central
10.20.204.254,CLTNCDS40,CLTNCDS40.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0,CLT,NC,DS,dist,east
10.60.171.208,BOSMAED87,BOSMAED87.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,0,1,BOS,MA,ED,edge,northeast
10.50.44.156,ABQNMCO12,ABQNMCO12.southwest.lightspeed.net,southwest,degraded,Cisco,NCS540,core,0,0,ABQ,NM,CO,core,southwest
10.70.201.236,BOIIDSW77,BOIIDSW77.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,BOI,ID,SW,sw,northwest
10.60.104.49,PHLPASW27,PHLPASW27.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0,PHL,PA,SW,sw,northeast
10.60.220.35,NYCNYDS82,NYCNYDS82.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist,0,0,NYC,NY,DS,dist,northeast
10.20.126.204,PITPAED62,PITPAED62.east.lightspeed.net,east,active,RAD,ETX-2,edge,0,0,PIT,PA,ED,edge,east
10.60.127.6,PHLPART97,PHLPART97.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0,PHL,PA,RT,rtr,northeast
10.50.36.246,ABQNMDS86,ABQNMDS86.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist,0,0,ABQ,NM,DS,dist,southwest
10.30.210.3,LAXCAED70,LAXCAED70.west.lightspeed.net,west,degraded,RAD,ETX-2,edge,0,0,LAX,CA,ED,edge,west
10.30.57.81,LAXCAED17,LAXCAED17.west.lightspeed.net,west,active,Cisco,ISR4431,edge,1,0,LAX,CA,ED,edge,west
10.20.255.158,ATLGASW91,ATLGASW91.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0,ATL,GA,SW,sw,east
10.10.123.19,DALTXED46,DALTXED46.central.lightspeed.net,central,active,RAD,ETX-2,edge,1,0,DAL,TX,ED,edge,central
10.70.15.139,GEGWADS19,GEGWADS19.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0,GEG,WA,DS,dist,northwest
10.20.109.245,ATLGADS52,ATLGADS52.east.lightspeed.net,east,down,ADVA,FSP150,dist,0,0,ATL,GA,DS,dist,east
10.70.138.59,PORORAG23,PORORAG23.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg,0,0,POR,OR,AG,agg,northwest
10.70.29.183,PORORDS13,PORORDS13.northwest.lightspeed.net,northwest,down,ADVA,FSP150,dist,0,0,POR,OR,DS,dist,northwest
10.70.137.56,PORORSW34,PORORSW34.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,POR,OR,SW,sw,northwest
10.60.91.45,NYCNYAG73,NYCNYAG73.northeast.lightspeed.net,northeast,active,Arista,7280R,agg,0,0,NYC,NY,AG,agg,northeast
10.70.16.38,BOIIDAG17,BOIIDAG17.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg,0,0,BOI,ID,AG,agg,northwest
10.30.143.195,SEAWASW02,SEAWASW02.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,SEA,WA,SW,sw,west
10.60.15.74,BOSMACO43,BOSMACO43.northeast.lightspeed.net,northeast,active,Juniper,MX204,core,0,1,BOS,MA,CO,core,northeast
10.60.150.141,PHLPAAG13,PHLPAAG13.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg,0,0,PHL,PA,AG,agg,northeast
10.20.236.218,CLTNCAG34,CLTNCAG34.east.lightspeed.net,east,degraded,ADVA,FSP3000,agg,0,0,CLT,NC,AG,agg,east
10.40.213.220,MIAFLSW11,MIAFLSW11.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,MIA,FL,SW,sw,southeast
10.70.226.233,BOIIDED62,BOIIDED62.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,0,0,BOI,ID,ED,edge,northwest
10.30.99.105,SEAWART97,SEAWART97.west.lightspeed.net,west,down,Arista,7050X3,rtr,0,0,SEA,WA,RT,rtr,west
10.70.32.33,GEGWAAG67,GEGWAAG67.northwest.lightspeed.net,northwest,active,Arista,7280R,agg,0,0,GEG,WA,AG,agg,northwest
10.30.44.76,SEAWAED23,SEAWAED23.west.lightspeed.net,west,active,Juniper,SRX345,edge,1,0,SEA,WA,ED,edge,west
10.10.77.170,AUSTXSW22,AUSTXSW22.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,AUS,TX,SW,sw,central
10.70.152.112,PORORDS48,PORORDS48.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0,POR,OR,DS,dist,northwest
10.30.193.252,LAXCAED27,LAXCAED27.west.lightspeed.net,west,active,RAD,ETX-2,edge,0,0,LAX,CA,ED,edge,west
10.40.64.217,JAXFLSW05,JAXFLSW05.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw,0,0,JAX,FL,SW,sw,southeast
10.20.66.125,PITPACO60,PITPACO60.east.lightspeed.net,east,active,Juniper,MX204,core,0,0,PIT,PA,CO,core,east
10.60.87.179,NYCNYED24,NYCNYED24.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,1,1,NYC,NY,ED,edge,northeast
10.70.115.64,GEGWAED26,GEGWAED26.northwest.lightspeed.net,northwest,degraded,Juniper,SRX345,edge,0,0,GEG,WA,ED,edge,northwest
10.40.185.105,BNATNED99,BNATNED99.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2,edge,0,0,BNA,TN,ED,edge,southeast
10.20.120.190,ATLGASW02,ATLGASW02.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0,ATL,GA,SW,sw,east
10.20.139.65,PITPASW38,PITPASW38.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0,PIT,PA,SW,sw,east
10.30.233.136,LAXCAED83,LAXCAED83.west.lightspeed.net,west,active,RAD,ETX-2,edge,1,0,LAX,CA,ED,edge,west
10.70.51.54,BOIIDED97,BOIIDED97.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,0,0,BOI,ID,ED,edge,northwest
10.60.141.209,NYCNYAG32,NYCNYAG32.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg,0,0,NYC,NY,AG,agg,northeast
10.70.38.196,PORORSW44,PORORSW44.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,POR,OR,SW,sw,northwest
10.10.174.246,OKCOKED84,OKCOKED84.central.lightspeed.net,central,active,RAD,ETX-2,edge,1,0,OKC,OK,ED,edge,central
10.30.207.158,SFOCAAG41,SFOCAAG41.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0,SFO,CA,AG,agg,west
10.70.246.221,GEGWAED31,GEGWAED31.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,1,0,GEG,WA,ED,edge,northwest
10.20.40.59,ATLGAAG20,ATLGAAG20.east.lightspeed.net,east,degraded,Arista,7280R,agg,0,0,ATL,GA,AG,agg,east
10.70.66.222,BOIIDED51,BOIIDED51.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,0,0,BOI,ID,ED,edge,northwest
10.60.189.79,NYCNYSW38,NYCNYSW38.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw,1,0,NYC,NY,SW,sw,northeast
10.10.116.96,AUSTXDS42,AUSTXDS42.central.lightspeed.net,central,degraded,Juniper,QFX5120,dist,0,0,AUS,TX,DS,dist,central
10.30.88.51,SEAWADS48,SEAWADS48.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0,SEA,WA,DS,dist,west
10.60.199.234,PHLPAED52,PHLPAED52.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge,0,1,PHL,PA,ED,edge,northeast
10.70.118.249,GEGWADS12,GEGWADS12.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0,GEG,WA,DS,dist,northwest
10.70.2.74,BOIIDSW72,BOIIDSW72.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0,BOI,ID,SW,sw,northwest
10.70.122.83,GEGWAED67,GEGWAED67.northwest.lightspeed.net,northwest,degraded,Juniper,SRX345,edge,1,0,GEG,WA,ED,edge,northwest
10.10.65.112,AUSTXDS04,AUSTXDS04.central.lightspeed.net,central,active,Juniper,QFX5120,dist,0,0,AUS,TX,DS,dist,central
10.60.54.10,NYCNYSW05,NYCNYSW05.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,1,NYC,NY,SW,sw,northeast
10.70.154.192,GEGWASW90,GEGWASW90.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,GEG,WA,SW,sw,northwest
10.40.242.126,MIAFLED12,MIAFLED12.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge,1,0,MIA,FL,ED,edge,southeast
10.10.61.187,DALTXSW04,DALTXSW04.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,DAL,TX,SW,sw,central
10.70.206.103,BOIIDDS24,BOIIDDS24.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0,BOI,ID,DS,dist,northwest
10.60.202.15,BOSMAED25,BOSMAED25.northeast.lightspeed.net,northeast,degraded,Juniper,SRX345,edge,0,0,BOS,MA,ED,edge,northeast
10.70.223.204,BOIIDCO03,BOIIDCO03.northwest.lightspeed.net,northwest,active,Cisco,NCS540,core,0,0,BOI,ID,CO,core,northwest
10.70.95.238,BOIIDSW68,BOIIDSW68.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0,BOI,ID,SW,sw,northwest
10.30.107.149,SEAWAED57,SEAWAED57.west.lightspeed.net,west,active,Juniper,SRX345,edge,0,0,SEA,WA,ED,edge,west
10.70.90.18,GEGWASW74,GEGWASW74.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw,0,0,GEG,WA,SW,sw,northwest
10.60.216.174,BOSMADS14,BOSMADS14.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,0,1,BOS,MA,DS,dist,northeast
10.60.249.248,BOSMADS42,BOSMADS42.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,1,1,BOS,MA,DS,dist,northeast
10.70.219.86,BOIIDED66,BOIIDED66.northwest.lightspeed.net,northwest,down,Cisco,ISR4431,edge,0,0,BOI,ID,ED,edge,northwest
10.70.49.219,GEGWASW96,GEGWASW96.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,GEG,WA,SW,sw,northwest
10.60.32.173,NYCNYDS48,NYCNYDS48.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,0,0,NYC,NY,DS,dist,northeast
10.40.101.163,BNATNAG20,BNATNAG20.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg,0,0,BNA,TN,AG,agg,southeast
10.30.129.212,SFOCAED76,SFOCAED76.west.lightspeed.net,west,active,Cisco,ISR4431,edge,0,0,SFO,CA,ED,edge,west
10.70.64.136,PORORRT67,PORORRT67.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0,POR,OR,RT,rtr,northwest
10.10.76.151,OKCOKAG73,OKCOKAG73.central.lightspeed.net,central,retired,Arista,7280R,agg,0,0,OKC,OK,AG,agg,central
10.70.230.215,BOIIDDS46,BOIIDDS46.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,dist,0,0,BOI,ID,DS,dist,northwest
10.70.218.22,PORORSW64,PORORSW64.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,POR,OR,SW,sw,northwest
10.20.71.50,ATLGASW88,ATLGASW88.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0,ATL,GA,SW,sw,east
10.60.118.228,PHLPAED09,PHLPAED09.northeast.lightspeed.net,northeast,retired,Cisco,ISR4431,edge,0,0,PHL,PA,ED,edge,northeast
10.30.217.114,LAXCACO62,LAXCACO62.west.lightspeed.net,west,active,Juniper,MX204,core,0,0,LAX,CA,CO,core,west
10.20.114.43,PITPADS74,PITPADS74.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0,PIT,PA,DS,dist,east
10.60.12.82,NYCNYED23,NYCNYED23.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge,0,0,NYC,NY,ED,edge,northeast
10.70.218.81,PORORSW12,PORORSW12.northwest.lightspeed.net,northwest,down,Cisco,Catalyst9300,sw,0,0,POR,OR,SW,sw,northwest
10.10.111.231,AUSTXRT42,AUSTXRT42.central.lightspeed.net,central,active,Arista,7050X3,rtr,0,0,AUS,TX,RT,rtr,central
10.30.97.131,SEAWART35,SEAWART35.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,SEA,WA,RT,rtr,west
10.50.178.12,ELPTXSW73,ELPTXSW73.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw,0,0,ELP,TX,SW,sw,southwest
10.20.195.135,ATLGAED66,ATLGAED66.east.lightspeed.net,east,active,Juniper,SRX345,edge,1,0,ATL,GA,ED,edge,east
10.60.56.187,PHLPART99,PHLPART99.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,1,PHL,PA,RT,rtr,northeast
10.30.143.95,LAXCASW64,LAXCASW64.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,LAX,CA,SW,sw,west
10.70.184.207,GEGWACO99,GEGWACO99.northwest.lightspeed.net,northwest,active,Juniper,MX204,core,0,0,GEG,WA,CO,core,northwest
10.50.243.89,ABQNMRT02,ABQNMRT02.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr,0,0,ABQ,NM,RT,rtr,southwest
10.70.78.248,BOIIDRT47,BOIIDRT47.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr,0,0,BOI,ID,RT,rtr,northwest
10.60.62.28,PHLPADS92,PHLPADS92.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,0,0,PHL,PA,DS,dist,northeast
10.60.200.116,PHLPASW09,PHLPASW09.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw,0,0,PHL,PA,SW,sw,northeast
10.60.39.133,NYCNYED62,NYCNYED62.northeast.lightspeed.net,northeast,degraded,Cisco,ISR4431,edge,0,1,NYC,NY,ED,edge,northeast
10.40.3.83,JAXFLED61,JAXFLED61.southeast.lightspeed.net,southeast,degraded,Cisco,ISR4431,edge,1,0,JAX,FL,ED,edge,southeast
10.60.138.38,BOSMAED57,BOSMAED57.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,0,0,BOS,MA,ED,edge,northeast
10.10.6.119,OKCOKED77,OKCOKED77.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,0,OKC,OK,ED,edge,central
10.70.75.75,PORORED39,PORORED39.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,edge,0,0,POR,OR,ED,edge,northwest
10.30.31.128,SFOCADS42,SFOCADS42.west.lightspeed.net,west,active,Juniper,QFX5120,dist,0,0,SFO,CA,DS,dist,west
10.30.215.5,SEAWAED65,SEAWAED65.west.lightspeed.net,west,active,RAD,ETX-2,edge,0,0,SEA,WA,ED,edge,west
10.20.46.128,CLTNCAG56,CLTNCAG56.east.lightspeed.net,east,active,Arista,7280R,agg,0,0,CLT,NC,AG,agg,east
10.70.30.188,BOIIDAG50,BOIIDAG50.northwest.lightspeed.net,northwest,down,Arista,7280R,agg,0,0,BOI,ID,AG,agg,northwest
10.20.200.253,PITPADS02,PITPADS02.east.lightspeed.net,east,down,Juniper,QFX5120,dist,0,0,PIT,PA,DS,dist,east
10.20.212.36,PITPAED35,PITPAED35.east.lightspeed.net,east,retired,Cisco,ISR4431,edge,0,0,PIT,PA,ED,edge,east
10.70.107.209,GEGWART58,GEGWART58.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0,GEG,WA,RT,rtr,northwest
10.40.60.68,BNATNAG60,BNATNAG60.southeast.lightspeed.net,southeast,active,Arista,7280R,agg,0,0,BNA,TN,AG,agg,southeast
10.20.89.0,PITPAED25,PITPAED25.east.lightspeed.net,east,active,Cisco,ISR4431,edge,1,0,PIT,PA,ED,edge,east
10.30.71.172,LAXCADS87,LAXCADS87.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0,LAX,CA,DS,dist,west
10.70.77.239,PORORSW06,PORORSW06.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,POR,OR,SW,sw,northwest
10.30.218.154,SEAWAED53,SEAWAED53.west.lightspeed.net,west,degraded,Juniper,SRX345,edge,1,0,SEA,WA,ED,edge,west
10.70.82.175,GEGWAED91,GEGWAED91.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,1,0,GEG,WA,ED,edge,northwest
10.70.198.246,GEGWASW97,GEGWASW97.northwest.lightspeed.net,northwest,down,Cisco,Catalyst9300,sw,0,0,GEG,WA,SW,sw,northwest
10.30.187.126,SFOCAAG34,SFOCAAG34.west.lightspeed.net,west,active,ADVA,FSP3000,agg,0,0,SFO,CA,AG,agg,west
10.10.144.234,OKCOKSW50,OKCOKSW50.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,OKC,OK,SW,sw,central
10.60.120.1,PHLPASW67,PHLPASW67.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw,0,0,PHL,PA,SW,sw,northeast
10.60.249.60,NYCNYED76,NYCNYED76.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,0,1,NYC,NY,ED,edge,northeast
10.70.10.125,PORORED72,PORORED72.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,0,0,POR,OR,ED,edge,northwest
10.70.250.229,BOIIDRT48,BOIIDRT48.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr,0,0,BOI,ID,RT,rtr,northwest
10.70.163.26,BOIIDAG48,BOIIDAG48.northwest.lightspeed.net,northwest,degraded,ADVA,FSP3000,agg,1,0,BOI,ID,AG,agg,northwest
10.30.176.159,SFOCASW24,SFOCASW24.west.lightspeed.net,west,retired,Cisco,Catalyst9300,sw,0,0,SFO,CA,SW,sw,west
10.60.191.132,NYCNYED87,NYCNYED87.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,0,1,NYC,NY,ED,edge,northeast
10.60.196.59,PHLPADS08,PHLPADS08.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,0,0,PHL,PA,DS,dist,northeast
10.30.141.157,SEAWADS23,SEAWADS23.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0,SEA,WA,DS,dist,west
10.30.176.23,SEAWASW34,SEAWASW34.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,SEA,WA,SW,sw,west
10.30.129.114,LAXCAED86,LAXCAED86.west.lightspeed.net,west,active,Juniper,SRX345,edge,1,0,LAX,CA,ED,edge,west
10.70.220.184,PORORED10,PORORED10.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,1,0,POR,OR,ED,edge,northwest
10.70.2.60,BOIIDDS84,BOIIDDS84.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0,BOI,ID,DS,dist,northwest
10.70.128.53,PORORSW31,PORORSW31.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw,0,0,POR,OR,SW,sw,northwest
10.70.126.231,PORORDS06,PORORDS06.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist,0,0,POR,OR,DS,dist,northwest
10.70.208.140,GEGWAED24,GEGWAED24.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,1,0,GEG,WA,ED,edge,northwest
10.70.120.178,PORORED02,PORORED02.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge,0,0,POR,OR,ED,edge,northwest
10.60.117.60,BOSMART91,BOSMART91.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr,0,0,BOS,MA,RT,rtr,northeast
10.30.49.119,SEAWADS78,SEAWADS78.west.lightspeed.net,west,active,ADVA,FSP150,dist,0,0,SEA,WA,DS,dist,west
10.60.120.24,BOSMADS66,BOSMADS66.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist,0,1,BOS,MA,DS,dist,northeast
10.30.20.118,SFOCART48,SFOCART48.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,SFO,CA,RT,rtr,west
10.70.80.158,PORORED37,PORORED37.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,0,0,POR,OR,ED,edge,northwest
10.60.90.128,NYCNYED25,NYCNYED25.northeast.lightspeed.net,northeast,down,RAD,ETX-2,edge,1,0,NYC,NY,ED,edge,northeast
10.20.253.188,ATLGADS96,ATLGADS96.east.lightspeed.net,east,active,Juniper,QFX5120,dist,0,0,ATL,GA,DS,dist,east
10.70.102.108,BOIIDDS92,BOIIDDS92.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist,0,0,BOI,ID,DS,dist,northwest
10.30.171.152,SEAWASW89,SEAWASW89.west.lightspeed.net,west,down,Cisco,Catalyst9300,sw,0,0,SEA,WA,SW,sw,west
10.30.169.226,LAXCART61,LAXCART61.west.lightspeed.net,west,down,Arista,7050X3,rtr,0,0,LAX,CA,RT,rtr,west
10.70.169.204,GEGWADS50,GEGWADS50.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0,GEG,WA,DS,dist,northwest
10.70.105.220,GEGWADS13,GEGWADS13.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0,GEG,WA,DS,dist,northwest
10.60.161.121,PHLPADS78,PHLPADS78.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist,0,0,PHL,PA,DS,dist,northeast
10.30.62.41,LAXCAED54,LAXCAED54.west.lightspeed.net,west,active,Cisco,ISR4431,edge,1,0,LAX,CA,ED,edge,west
10.70.216.205,BOIIDDS04,BOIIDDS04.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist,0,0,BOI,ID,DS,dist,northwest
10.40.180.102,JAXFLDS66,JAXFLDS66.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist,0,0,JAX,FL,DS,dist,southeast
10.50.175.45,ELPTXED41,ELPTXED41.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge,1,0,ELP,TX,ED,edge,southwest
10.10.24.197,DALTXSW38,DALTXSW38.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw,0,0,DAL,TX,SW,sw,central
10.60.221.58,PHLPADS58,PHLPADS58.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,dist,0,0,PHL,PA,DS,dist,northeast
10.30.171.166,SFOCAED79,SFOCAED79.west.lightspeed.net,west,active,RAD,ETX-2,edge,0,0,SFO,CA,ED,edge,west
10.10.185.237,AUSTXDS03,AUSTXDS03.central.lightspeed.net,central,active,Juniper,QFX5120,dist,0,0,AUS,TX,DS,dist,central
10.30.101.24,SFOCART10,SFOCART10.west.lightspeed.net,west,active,Arista,7050X3,rtr,0,0,SFO,CA,RT,rtr,west
10.20.86.138,PITPACO24,PITPACO24.east.lightspeed.net,east,active,Nokia,7750 SR-1,core,0,0,PIT,PA,CO,core,east
10.20.162.225,PITPASW50,PITPASW50.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw,0,0,PIT,PA,SW,sw,east
10.60.232.147,PHLPACO81,PHLPACO81.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core,0,0,PHL,PA,CO,core,northeast
10.50.197.218,ELPTXED83,ELPTXED83.southwest.lightspeed.net,southwest,active,Juniper,SRX345,edge,1,0,ELP,TX,ED,edge,southwest
10.30.203.137,LAXCASW97,LAXCASW97.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw,0,0,LAX,CA,SW,sw,west
10.30.182.197,SFOCADS98,SFOCADS98.west.lightspeed.net,west,degraded,ADVA,FSP150,dist,0,0,SFO,CA,DS,dist,west
10.60.197.170,NYCNYED09,NYCNYED09.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge,0,1,NYC,NY,ED,edge,northeast
10.60.99.231,PHLPAED30,PHLPAED30.northeast.lightspeed.net,northeast,degraded,Juniper,SRX345,edge,0,0,PHL,PA,ED,edge,northeast
10.10.218.126,OKCOKED93,OKCOKED93.central.lightspeed.net,central,degraded,RAD,ETX-2,edge,0,0,OKC,OK,ED,edge,central
10.20.18.137,PITPAAG01,PITPAAG01.east.lightspeed.net,east,degraded,ADVA,FSP3000,agg,0,0,PIT,PA,AG,agg,east
10.20.125.67,PITPAED95,PITPAED95.east.lightspeed.net,east,active,Juniper,SRX345,edge,1,0,PIT,PA,ED,edge,east
10.70.101.97,GEGWADS27,GEGWADS27.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist,0,0,GEG,WA,DS,dist,northwest
10.10.202.76,AUSTXED84,AUSTXED84.central.lightspeed.net,central,active,RAD,ETX-2,edge,0,1,AUS,TX,ED,edge,central
10.20.217.92,CLTNCDS16,CLTNCDS16.east.lightspeed.net,east,degraded,ADVA,FSP150,dist,0,0,CLT,NC,DS,dist,east
10.20.178.152,CLTNCED28,CLTNCED28.east.lightspeed.net,east,active,RAD,ETX-2,edge,1,0,CLT,NC,ED,edge,east
10.70.245.221,GEGWAED58,GEGWAED58.northwest.lightspeed.net,northwest,retired,Juniper,SRX345,edge,1,0,GEG,WA,ED,edge,northwest
10.70.195.167,PORORED85,PORORED85.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge,1,0,POR,OR,ED,edge,northwest
10.30.71.129,SFOCADS51,SFOCADS51.west.lightspeed.net,west,retired,ADVA,FSP150,dist,0,0,SFO,CA,DS,dist,west
