ip_address,hostname,fqdn,region,status,vendor,model
10.10.252.132,DALDS24,DALDS24.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.70.229.168,PORCO44,PORCO44.northwest.lightspeed.net,northwest,down,Nokia,7750 SR-1
10.30.140.148,SFODS81,SFODS81.west.lightspeed.net,west,active,Arista,7280R
10.30.176.179,SEACO42,SEACO42.west.lightspeed.net,west,active,Juniper,MX204
10.30.186.89,SFOED96,SFOED96.west.lightspeed.net,west,active,ADVA,FSP150
10.70.244.123,GEGED17,GEGED17.northwest.lightspeed.net,northwest,active,Cisco,NCS540
10.60.45.146,NYCED02,NYCED02.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150
10.20.21.173,ATLED77,ATLED77.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.60.216.84,PHLSW77,PHLSW77.northeast.lightspeed.net,northeast,active,Arista,7280R
10.40.219.91,JAXAG21,JAXAG21.southeast.lightspeed.net,southeast,retired,Arista,7280R
10.20.68.200,PITRT06,PITRT06.east.lightspeed.net,east,active,Juniper,MX204
10.70.50.187,BOIDS43,BOIDS43.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431
10.70.247.136,GEGAG49,GEGAG49.northwest.lightspeed.net,northwest,active,Juniper,QFX5120
10.60.140.190,NYCAG87,NYCAG87.northeast.lightspeed.net,northeast,active,ADVA,FSP3000
10.10.220.9,AUSDS48,AUSDS48.central.lightspeed.net,central,active,ADVA,FSP3000
10.60.29.82,PHLDS89,PHLDS89.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.70.132.220,BOIRT36,BOIRT36.northwest.lightspeed.net,northwest,retired,ADVA,FSP150
10.10.45.69,AUSRT83,AUSRT83.central.lightspeed.net,central,active,Cisco,ISR4431
10.30.240.60,SFOED84,SFOED84.west.lightspeed.net,west,degraded,Juniper,MX204
10.60.125.120,PHLED57,PHLED57.northeast.lightspeed.net,northeast,active,Arista,7280R
10.60.61.244,NYCDS87,NYCDS87.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.60.188.137,NYCRT37,NYCRT37.northeast.lightspeed.net,northeast,down,Nokia,7750 SR-1
10.70.4.114,GEGCO24,GEGCO24.northwest.lightspeed.net,northwest,degraded,Arista,7280R
10.50.64.101,ABQDS05,ABQDS05.southwest.lightspeed.net,southwest,down,RAD,ETX-2
10.70.62.241,GEGDS18,GEGDS18.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.70.254.53,GEGDS21,GEGDS21.northwest.lightspeed.net,northwest,active,Arista,7280R
10.30.34.43,LAXCO14,LAXCO14.west.lightspeed.net,west,degraded,Nokia,7750 SR-1
10.50.111.197,ABQSW48,ABQSW48.southwest.lightspeed.net,southwest,active,Arista,7280R
10.70.136.128,GEGDS96,GEGDS96.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431
10.30.147.65,SFODS98,SFODS98.west.lightspeed.net,west,active,RAD,ETX-2
10.10.13.183,DALSW07,DALSW07.central.lightspeed.net,central,active,RAD,ETX-2
10.70.159.56,BOIDS39,BOIDS39.northwest.lightspeed.net,northwest,active,Arista,7280R
10.70.249.37,PORRT34,PORRT34.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.30.56.245,LAXCO96,LAXCO96.west.lightspeed.net,west,active,RAD,ETX-2
10.70.111.43,GEGDS06,GEGDS06.northwest.lightspeed.net,northwest,active,ADVA,FSP150
10.40.6.77,BNART91,BNART91.southeast.lightspeed.net,southeast,active,Arista,7280R
10.30.190.128,SEADS25,SEADS25.west.lightspeed.net,west,active,ADVA,FSP3000
10.60.250.87,PHLDS53,PHLDS53.northeast.lightspeed.net,northeast,active,Arista,7280R
10.20.212.81,PITRT58,PITRT58.east.lightspeed.net,east,active,Juniper,MX204
10.70.162.126,PORCO01,PORCO01.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1
10.70.120.80,PORDS24,PORDS24.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.30.104.93,LAXSW50,LAXSW50.west.lightspeed.net,west,active,ADVA,FSP3000
10.40.155.99,JAXAG28,JAXAG28.southeast.lightspeed.net,southeast,active,Arista,7280R
10.70.207.96,PORDS95,PORDS95.northwest.lightspeed.net,northwest,degraded,Juniper,MX204
10.70.75.15,PORCO25,PORCO25.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.70.172.139,BOIRT94,BOIRT94.northwest.lightspeed.net,northwest,retired,Nokia,7750 SR-1
10.20.132.146,CLTAG12,CLTAG12.east.lightspeed.net,east,active,RAD,ETX-2
10.70.219.88,GEGSW59,GEGSW59.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2
10.60.214.156,BOSCO87,BOSCO87.northeast.lightspeed.net,northeast,down,Cisco,NCS540
10.50.208.83,ELPCO55,ELPCO55.southwest.lightspeed.net,southwest,active,Juniper,QFX5120
10.40.81.27,MIASW69,MIASW69.southeast.lightspeed.net,southeast,active,Arista,7280R
10.30.254.208,SEADS60,SEADS60.west.lightspeed.net,west,active,Cisco,ISR4431
10.60.218.36,PHLED77,PHLED77.northeast.lightspeed.net,northeast,active,Arista,7280R
10.30.39.46,LAXCO84,LAXCO84.west.lightspeed.net,west,active,ADVA,FSP150
10.60.53.172,NYCAG95,NYCAG95.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.70.213.156,PORAG38,PORAG38.northwest.lightspeed.net,northwest,retired,Arista,7280R
10.40.224.223,MIART51,MIART51.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.60.148.123,NYCSW14,NYCSW14.northeast.lightspeed.net,northeast,active,Juniper,QFX5120
10.60.49.237,BOSED90,BOSED90.northeast.lightspeed.net,northeast,degraded,Cisco,NCS540
10.30.102.166,SFOSW11,SFOSW11.west.lightspeed.net,west,active,Arista,7280R
10.70.222.210,PORCO47,PORCO47.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.60.166.88,BOSDS87,BOSDS87.northeast.lightspeed.net,northeast,down,Cisco,ISR4431
10.30.230.108,SFOAG12,SFOAG12.west.lightspeed.net,west,degraded,Cisco,ISR4431
10.70.48.220,PORRT12,PORRT12.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431
10.60.253.109,PHLED05,PHLED05.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.10.133.178,DALRT98,DALRT98.central.lightspeed.net,central,degraded,ADVA,FSP150
10.60.214.141,PHLCO53,PHLCO53.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.40.70.186,BNART48,BNART48.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.70.14.36,GEGAG27,GEGAG27.northwest.lightspeed.net,northwest,active,ADVA,FSP3000
10.20.31.22,PITSW48,PITSW48.east.lightspeed.net,east,active,Arista,7280R
10.30.151.154,SEAAG62,SEAAG62.west.lightspeed.net,west,down,Juniper,MX204
10.50.218.64,ELPCO58,ELPCO58.southwest.lightspeed.net,southwest,degraded,Nokia,7750 SR-1
10.30.147.58,LAXAG54,LAXAG54.west.lightspeed.net,west,degraded,Juniper,MX204
10.60.177.125,NYCSW81,NYCSW81.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.70.73.97,BOIED21,BOIED21.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2
10.50.250.185,ABQAG35,ABQAG35.southwest.lightspeed.net,southwest,active,Juniper,MX204
10.70.111.101,PORDS11,PORDS11.northwest.lightspeed.net,northwest,down,ADVA,FSP150
10.30.230.22,SEACO24,SEACO24.west.lightspeed.net,west,active,RAD,ETX-2
10.70.47.145,BOIRT47,BOIRT47.northwest.lightspeed.net,northwest,active,ADVA,FSP150
10.60.41.76,NYCDS17,NYCDS17.northeast.lightspeed.net,northeast,active,Arista,7280R
10.60.190.81,NYCCO93,NYCCO93.northeast.lightspeed.net,northeast,active,ADVA,FSP150
10.60.168.231,PHLDS72,PHLDS72.northeast.lightspeed.net,northeast,active,Arista,7280R
10.30.101.74,SEART46,SEART46.west.lightspeed.net,west,active,Cisco,ISR4431
10.70.137.246,GEGSW22,GEGSW22.northwest.lightspeed.net,northwest,degraded,Juniper,MX204
10.70.246.144,PORCO16,PORCO16.northwest.lightspeed.net,northwest,active,Cisco,NCS540
10.50.243.242,ELPAG82,ELPAG82.southwest.lightspeed.net,southwest,down,Cisco,ISR4431
10.70.212.158,BOISW95,BOISW95.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.50.182.102,PHXCO94,PHXCO94.southwest.lightspeed.net,southwest,degraded,Juniper,MX204
10.60.145.64,BOSSW85,BOSSW85.northeast.lightspeed.net,northeast,active,Arista,7280R
10.70.210.84,BOIED92,BOIED92.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431
10.20.178.39,CLTSW92,CLTSW92.east.lightspeed.net,east,down,Cisco,ISR4431
10.60.225.207,NYCRT19,NYCRT19.northeast.lightspeed.net,northeast,degraded,Arista,7280R
10.60.169.229,PHLRT48,PHLRT48.northeast.lightspeed.net,northeast,degraded,Cisco,NCS540
10.30.46.106,SFODS14,SFODS14.west.lightspeed.net,west,active,Arista,7280R
10.60.238.199,PHLRT46,PHLRT46.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000
10.30.175.106,LAXAG39,LAXAG39.west.lightspeed.net,west,active,RAD,ETX-2
10.60.80.62,NYCSW28,NYCSW28.northeast.lightspeed.net,northeast,active,ADVA,FSP150
10.60.187.222,PHLED33,PHLED33.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.10.175.191,OKCRT11,OKCRT11.central.lightspeed.net,central,active,RAD,ETX-2
10.10.16.111,AUSDS16,AUSDS16.central.lightspeed.net,central,active,RAD,ETX-2
10.70.87.213,GEGAG94,GEGAG94.northwest.lightspeed.net,northwest,down,Arista,7280R
10.30.166.253,LAXED75,LAXED75.west.lightspeed.net,west,active,Arista,7280R
10.20.164.195,ATLDS88,ATLDS88.east.lightspeed.net,east,degraded,Juniper,MX204
10.60.111.23,BOSSW13,BOSSW13.northeast.lightspeed.net,northeast,active,Arista,7280R
10.70.17.16,GEGCO96,GEGCO96.northwest.lightspeed.net,northwest,down,Nokia,7750 SR-1
10.30.142.189,LAXCO42,LAXCO42.west.lightspeed.net,west,active,RAD,ETX-2
10.70.70.56,BOIRT02,BOIRT02.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.70.218.35,PORCO54,PORCO54.northwest.lightspeed.net,northwest,active,Juniper,QFX5120
10.40.71.158,JAXCO94,JAXCO94.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.20.36.47,PITDS19,PITDS19.east.lightspeed.net,east,degraded,Cisco,NCS540
10.60.239.2,NYCCO59,NYCCO59.northeast.lightspeed.net,northeast,active,ADVA,FSP150
10.20.110.247,PITAG46,PITAG46.east.lightspeed.net,east,active,RAD,ETX-2
10.20.235.77,CLTAG17,CLTAG17.east.lightspeed.net,east,active,RAD,ETX-2
10.70.103.243,GEGED37,GEGED37.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1
10.20.121.250,PITSW42,PITSW42.east.lightspeed.net,east,degraded,Arista,7280R
10.70.210.166,PORAG88,PORAG88.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1
10.70.50.170,GEGDS01,GEGDS01.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.30.204.74,LAXAG27,LAXAG27.west.lightspeed.net,west,active,ADVA,FSP150
10.50.239.211,ELPAG13,ELPAG13.southwest.lightspeed.net,southwest,down,Nokia,7750 SR-1
10.70.175.233,BOIDS70,BOIDS70.northwest.lightspeed.net,northwest,active,Arista,7280R
10.70.106.248,PORRT18,PORRT18.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.10.133.186,DALSW56,DALSW56.central.lightspeed.net,central,active,Arista,7280R
10.20.119.45,CLTED27,CLTED27.east.lightspeed.net,east,down,Juniper,MX204
10.60.150.124,PHLED41,PHLED41.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.30.231.157,SEASW64,SEASW64.west.lightspeed.net,west,active,Cisco,ISR4431
10.60.205.47,NYCED52,NYCED52.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1
10.30.201.139,SFOCO38,SFOCO38.west.lightspeed.net,west,degraded,Cisco,NCS540
10.10.18.90,OKCRT56,OKCRT56.central.lightspeed.net,central,degraded,Juniper,MX204
10.60.23.100,NYCSW01,NYCSW01.northeast.lightspeed.net,northeast,down,Juniper,MX204
10.20.53.24,CLTRT17,CLTRT17.east.lightspeed.net,east,degraded,Juniper,MX204
10.20.127.88,CLTSW19,CLTSW19.east.lightspeed.net,east,active,Arista,7280R
10.70.216.208,PORDS02,PORDS02.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.10.18.105,OKCDS84,OKCDS84.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.30.94.169,LAXCO54,LAXCO54.west.lightspeed.net,west,active,Cisco,NCS540
10.30.24.126,SEART78,SEART78.west.lightspeed.net,west,active,Juniper,MX204
10.20.221.38,ATLED63,ATLED63.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.70.114.163,GEGDS98,GEGDS98.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.60.136.236,BOSAG30,BOSAG30.northeast.lightspeed.net,northeast,degraded,Arista,7280R
10.60.130.133,NYCSW09,NYCSW09.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.30.53.232,LAXRT95,LAXRT95.west.lightspeed.net,west,degraded,RAD,ETX-2
10.70.51.2,PORSW57,PORSW57.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.70.100.88,PORDS43,PORDS43.northwest.lightspeed.net,northwest,down,Arista,7280R
10.20.244.86,CLTCO93,CLTCO93.east.lightspeed.net,east,active,RAD,ETX-2
10.60.108.107,NYCCO02,NYCCO02.northeast.lightspeed.net,northeast,active,Arista,7280R
10.10.59.224,AUSSW54,AUSSW54.central.lightspeed.net,central,active,Cisco,NCS540
10.10.209.244,DALRT52,DALRT52.central.lightspeed.net,central,active,RAD,ETX-2
10.20.66.187,CLTRT80,CLTRT80.east.lightspeed.net,east,active,ADVA,FSP150
10.60.76.145,BOSED75,BOSED75.northeast.lightspeed.net,northeast,active,Cisco,NCS540
10.60.54.131,PHLSW68,PHLSW68.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.60.44.86,NYCED83,NYCED83.northeast.lightspeed.net,northeast,down,Juniper,MX204
10.20.9.84,CLTAG82,CLTAG82.east.lightspeed.net,east,active,Arista,7280R
10.60.122.25,PHLAG83,PHLAG83.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1
10.30.133.17,LAXAG44,LAXAG44.west.lightspeed.net,west,degraded,Cisco,NCS540
10.60.134.244,BOSDS36,BOSDS36.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000
10.50.90.86,ELPAG34,ELPAG34.southwest.lightspeed.net,southwest,active,ADVA,FSP150
10.10.120.115,OKCCO11,OKCCO11.central.lightspeed.net,central,degraded,Juniper,MX204
10.20.87.1,ATLRT60,ATLRT60.east.lightspeed.net,east,retired,ADVA,FSP150
10.30.148.37,SEASW14,SEASW14.west.lightspeed.net,west,active,Nokia,7750 SR-1
10.60.45.154,BOSED20,BOSED20.northeast.lightspeed.net,northeast,active,Arista,7280R
10.30.212.213,LAXRT81,LAXRT81.west.lightspeed.net,west,active,Cisco,ISR4431
10.60.255.108,NYCED93,NYCED93.northeast.lightspeed.net,northeast,degraded,Juniper,MX204
10.20.198.218,CLTCO45,CLTCO45.east.lightspeed.net,east,degraded,Arista,7280R
10.60.233.165,BOSCO44,BOSCO44.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.10.180.208,AUSCO40,AUSCO40.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.20.152.232,CLTSW44,CLTSW44.east.lightspeed.net,east,active,Cisco,NCS540
10.40.44.127,JAXRT03,JAXRT03.southeast.lightspeed.net,southeast,active,RAD,ETX-2
10.60.25.183,BOSSW08,BOSSW08.northeast.lightspeed.net,northeast,down,RAD,ETX-2
10.60.128.139,BOSED17,BOSED17.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.30.24.109,LAXSW90,LAXSW90.west.lightspeed.net,west,active,Juniper,MX204
10.20.214.137,CLTED29,CLTED29.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.60.182.199,NYCAG22,NYCAG22.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.40.128.116,JAXAG69,JAXAG69.southeast.lightspeed.net,southeast,degraded,Nokia,7750 SR-1
10.30.190.98,LAXCO69,LAXCO69.west.lightspeed.net,west,active,ADVA,FSP3000
10.60.109.100,BOSSW46,BOSSW46.northeast.lightspeed.net,northeast,active,Cisco,ISR4431
10.60.241.37,PHLCO48,PHLCO48.northeast.lightspeed.net,northeast,active,ADVA,FSP150
10.70.21.57,GEGAG23,GEGAG23.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.20.104.97,CLTCO15,CLTCO15.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.70.180.57,BOIRT06,BOIRT06.northwest.lightspeed.net,northwest,active,Arista,7280R
10.30.80.127,SFODS12,SFODS12.west.lightspeed.net,west,active,Arista,7280R
10.20.34.157,CLTDS25,CLTDS25.east.lightspeed.net,east,active,Arista,7280R
10.20.249.40,CLTCO33,CLTCO33.east.lightspeed.net,east,active,Nokia,7750 SR-1
10.70.56.99,GEGAG89,GEGAG89.northwest.lightspeed.net,northwest,degraded,Juniper,MX204
10.60.14.98,NYCRT79,NYCRT79.northeast.lightspeed.net,northeast,down,ADVA,FSP150
10.60.16.5,NYCED84,NYCED84.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.50.246.119,ABQCO21,ABQCO21.southwest.lightspeed.net,southwest,active,Juniper,QFX5120
10.50.7.70,ELPAG96,ELPAG96.southwest.lightspeed.net,southwest,degraded,ADVA,FSP3000
10.70.25.109,GEGSW31,GEGSW31.northwest.lightspeed.net,northwest,active,Arista,7280R
10.70.20.181,GEGAG05,GEGAG05.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.40.121.73,MIASW12,MIASW12.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.20.194.47,PITED58,PITED58.east.lightspeed.net,east,active,Juniper,QFX5120
10.60.175.202,BOSSW81,BOSSW81.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.30.38.242,SEAAG23,SEAAG23.west.lightspeed.net,west,active,Cisco,ISR4431
10.30.122.54,SFOSW72,SFOSW72.west.lightspeed.net,west,active,Arista,7280R
10.20.252.44,CLTAG43,CLTAG43.east.lightspeed.net,east,down,RAD,ETX-2
10.10.171.219,OKCRT61,OKCRT61.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.50.159.64,PHXSW04,PHXSW04.southwest.lightspeed.net,southwest,active,ADVA,FSP150
10.70.145.7,PORSW14,PORSW14.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.30.247.160,SEART35,SEART35.west.lightspeed.net,west,degraded,RAD,ETX-2
10.70.207.151,PORSW24,PORSW24.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150
10.60.199.109,NYCCO32,NYCCO32.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.60.192.34,BOSDS90,BOSDS90.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.30.23.110,SEASW46,SEASW46.west.lightspeed.net,west,active,RAD,ETX-2
10.30.151.206,SFOED47,SFOED47.west.lightspeed.net,west,active,Cisco,ISR4431
10.10.252.197,OKCAG75,OKCAG75.central.lightspeed.net,central,degraded,Juniper,MX204
10.70.76.135,BOIRT26,BOIRT26.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.10.201.252,AUSSW72,AUSSW72.central.lightspeed.net,central,active,RAD,ETX-2
10.30.99.11,SEART50,SEART50.west.lightspeed.net,west,active,RAD,ETX-2
10.60.110.26,BOSDS48,BOSDS48.northeast.lightspeed.net,northeast,active,RAD,ETX-2
10.40.73.98,MIART08,MIART08.southeast.lightspeed.net,southeast,active,Cisco,NCS540
10.10.13.90,DALAG22,DALAG22.central.lightspeed.net,central,active,Cisco,ISR4431
10.30.6.120,SFOED99,SFOED99.west.lightspeed.net,west,active,Nokia,7750 SR-1
10.30.110.208,SEAED83,SEAED83.west.lightspeed.net,west,active,RAD,ETX-2
10.50.136.84,ELPDS32,ELPDS32.southwest.lightspeed.net,southwest,down,ADVA,FSP150
10.70.250.74,GEGRT95,GEGRT95.northwest.lightspeed.net,northwest,active,Arista,7280R
10.30.227.103,LAXRT75,LAXRT75.west.lightspeed.net,west,degraded,Arista,7280R
10.20.247.230,CLTCO23,CLTCO23.east.lightspeed.net,east,active,Arista,7280R
10.30.235.4,LAXDS55,LAXDS55.west.lightspeed.net,west,active,ADVA,FSP3000
10.60.153.173,NYCDS81,NYCDS81.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.70.254.187,GEGRT58,GEGRT58.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150
10.20.65.111,CLTRT36,CLTRT36.east.lightspeed.net,east,degraded,Arista,7280R
10.30.178.73,SFOCO90,SFOCO90.west.lightspeed.net,west,active,Arista,7280R
10.10.133.151,DALCO62,DALCO62.central.lightspeed.net,central,active,Nokia,7750 SR-1
10.30.223.60,SFOSW48,SFOSW48.west.lightspeed.net,west,active,Arista,7280R
10.70.250.159,PORDS37,PORDS37.northwest.lightspeed.net,northwest,active,ADVA,FSP150
10.50.76.193,ELPRT89,ELPRT89.southwest.lightspeed.net,southwest,retired,Juniper,MX204
10.30.52.75,SFOCO10,SFOCO10.west.lightspeed.net,west,active,Cisco,NCS540
10.60.208.39,PHLAG27,PHLAG27.northeast.lightspeed.net,northeast,active,Arista,7280R
10.60.179.140,NYCAG02,NYCAG02.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.40.125.22,BNADS77,BNADS77.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2
10.60.75.167,NYCDS03,NYCDS03.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2
10.70.99.214,GEGRT55,GEGRT55.northwest.lightspeed.net,northwest,degraded,Arista,7280R
10.40.195.146,BNAAG56,BNAAG56.southeast.lightspeed.net,southeast,degraded,ADVA,FSP3000
10.60.105.254,NYCSW03,NYCSW03.northeast.lightspeed.net,northeast,active,ADVA,FSP3000
10.30.3.63,LAXED84,LAXED84.west.lightspeed.net,west,down,Nokia,7750 SR-1
10.30.89.107,LAXSW26,LAXSW26.west.lightspeed.net,west,degraded,RAD,ETX-2
10.50.152.200,ELPAG89,ELPAG89.southwest.lightspeed.net,southwest,down,RAD,ETX-2
10.70.160.10,GEGAG68,GEGAG68.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.70.138.61,PORAG50,PORAG50.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.10.14.231,DALSW84,DALSW84.central.lightspeed.net,central,retired,ADVA,FSP150
10.70.159.28,BOIRT05,BOIRT05.northwest.lightspeed.net,northwest,active,Cisco,ISR4431
10.40.87.184,MIADS62,MIADS62.southeast.lightspeed.net,southeast,active,Juniper,MX204
10.20.122.204,ATLED54,ATLED54.east.lightspeed.net,east,down,Cisco,ISR4431
10.30.7.150,SFOED06,SFOED06.west.lightspeed.net,west,active,Cisco,ISR4431
10.60.86.170,PHLAG71,PHLAG71.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.60.33.78,PHLDS36,PHLDS36.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.60.65.40,PHLAG80,PHLAG80.northeast.lightspeed.net,northeast,retired,Arista,7280R
10.10.151.117,OKCDS61,OKCDS61.central.lightspeed.net,central,down,Arista,7280R
10.70.249.50,BOIED79,BOIED79.northwest.lightspeed.net,northwest,active,Juniper,MX204
10.20.176.6,ATLCO42,ATLCO42.east.lightspeed.net,east,active,RAD,ETX-2
10.30.37.133,LAXSW42,LAXSW42.west.lightspeed.net,west,active,Arista,7280R
10.30.116.48,SFOAG93,SFOAG93.west.lightspeed.net,west,active,Juniper,MX204
10.70.131.250,GEGRT23,GEGRT23.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1
10.70.214.173,PORCO61,PORCO61.northwest.lightspeed.net,northwest,active,Arista,7280R
10.60.233.195,BOSRT47,BOSRT47.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
10.70.232.41,GEGDS42,GEGDS42.northwest.lightspeed.net,northwest,active,Arista,7280R
10.60.144.212,NYCDS74,NYCDS74.northeast.lightspeed.net,northeast,active,Cisco,NCS540
10.40.229.86,MIACO42,MIACO42.southeast.lightspeed.net,southeast,retired,RAD,ETX-2
10.60.169.83,PHLCO20,PHLCO20.northeast.lightspeed.net,northeast,active,Juniper,MX204
10.70.214.63,PORRT26,PORRT26.northwest.lightspeed.net,northwest,active,Juniper,QFX5120
10.60.132.235,NYCSW62,NYCSW62.northeast.lightspeed.net,northeast,active,Cisco,NCS540
10.70.219.232,PORAG92,PORAG92.northwest.lightspeed.net,northwest,active,RAD,ETX-2
10.70.91.11,BOISW89,BOISW89.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1
10.30.59.213,SFODS62,SFODS62.west.lightspeed.net,west,active,Nokia,7750 SR-1
10.60.150.168,PHLAG06,PHLAG06.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1
