ip_address,hostname,fqdn,region,status,vendor,model,present_in_ipam,present_in_inventory
10.10.152.177,DALTXRT85,DALTXRT85.central.lightspeed.net,central,down,Nokia,7750 SR-1,1,1
10.20.99.243,PITPADS39,PITPADS39.east.lightspeed.net,east,active,ADVA,FSP150,1,0
10.20.179.1,CLTNCDS85,CLTNCDS85.east.lightspeed.net,east,active,Arista,7280R,1,1
10.10.242.77,AUSTXAG53,AUSTXAG53.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.60.52.178,BOSMART80,BOSMART80.northeast.lightspeed.net,northeast,active,Juniper,MX204,1,1
10.40.154.237,JAXFLAG12,JAXFLAG12.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,1,1
10.10.242.139,OKCOKSW18,OKCOKSW18.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.60.153.69,BOSMASW15,BOSMASW15.northeast.lightspeed.net,northeast,active,RAD,ETX-2,0,1
10.10.69.193,DALTXED85,DALTXED85.central.lightspeed.net,central,active,Arista,7280R,1,1
10.70.23.197,GEGWADS63,GEGWADS63.northwest.lightspeed.net,northwest,degraded,ADVA,FSP3000,1,0
10.50.75.93,ABQNMAG08,ABQNMAG08.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,1,1
10.60.181.63,PHLPACO41,PHLPACO41.northeast.lightspeed.net,northeast,active,Arista,7280R,0,1
10.60.219.183,PHLPACO20,PHLPACO20.northeast.lightspeed.net,northeast,active,Juniper,MX204,1,0
10.40.160.233,BNATNDS41,BNATNDS41.southeast.lightspeed.net,southeast,degraded,Arista,7280R,1,1
10.40.247.222,BNATNDS18,BNATNDS18.southeast.lightspeed.net,southeast,active,Juniper,MX204,1,1
10.60.19.7,BOSMADS63,BOSMADS63.northeast.lightspeed.net,northeast,active,Cisco,NCS540,1,1
10.20.194.190,ATLGACO93,ATLGACO93.east.lightspeed.net,east,active,Arista,7280R,1,1
10.50.49.151,ELPTXDS99,ELPTXDS99.southwest.lightspeed.net,southwest,active,Cisco,NCS540,1,1
10.20.195.53,PITPAAG46,PITPAAG46.east.lightspeed.net,east,active,ADVA,FSP3000,1,1
10.30.91.211,SEAWAED89,SEAWAED89.west.lightspeed.net,west,active,Juniper,MX204,1,1
10.30.184.179,SFOCART06,SFOCART06.west.lightspeed.net,west,active,ADVA,FSP3000,1,1
10.70.155.141,GEGWAED92,GEGWAED92.northwest.lightspeed.net,northwest,active,Juniper,MX204,1,1
10.40.135.93,BNATNCO91,BNATNCO91.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,1,1
10.30.148.107,LAXCACO64,LAXCACO64.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.70.102.230,BOIIDDS75,BOIIDDS75.northwest.lightspeed.net,northwest,active,Juniper,MX204,1,1
10.70.173.86,GEGWASW41,GEGWASW41.northwest.lightspeed.net,northwest,retired,ADVA,FSP150,1,0
10.30.10.60,SFOCACO58,SFOCACO58.west.lightspeed.net,west,active,Cisco,ISR4431,1,1
10.50.32.183,ELPTXAG19,ELPTXAG19.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.60.147.152,PHLPAED96,PHLPAED96.northeast.lightspeed.net,northeast,active,Juniper,MX204,0,1
10.60.14.184,NYCNYDS37,NYCNYDS37.northeast.lightspeed.net,northeast,active,ADVA,FSP150,1,0
10.70.156.133,PORORSW09,PORORSW09.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,1,1
10.70.39.184,GEGWART49,GEGWART49.northwest.lightspeed.net,northwest,active,ADVA,FSP150,1,1
10.30.148.17,SFOCASW53,SFOCASW53.west.lightspeed.net,west,active,Juniper,MX204,1,1
10.30.139.88,SEAWACO31,SEAWACO31.west.lightspeed.net,west,active,Nokia,7750 SR-1,0,1
10.30.9.135,SEAWACO85,SEAWACO85.west.lightspeed.net,west,degraded,Arista,7280R,1,1
10.30.46.50,SFOCASW73,SFOCASW73.west.lightspeed.net,west,active,ADVA,FSP150,1,1
10.70.203.160,PORORRT82,PORORRT82.northwest.lightspeed.net,northwest,active,RAD,ETX-2,1,1
10.30.42.48,SFOCADS53,SFOCADS53.west.lightspeed.net,west,down,Arista,7280R,1,1
10.40.54.208,BNATNSW96,BNATNSW96.southeast.lightspeed.net,southeast,degraded,Juniper,MX204,1,1
10.30.251.33,SFOCAAG13,SFOCAAG13.west.lightspeed.net,west,active,Cisco,ISR4431,1,1
10.60.136.39,NYCNYAG02,NYCNYAG02.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,1,1
10.70.13.3,GEGWASW48,GEGWASW48.northwest.lightspeed.net,northwest,active,Juniper,MX204,1,1
10.10.152.212,AUSTXAG69,AUSTXAG69.central.lightspeed.net,central,active,Juniper,MX204,1,1
10.50.216.243,ELPTXSW05,ELPTXSW05.southwest.lightspeed.net,southwest,active,Cisco,NCS540,1,0
10.10.208.250,OKCOKDS86,OKCOKDS86.central.lightspeed.net,central,active,Arista,7280R,1,1
10.30.212.155,LAXCADS77,LAXCADS77.west.lightspeed.net,west,active,Cisco,ISR4431,1,1
10.70.226.247,PORORCO49,PORORCO49.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.20.190.129,ATLGAED99,ATLGAED99.east.lightspeed.net,east,active,Cisco,ISR4431,1,1
10.40.181.152,JAXFLSW85,JAXFLSW85.southeast.lightspeed.net,southeast,active,RAD,ETX-2,1,1
10.30.251.216,SEAWAED06,SEAWAED06.west.lightspeed.net,west,active,Arista,7280R,1,1
10.50.82.111,ABQNMCO30,ABQNMCO30.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,1,1
10.60.144.55,BOSMAAG70,BOSMAAG70.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,0,1
10.40.206.78,JAXFLAG50,JAXFLAG50.southeast.lightspeed.net,southeast,active,Juniper,MX204,1,1
10.10.118.73,OKCOKDS73,OKCOKDS73.central.lightspeed.net,central,active,RAD,ETX-2,0,1
10.70.7.85,BOIIDSW03,BOIIDSW03.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.60.3.73,PHLPADS44,PHLPADS44.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,1,1
10.70.27.198,GEGWACO83,GEGWACO83.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.60.123.213,BOSMAED66,BOSMAED66.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,1,1
10.40.58.122,BNATNRT19,BNATNRT19.southeast.lightspeed.net,southeast,degraded,Arista,7280R,1,1
10.10.244.108,OKCOKSW81,OKCOKSW81.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.70.213.109,PORORRT44,PORORRT44.northwest.lightspeed.net,northwest,down,Nokia,7750 SR-1,1,1
10.30.66.78,SFOCAAG52,SFOCAAG52.west.lightspeed.net,west,active,ADVA,FSP3000,1,1
10.20.173.29,PITPACO30,PITPACO30.east.lightspeed.net,east,active,Juniper,MX204,1,1
10.60.215.110,NYCNYAG39,NYCNYAG39.northeast.lightspeed.net,northeast,active,Arista,7280R,1,1
10.10.183.212,AUSTXSW53,AUSTXSW53.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.10.145.107,OKCOKDS54,OKCOKDS54.central.lightspeed.net,central,active,Arista,7280R,1,1
10.20.2.66,PITPACO50,PITPACO50.east.lightspeed.net,east,active,Nokia,7750 SR-1,1,1
10.10.169.198,OKCOKDS74,OKCOKDS74.central.lightspeed.net,central,degraded,Nokia,7750 SR-1,1,1
10.20.203.161,PITPADS84,PITPADS84.east.lightspeed.net,east,down,Juniper,MX204,1,1
10.60.203.198,PHLPART08,PHLPART08.northeast.lightspeed.net,northeast,active,Juniper,MX204,1,1
10.60.225.214,BOSMASW36,BOSMASW36.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,1,1
10.60.55.20,PHLPADS51,PHLPADS51.northeast.lightspeed.net,northeast,degraded,ADVA,FSP3000,0,1
10.70.135.53,BOIIDRT01,BOIIDRT01.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2,1,1
10.60.119.225,NYCNYRT47,NYCNYRT47.northeast.lightspeed.net,northeast,down,Cisco,ISR4431,1,1
10.70.64.134,PORORCO99,PORORCO99.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,1,1
10.30.102.211,SEAWART19,SEAWART19.west.lightspeed.net,west,degraded,Arista,7280R,1,1
10.60.29.92,BOSMACO25,BOSMACO25.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,0,1
10.10.113.53,AUSTXRT02,AUSTXRT02.central.lightspeed.net,central,degraded,Arista,7280R,1,1
10.60.193.120,BOSMAED98,BOSMAED98.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,0,1
10.10.67.26,DALTXDS89,DALTXDS89.central.lightspeed.net,central,active,Cisco,NCS540,1,0
10.30.26.74,SEAWAAG80,SEAWAAG80.west.lightspeed.net,west,active,Nokia,7750 SR-1,1,1
10.10.205.86,AUSTXED70,AUSTXED70.central.lightspeed.net,central,degraded,Nokia,7750 SR-1,1,1
10.60.199.104,NYCNYCO53,NYCNYCO53.northeast.lightspeed.net,northeast,active,ADVA,FSP150,1,1
10.50.69.241,ABQNMSW26,ABQNMSW26.southwest.lightspeed.net,southwest,active,RAD,ETX-2,1,1
10.60.110.233,NYCNYSW58,NYCNYSW58.northeast.lightspeed.net,northeast,active,RAD,ETX-2,1,1
10.70.4.130,BOIIDAG27,BOIIDAG27.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,1,1
10.60.153.11,BOSMAAG05,BOSMAAG05.northeast.lightspeed.net,northeast,active,RAD,ETX-2,1,1
10.70.75.102,GEGWART13,GEGWART13.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,1,1
10.70.70.146,GEGWADS11,GEGWADS11.northwest.lightspeed.net,northwest,active,ADVA,FSP150,1,0
10.20.74.63,ATLGAED12,ATLGAED12.east.lightspeed.net,east,active,Nokia,7750 SR-1,1,1
10.60.216.216,BOSMART38,BOSMART38.northeast.lightspeed.net,northeast,active,RAD,ETX-2,0,1
10.40.201.231,BNATNSW95,BNATNSW95.southeast.lightspeed.net,southeast,active,RAD,ETX-2,1,1
10.20.164.217,CLTNCCO99,CLTNCCO99.east.lightspeed.net,east,active,ADVA,FSP3000,1,1
10.20.3.28,ATLGASW71,ATLGASW71.east.lightspeed.net,east,active,RAD,ETX-2,1,0
10.70.132.28,PORORSW29,PORORSW29.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,1,1
10.30.105.64,SEAWART01,SEAWART01.west.lightspeed.net,west,degraded,Cisco,ISR4431,1,1
10.50.225.176,ABQNMAG11,ABQNMAG11.southwest.lightspeed.net,southwest,degraded,Nokia,7750 SR-1,1,1
10.30.235.210,SEAWAAG97,SEAWAAG97.west.lightspeed.net,west,active,Juniper,MX204,1,1
10.70.12.232,PORORDS04,PORORDS04.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,1,1
10.60.167.99,NYCNYRT19,NYCNYRT19.northeast.lightspeed.net,northeast,active,RAD,ETX-2,1,1
10.10.218.20,AUSTXAG21,AUSTXAG21.central.lightspeed.net,central,active,Juniper,MX204,1,1
10.10.108.150,OKCOKCO08,OKCOKCO08.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.10.207.212,AUSTXED72,AUSTXED72.central.lightspeed.net,central,active,ADVA,FSP150,1,0
10.50.244.232,ELPTXRT39,ELPTXRT39.southwest.lightspeed.net,southwest,retired,Nokia,7750 SR-1,1,1
10.30.147.218,SEAWART93,SEAWART93.west.lightspeed.net,west,degraded,Cisco,ISR4431,1,1
10.20.204.74,PITPAAG33,PITPAAG33.east.lightspeed.net,east,active,Nokia,7750 SR-1,1,1
10.30.255.246,LAXCACO16,LAXCACO16.west.lightspeed.net,west,down,RAD,ETX-2,1,1
10.30.48.226,LAXCADS25,LAXCADS25.west.lightspeed.net,west,active,Nokia,7750 SR-1,0,1
10.20.207.156,CLTNCCO73,CLTNCCO73.east.lightspeed.net,east,active,ADVA,FSP150,1,1
10.30.93.134,SFOCADS69,SFOCADS69.west.lightspeed.net,west,degraded,Nokia,7750 SR-1,1,1
10.70.112.171,PORORSW17,PORORSW17.northwest.lightspeed.net,northwest,active,ADVA,FSP150,1,0
10.40.20.219,JAXFLSW07,JAXFLSW07.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2,1,1
10.60.237.149,NYCNYRT38,NYCNYRT38.northeast.lightspeed.net,northeast,retired,Arista,7280R,1,1
10.30.198.60,SFOCACO74,SFOCACO74.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.60.67.69,BOSMAED81,BOSMAED81.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,1,1
10.30.51.215,SFOCASW56,SFOCASW56.west.lightspeed.net,west,down,Juniper,MX204,1,1
10.40.233.235,JAXFLCO50,JAXFLCO50.southeast.lightspeed.net,southeast,active,ADVA,FSP150,1,0
10.70.107.13,PORORRT19,PORORRT19.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,1,1
10.10.184.138,DALTXDS71,DALTXDS71.central.lightspeed.net,central,active,RAD,ETX-2,1,1
10.50.214.162,ELPTXDS07,ELPTXDS07.southwest.lightspeed.net,southwest,active,RAD,ETX-2,1,1
10.30.248.60,SFOCAAG89,SFOCAAG89.west.lightspeed.net,west,active,Cisco,ISR4431,1,1
10.30.206.72,LAXCART75,LAXCART75.west.lightspeed.net,west,degraded,RAD,ETX-2,1,1
10.70.14.219,GEGWAED36,GEGWAED36.northwest.lightspeed.net,northwest,down,Cisco,NCS540,1,0
10.50.55.227,PHXAZRT12,PHXAZRT12.southwest.lightspeed.net,southwest,active,Juniper,MX204,1,1
10.40.108.13,MIAFLCO24,MIAFLCO24.southeast.lightspeed.net,southeast,active,ADVA,FSP150,1,1
10.60.180.193,PHLPASW21,PHLPASW21.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,1,1
10.20.101.105,ATLGASW70,ATLGASW70.east.lightspeed.net,east,degraded,RAD,ETX-2,1,1
10.60.207.135,PHLPASW10,PHLPASW10.northeast.lightspeed.net,northeast,degraded,ADVA,FSP150,1,1
10.70.85.185,PORORSW39,PORORSW39.northwest.lightspeed.net,northwest,degraded,Arista,7280R,1,1
10.20.161.224,CLTNCRT29,CLTNCRT29.east.lightspeed.net,east,down,Arista,7280R,1,1
10.70.129.187,BOIIDED93,BOIIDED93.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,1,1
10.60.112.154,NYCNYED78,NYCNYED78.northeast.lightspeed.net,northeast,retired,Nokia,7750 SR-1,0,1
10.70.29.207,BOIIDAG37,BOIIDAG37.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,1,0
10.30.237.108,LAXCACO47,LAXCACO47.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.60.203.186,BOSMACO15,BOSMACO15.northeast.lightspeed.net,northeast,active,ADVA,FSP150,1,0
10.40.103.74,JAXFLDS79,JAXFLDS79.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,1,1
10.10.166.122,OKCOKCO15,OKCOKCO15.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.10.121.166,DALTXSW37,DALTXSW37.central.lightspeed.net,central,active,Juniper,MX204,1,1
10.30.215.138,LAXCADS66,LAXCADS66.west.lightspeed.net,west,active,ADVA,FSP3000,1,1
10.20.212.100,ATLGADS64,ATLGADS64.east.lightspeed.net,east,degraded,Nokia,7750 SR-1,1,1
10.60.121.64,PHLPASW39,PHLPASW39.northeast.lightspeed.net,northeast,active,RAD,ETX-2,1,1
10.60.248.189,BOSMASW10,BOSMASW10.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,1,1
10.30.38.227,SEAWADS21,SEAWADS21.west.lightspeed.net,west,active,Arista,7280R,1,1
10.30.191.220,SEAWADS03,SEAWADS03.west.lightspeed.net,west,degraded,ADVA,FSP3000,1,0
10.50.84.49,PHXAZAG17,PHXAZAG17.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,1,1
10.60.52.140,PHLPAAG67,PHLPAAG67.northeast.lightspeed.net,northeast,down,Cisco,ISR4431,1,1
10.50.120.223,ABQNMSW10,ABQNMSW10.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.60.36.227,NYCNYDS93,NYCNYDS93.northeast.lightspeed.net,northeast,down,RAD,ETX-2,1,1
10.30.196.237,SEAWART77,SEAWART77.west.lightspeed.net,west,active,Cisco,ISR4431,1,1
10.50.175.129,ELPTXDS58,ELPTXDS58.southwest.lightspeed.net,southwest,active,RAD,ETX-2,1,1
10.10.209.133,AUSTXED18,AUSTXED18.central.lightspeed.net,central,degraded,Nokia,7750 SR-1,1,1
10.70.5.2,PORORED24,PORORED24.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,1,1
10.60.174.143,BOSMADS79,BOSMADS79.northeast.lightspeed.net,northeast,active,Juniper,MX204,1,1
10.10.209.16,AUSTXSW76,AUSTXSW76.central.lightspeed.net,central,degraded,Cisco,ISR4431,1,1
10.70.138.56,GEGWASW25,GEGWASW25.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2,1,1
10.60.188.130,BOSMASW28,BOSMASW28.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,1,0
10.60.131.224,BOSMASW46,BOSMASW46.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,1,1
10.20.28.175,ATLGART91,ATLGART91.east.lightspeed.net,east,active,RAD,ETX-2,1,1
10.30.74.237,LAXCAED81,LAXCAED81.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.30.62.130,SEAWADS57,SEAWADS57.west.lightspeed.net,west,active,Cisco,NCS540,1,1
10.70.44.253,BOIIDCO61,BOIIDCO61.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.60.193.154,BOSMART82,BOSMART82.northeast.lightspeed.net,northeast,retired,Arista,7280R,1,1
10.10.90.248,OKCOKRT52,OKCOKRT52.central.lightspeed.net,central,degraded,Cisco,ISR4431,1,1
10.60.9.39,NYCNYAG91,NYCNYAG91.northeast.lightspeed.net,northeast,active,RAD,ETX-2,1,1
10.40.125.103,BNATNCO55,BNATNCO55.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2,1,1
10.10.6.123,AUSTXCO37,AUSTXCO37.central.lightspeed.net,central,active,Arista,7280R,1,1
10.30.79.240,SFOCACO87,SFOCACO87.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.30.236.88,SFOCACO63,SFOCACO63.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.10.230.47,AUSTXED82,AUSTXED82.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.20.208.102,PITPART25,PITPART25.east.lightspeed.net,east,active,Cisco,NCS540,1,0
10.70.33.15,PORORDS52,PORORDS52.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.30.65.159,SFOCACO29,SFOCACO29.west.lightspeed.net,west,active,Cisco,NCS540,1,0
10.20.250.196,ATLGART81,ATLGART81.east.lightspeed.net,east,degraded,ADVA,FSP3000,1,1
10.50.15.152,PHXAZSW30,PHXAZSW30.southwest.lightspeed.net,southwest,retired,Nokia,7750 SR-1,1,1
10.50.70.9,ELPTXSW85,ELPTXSW85.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1,1,1
10.60.218.203,NYCNYAG63,NYCNYAG63.northeast.lightspeed.net,northeast,down,Cisco,ISR4431,1,1
10.60.183.45,NYCNYED81,NYCNYED81.northeast.lightspeed.net,northeast,active,RAD,ETX-2,0,1
10.40.187.237,BNATNSW92,BNATNSW92.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,0,1
10.30.160.55,LAXCAAG20,LAXCAAG20.west.lightspeed.net,west,active,Juniper,MX204,1,1
10.40.207.128,BNATNRT79,BNATNRT79.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,1,1
10.20.190.148,PITPAED76,PITPAED76.east.lightspeed.net,east,degraded,Nokia,7750 SR-1,1,1
10.60.9.27,NYCNYAG41,NYCNYAG41.northeast.lightspeed.net,northeast,degraded,Nokia,7750 SR-1,1,1
10.60.154.34,NYCNYSW95,NYCNYSW95.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,1,1
10.20.33.161,ATLGADS47,ATLGADS47.east.lightspeed.net,east,active,ADVA,FSP150,1,0
10.40.239.98,JAXFLAG56,JAXFLAG56.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2,1,1
10.30.83.20,LAXCART72,LAXCART72.west.lightspeed.net,west,down,Cisco,NCS540,1,0
10.10.193.33,AUSTXRT99,AUSTXRT99.central.lightspeed.net,central,down,RAD,ETX-2,1,1
10.70.155.71,PORORRT46,PORORRT46.northwest.lightspeed.net,northwest,down,Arista,7280R,1,1
10.60.249.162,NYCNYRT15,NYCNYRT15.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,1,1
10.10.43.115,AUSTXSW62,AUSTXSW62.central.lightspeed.net,central,active,ADVA,FSP3000,1,1
10.10.14.171,AUSTXRT26,AUSTXRT26.central.lightspeed.net,central,active,ADVA,FSP150,1,0
10.30.253.154,SFOCAED50,SFOCAED50.west.lightspeed.net,west,active,Cisco,ISR4431,0,1
10.20.1.4,CLTNCAG13,CLTNCAG13.east.lightspeed.net,east,down,RAD,ETX-2,1,1
10.50.17.137,ELPTXCO09,ELPTXCO09.southwest.lightspeed.net,southwest,degraded,ADVA,FSP3000,1,0
10.30.156.109,LAXCART13,LAXCART13.west.lightspeed.net,west,active,Cisco,ISR4431,1,1
10.30.43.58,LAXCACO55,LAXCACO55.west.lightspeed.net,west,degraded,RAD,ETX-2,1,1
10.20.152.76,ATLGAAG30,ATLGAAG30.east.lightspeed.net,east,degraded,Nokia,7750 SR-1,1,1
10.70.31.147,PORORCO45,PORORCO45.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2,1,1
10.50.29.124,ABQNMED66,ABQNMED66.southwest.lightspeed.net,southwest,active,Nokia,7750 SR-1,1,0
10.30.79.209,SEAWASW53,SEAWASW53.west.lightspeed.net,west,active,Cisco,ISR4431,1,1
10.10.190.91,AUSTXAG04,AUSTXAG04.central.lightspeed.net,central,active,Arista,7280R,1,1
10.20.120.236,PITPART80,PITPART80.east.lightspeed.net,east,active,RAD,ETX-2,1,1
10.70.8.60,PORORDS43,PORORDS43.northwest.lightspeed.net,northwest,active,Juniper,MX204,1,1
10.70.240.165,BOIIDSW49,BOIIDSW49.northwest.lightspeed.net,northwest,active,Cisco,NCS540,1,0
10.10.144.100,OKCOKAG96,OKCOKAG96.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.60.115.25,NYCNYAG81,NYCNYAG81.northeast.lightspeed.net,northeast,active,RAD,ETX-2,1,1
10.60.9.112,BOSMACO70,BOSMACO70.northeast.lightspeed.net,northeast,active,Juniper,MX204,1,1
10.30.39.186,SEAWACO46,SEAWACO46.west.lightspeed.net,west,active,Arista,7280R,1,1
10.30.99.135,SFOCART96,SFOCART96.west.lightspeed.net,west,active,Cisco,NCS540,1,0
10.30.73.244,LAXCACO82,LAXCACO82.west.lightspeed.net,west,active,Arista,7280R,1,1
10.40.66.230,JAXFLDS68,JAXFLDS68.southeast.lightspeed.net,southeast,down,RAD,ETX-2,1,1
10.50.58.213,ABQNMDS04,ABQNMDS04.southwest.lightspeed.net,southwest,degraded,Juniper,MX204,1,1
10.40.168.15,MIAFLSW90,MIAFLSW90.southeast.lightspeed.net,southeast,active,Nokia,7750 SR-1,1,1
10.70.97.253,GEGWASW27,GEGWASW27.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,1,1
10.60.253.61,NYCNYCO09,NYCNYCO09.northeast.lightspeed.net,northeast,degraded,RAD,ETX-2,1,1
10.30.184.63,SEAWADS04,SEAWADS04.west.lightspeed.net,west,degraded,Nokia,7750 SR-1,1,1
10.20.60.163,PITPAAG87,PITPAAG87.east.lightspeed.net,east,active,Nokia,7750 SR-1,1,1
10.70.201.126,GEGWART17,GEGWART17.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,1,1
10.70.200.123,BOIIDDS06,BOIIDDS06.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.50.125.136,PHXAZAG33,PHXAZAG33.southwest.lightspeed.net,southwest,active,ADVA,FSP150,1,1
10.10.239.170,DALTXCO49,DALTXCO49.central.lightspeed.net,central,active,Cisco,ISR4431,1,1
10.10.97.200,OKCOKSW80,OKCOKSW80.central.lightspeed.net,central,active,Nokia,7750 SR-1,1,1
10.20.233.54,PITPAED57,PITPAED57.east.lightspeed.net,east,active,ADVA,FSP150,1,1
10.60.100.228,BOSMACO90,BOSMACO90.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,1,1
10.60.63.9,NYCNYED57,NYCNYED57.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,0,1
10.30.167.80,LAXCADS14,LAXCADS14.west.lightspeed.net,west,active,ADVA,FSP150,1,1
10.70.130.163,PORORAG83,PORORAG83.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,1,1
10.60.239.175,NYCNYAG05,NYCNYAG05.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,1,1
10.30.10.238,SEAWART95,SEAWART95.west.lightspeed.net,west,active,Cisco,NCS540,1,1
10.30.190.239,LAXCACO13,LAXCACO13.west.lightspeed.net,west,degraded,Arista,7280R,1,1
10.30.69.177,LAXCAED80,LAXCAED80.west.lightspeed.net,west,active,Cisco,NCS540,1,0
10.10.239.228,OKCOKRT49,OKCOKRT49.central.lightspeed.net,central,retired,Arista,7280R,1,1
10.60.10.69,NYCNYDS47,NYCNYDS47.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,1,1
10.50.229.65,PHXAZED56,PHXAZED56.southwest.lightspeed.net,southwest,active,ADVA,FSP150,1,0
10.60.234.54,PHLPACO25,PHLPACO25.northeast.lightspeed.net,northeast,active,RAD,ETX-2,1,1
10.60.96.201,PHLPAAG54,PHLPAAG54.northeast.lightspeed.net,northeast,active,ADVA,FSP150,1,1
10.30.0.15,SFOCACO35,SFOCACO35.west.lightspeed.net,west,degraded,ADVA,FSP3000,1,1
10.50.22.115,ELPTXAG25,ELPTXAG25.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,1,1
10.30.192.137,SEAWADS07,SEAWADS07.west.lightspeed.net,west,active,ADVA,FSP3000,1,1
10.50.228.159,ABQNMDS66,ABQNMDS66.southwest.lightspeed.net,southwest,active,Arista,7280R,1,1
10.30.134.254,SFOCAED51,SFOCAED51.west.lightspeed.net,west,degraded,RAD,ETX-2,1,1
10.10.177.233,AUSTXDS12,AUSTXDS12.central.lightspeed.net,central,active,Juniper,MX204,1,1
10.30.238.208,SEAWADS77,SEAWADS77.west.lightspeed.net,west,active,Arista,7280R,1,1
10.20.138.155,PITPASW88,PITPASW88.east.lightspeed.net,east,down,Cisco,ISR4431,1,1
10.30.50.228,SEAWART73,SEAWART73.west.lightspeed.net,west,active,RAD,ETX-2,1,1
10.10.227.202,DALTXSW11,DALTXSW11.central.lightspeed.net,central,active,Arista,7280R,1,1
10.70.252.152,PORORDS23,PORORDS23.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.30.79.71,SEAWART35,SEAWART35.west.lightspeed.net,west,degraded,RAD,ETX-2,1,1
10.70.75.178,BOIIDRT43,BOIIDRT43.northwest.lightspeed.net,northwest,active,Arista,7280R,1,1
10.30.217.63,SEAWACO40,SEAWACO40.west.lightspeed.net,west,degraded,Nokia,7750 SR-1,1,1
10.30.166.202,SFOCACO42,SFOCACO42.west.lightspeed.net,west,degraded,Cisco,ISR4431,1,1
10.30.189.178,SFOCADS49,SFOCADS49.west.lightspeed.net,west,down,Cisco,ISR4431,0,1
