obs_ip_address,obs_hostname,obs_status,inv_vendor,inv_model,missing_in_inventory
10.50.243.146,ELPTXDS66,active,ADVA,FSP150,0
10.60.74.159,BOSMACO51,retired,Juniper,MX204,0
10.60.233.9,NYCNYAG14,active,ADVA,FSP3000,0
10.60.136.89,PHLPASW85,active,Cisco,Catalyst9300,0
10.40.138.18,BNATNSW23,degraded,Cisco,Catalyst9300,0
10.70.126.33,GEGWART92,active,Arista,7050X3,0
10.10.118.108,DALTXED14,active,,,1
10.20.203.190,ATLGACO69,active,Cisco,NCS540,0
10.70.250.19,GEGWART20,active,Arista,7050X3,0
10.70.105.254,PORORED57,active,Juniper,SRX345,0
10.20.178.210,CLTNCAG22,degraded,ADVA,FSP3000,0
10.60.109.184,PHLPASW74,active,Cisco,Catalyst9300,0
10.20.249.186,CLTNCAG14,active,Arista,7280R,0
10.10.107.150,OKCOKED23,active,,,1
10.30.90.100,LAXCASW92,active,Cisco,Catalyst9300,0
10.30.72.30,SFOCADS86,active,Juniper,QFX5120,0
10.20.193.223,ATLGADS32,degraded,ADVA,FSP150,0
10.10.176.242,AUSTXDS95,down,Juniper,QFX5120,0
10.30.42.38,SFOCASW87,active,Cisco,Catalyst9300,0
10.20.107.123,PITPASW24,active,Cisco,Catalyst9300,0
10.30.247.126,SEAWAAG90,degraded,Arista,7280R,0
10.30.183.168,SEAWAED93,active,,,1
10.30.90.23,LAXCAAG72,active,Arista,7280R,0
10.70.227.134,GEGWADS66,active,Juniper,QFX5120,0
10.70.237.174,GEGWASW69,active,Cisco,Catalyst9300,0
10.70.82.139,GEGWAAG92,active,Arista,7280R,0
10.60.182.111,NYCNYDS07,active,Juniper,QFX5120,0
10.20.59.62,ATLGADS40,degraded,Juniper,QFX5120,0
10.20.189.137,ATLGADS72,active,,,1
10.60.70.192,PHLPAED76,active,,,1
10.70.173.71,BOIIDRT09,down,Arista,7050X3,0
10.10.64.123,AUSTXSW61,active,Cisco,Catalyst9300,0
10.20.103.112,ATLGAED11,active,,,1
10.60.113.9,BOSMAED71,active,RAD,ETX-2,0
10.70.71.254,GEGWASW84,active,Cisco,Catalyst9300,0
10.30.38.238,SFOCART62,active,Arista,7050X3,0
10.20.54.132,PITPASW73,degraded,Cisco,Catalyst9300,0
10.60.242.140,BOSMAAG84,degraded,Arista,7280R,0
10.50.88.217,PHXAZDS94,degraded,Juniper,QFX5120,0
10.60.179.213,NYCNYSW87,active,Cisco,Catalyst9300,0
10.20.185.78,CLTNCDS17,degraded,ADVA,FSP150,0
10.70.145.190,BOIIDSW43,active,Cisco,Catalyst9300,0
10.60.242.8,BOSMACO94,active,Cisco,NCS540,0
10.60.175.219,NYCNYED16,degraded,,,1
10.40.86.129,MIAFLDS40,active,Juniper,QFX5120,0
10.20.33.29,ATLGAED63,active,,,1
10.70.113.163,GEGWAED12,active,RAD,ETX-2,0
10.60.49.56,PHLPADS96,active,Juniper,QFX5120,0
10.40.62.214,BNATNRT75,active,Arista,7050X3,0
10.60.192.238,BOSMASW84,active,Cisco,Catalyst9300,0
10.30.196.219,SFOCAED22,active,,,1
10.30.100.246,SFOCASW47,degraded,Cisco,Catalyst9300,0
10.70.118.154,PORORRT23,retired,Arista,7050X3,0
10.70.144.167,BOIIDSW78,active,Cisco,Catalyst9300,0
10.30.55.137,SFOCAED68,active,RAD,ETX-2,0
10.20.93.239,CLTNCRT38,active,,,1
10.70.179.3,BOIIDDS91,active,Juniper,QFX5120,0
10.50.180.120,ABQNMAG27,active,,,1
10.70.243.178,GEGWASW34,active,Cisco,Catalyst9300,0
10.50.188.199,PHXAZDS60,retired,Juniper,QFX5120,0
10.70.235.35,GEGWASW50,active,Cisco,Catalyst9300,0
10.60.221.71,PHLPAED31,active,RAD,ETX-2,0
10.60.249.80,BOSMAED31,active,Cisco,ISR4431,0
10.30.122.201,LAXCASW03,active,Cisco,Catalyst9300,0
10.40.124.98,MIAFLED37,active,RAD,ETX-2,0
10.30.224.157,SEAWASW85,active,Cisco,Catalyst9300,0
10.10.226.155,OKCOKED61,active,,,1
10.30.169.119,LAXCAED93,active,,,1
10.20.196.140,CLTNCED31,active,RAD,ETX-2,0
10.70.12.113,GEGWASW98,degraded,Cisco,Catalyst9300,0
10.60.200.229,NYCNYSW59,active,Cisco,Catalyst9300,0
10.60.82.76,NYCNYRT91,active,Arista,7050X3,0
10.50.212.10,ABQNMED30,active,,,1
10.10.24.8,AUSTXSW30,degraded,Cisco,Catalyst9300,0
10.60.11.46,NYCNYED33,active,,,1
10.60.64.131,NYCNYSW76,active,Cisco,Catalyst9300,0
10.20.209.99,PITPAED16,active,,,1
10.70.219.201,GEGWAAG97,active,Arista,7280R,0
10.30.191.191,LAXCACO91,active,Cisco,NCS540,0
10.60.165.42,NYCNYAG57,active,ADVA,FSP3000,0
10.70.155.47,PORORDS78,active,ADVA,FSP150,0
10.30.192.62,SEAWASW52,active,Cisco,Catalyst9300,0
10.10.86.193,DALTXSW96,down,Cisco,Catalyst9300,0
10.50.99.94,ABQNMRT93,active,Arista,7050X3,0
10.60.250.86,BOSMAAG18,active,ADVA,FSP3000,0
10.70.134.88,GEGWASW05,active,Cisco,Catalyst9300,0
10.20.166.175,ATLGADS95,down,,,1
10.70.229.86,PORORAG83,active,ADVA,FSP3000,0
10.60.178.3,BOSMACO75,active,Cisco,NCS540,0
10.60.125.218,BOSMART29,active,Arista,7050X3,0
10.10.233.157,AUSTXSW22,degraded,Cisco,Catalyst9300,0
10.30.64.53,SFOCAED37,active,Juniper,SRX345,0
10.20.225.47,PITPADS53,active,,,1
10.20.1.234,PITPADS32,down,Juniper,QFX5120,0
10.70.110.58,PORORED68,active,,,1
10.30.54.16,LAXCAAG34,active,Arista,7280R,0
10.20.147.226,PITPASW46,degraded,Cisco,Catalyst9300,0
10.60.112.119,BOSMADS95,degraded,ADVA,FSP150,0
10.70.148.84,BOIIDED33,down,RAD,ETX-2,0
10.70.247.204,PORORRT17,active,Arista,7050X3,0
10.20.127.16,PITPAAG36,down,ADVA,FSP3000,0
10.60.159.80,PHLPADS62,active,Juniper,QFX5120,0
10.60.156.40,PHLPACO27,active,Cisco,NCS540,0
10.10.212.34,AUSTXRT26,active,Arista,7050X3,0
10.30.50.43,SEAWASW49,degraded,Cisco,Catalyst9300,0
10.40.124.209,MIAFLSW97,active,Cisco,Catalyst9300,0
10.60.2.74,NYCNYRT85,active,Arista,7050X3,0
10.10.108.54,DALTXDS03,active,Juniper,QFX5120,0
10.70.238.11,BOIIDRT62,active,Arista,7050X3,0
10.30.221.17,SEAWART48,active,Arista,7050X3,0
10.40.138.80,JAXFLED98,down,RAD,ETX-2,0
10.70.62.98,BOIIDRT46,degraded,Arista,7050X3,0
10.50.101.137,ABQNMSW82,active,Cisco,Catalyst9300,0
10.40.239.216,BNATNRT46,down,Arista,7050X3,0
10.60.136.146,NYCNYAG46,active,Arista,7280R,0
10.10.6.119,DALTXAG95,active,ADVA,FSP3000,0
10.40.216.190,MIAFLED87,active,Cisco,ISR4431,0
10.40.66.170,MIAFLSW36,active,Cisco,Catalyst9300,0
10.70.241.47,GEGWART31,active,Arista,7050X3,0
10.40.7.114,JAXFLDS13,down,Juniper,QFX5120,0
10.50.248.222,ABQNMSW51,active,Cisco,Catalyst9300,0
10.70.94.161,BOIIDED85,active,,,1
10.10.221.44,AUSTXED17,active,,,1
10.20.220.193,ATLGASW90,degraded,,,1
10.30.221.198,SEAWADS21,active,Juniper,QFX5120,0
10.70.48.135,PORORRT84,degraded,Arista,7050X3,0
10.10.13.201,DALTXAG01,active,ADVA,FSP3000,0
10.60.51.26,BOSMACO40,active,Juniper,MX204,0
10.30.148.92,SEAWART85,active,Arista,7050X3,0
10.40.220.11,JAXFLDS58,degraded,ADVA,FSP150,0
10.70.158.103,PORORRT34,active,Arista,7050X3,0
10.60.47.192,PHLPADS68,active,Juniper,QFX5120,0
10.30.214.28,SFOCASW27,active,Cisco,Catalyst9300,0
10.20.24.192,CLTNCDS49,active,Juniper,QFX5120,0
10.40.7.222,MIAFLRT45,degraded,Arista,7050X3,0
10.30.246.19,LAXCAED81,active,,,1
10.40.31.133,JAXFLSW31,down,Cisco,Catalyst9300,0
10.70.111.149,BOIIDSW91,active,Cisco,Catalyst9300,0
10.30.215.163,SFOCADS60,active,ADVA,FSP150,0
10.20.87.182,ATLGADS49,active,ADVA,FSP150,0
10.20.4.100,CLTNCDS10,degraded,ADVA,FSP150,0
10.50.181.53,PHXAZED89,active,,,1
10.30.149.222,SFOCADS84,active,ADVA,FSP150,0
10.60.183.207,NYCNYDS18,active,Juniper,QFX5120,0
10.10.136.209,OKCOKED89,degraded,Cisco,ISR4431,0
10.30.251.133,SFOCACO49,active,Nokia,7750 SR-1,0
10.20.20.32,CLTNCSW80,active,Cisco,Catalyst9300,0
10.10.36.45,AUSTXDS29,active,ADVA,FSP150,0
10.10.96.37,DALTXDS99,active,ADVA,FSP150,0
10.30.201.140,SFOCASW21,degraded,Cisco,Catalyst9300,0
10.60.213.164,BOSMAED01,active,,,1
10.50.129.198,ABQNMSW26,degraded,Cisco,Catalyst9300,0
10.20.182.158,PITPAED70,active,Juniper,SRX345,0
10.30.253.17,SEAWADS93,active,ADVA,FSP150,0
10.70.63.182,GEGWAAG64,degraded,Arista,7280R,0
10.20.154.241,ATLGART32,active,Arista,7050X3,0
10.70.70.99,PORORSW82,degraded,Cisco,Catalyst9300,0
10.30.142.188,SFOCADS53,active,ADVA,FSP150,0
10.70.220.126,BOIIDSW44,active,Cisco,Catalyst9300,0
10.10.231.76,OKCOKAG22,active,ADVA,FSP3000,0
10.70.23.44,PORORSW74,active,Cisco,Catalyst9300,0
10.30.27.182,SFOCAED96,degraded,RAD,ETX-2,0
10.70.92.94,PORORED79,active,,,1
10.60.234.230,PHLPADS38,active,ADVA,FSP150,0
10.30.178.214,SFOCASW26,active,Cisco,Catalyst9300,0
10.20.172.193,ATLGADS38,active,ADVA,FSP150,0
10.30.6.214,LAXCART43,active,Arista,7050X3,0
10.70.189.114,GEGWACO32,active,Nokia,7750 SR-1,0
10.60.98.46,PHLPASW33,down,Cisco,Catalyst9300,0
10.40.218.1,JAXFLRT90,active,Arista,7050X3,0
10.20.229.55,PITPACO43,active,Cisco,NCS540,0
10.70.225.72,BOIIDAG49,active,ADVA,FSP3000,0
10.20.134.143,PITPADS77,active,Juniper,QFX5120,0
10.30.114.3,SFOCASW58,active,Cisco,Catalyst9300,0
10.20.186.19,ATLGART67,active,Arista,7050X3,0
10.20.169.156,ATLGAED28,active,,,1
10.40.203.146,JAXFLED82,degraded,,,1
10.10.101.113,OKCOKED30,active,,,1
10.70.68.230,BOIIDED02,active,Cisco,ISR4431,0
10.60.193.162,NYCNYED93,degraded,,,1
10.70.245.170,PORORSW03,active,Cisco,Catalyst9300,0
10.20.244.164,PITPAED67,active,,,1
10.60.223.56,PHLPAAG06,active,ADVA,FSP3000,0
10.50.158.52,PHXAZRT45,active,Arista,7050X3,0
10.60.128.81,PHLPADS28,active,Juniper,QFX5120,0
10.70.125.233,PORORSW19,active,Cisco,Catalyst9300,0
10.70.35.59,BOIIDAG80,degraded,ADVA,FSP3000,0
10.10.52.22,AUSTXAG96,degraded,ADVA,FSP3000,0
10.70.111.246,BOIIDDS81,retired,ADVA,FSP150,0
10.60.230.46,BOSMADS59,active,Juniper,QFX5120,0
10.60.156.211,PHLPART49,active,Arista,7050X3,0
10.10.94.45,OKCOKDS87,active,ADVA,FSP150,0
10.20.213.0,PITPART93,active,Arista,7050X3,0
10.20.246.121,PITPACO88,active,,,1
10.30.118.69,LAXCART88,active,Arista,7050X3,0
10.10.221.229,OKCOKCO99,active,Cisco,NCS540,0
10.30.252.169,SFOCASW99,retired,Cisco,Catalyst9300,0
10.10.204.159,AUSTXED50,down,Juniper,SRX345,0
10.30.78.53,LAXCART46,down,Arista,7050X3,0
10.70.139.121,PORORDS59,retired,Juniper,QFX5120,0
10.50.250.245,ELPTXRT62,active,Arista,7050X3,0
10.70.43.136,BOIIDDS30,degraded,ADVA,FSP150,0
10.30.225.16,SEAWASW31,active,Cisco,Catalyst9300,0
10.50.253.73,ABQNMDS83,retired,Juniper,QFX5120,0
10.10.88.202,OKCOKAG90,active,Arista,7280R,0
10.70.31.63,PORORRT65,active,Arista,7050X3,0
10.20.249.167,PITPAAG13,down,Arista,7280R,0
10.70.195.58,PORORSW49,active,Cisco,Catalyst9300,0
10.60.51.92,NYCNYDS92,active,Juniper,QFX5120,0
10.30.76.140,SFOCASW38,active,Cisco,Catalyst9300,0
10.30.107.195,SEAWAED89,active,,,1
10.30.211.57,SEAWART93,degraded,Arista,7050X3,0
10.60.159.249,NYCNYED96,active,Juniper,SRX345,0
10.60.4.140,BOSMAED36,degraded,RAD,ETX-2,0
10.70.61.123,GEGWAAG88,active,Arista,7280R,0
10.70.143.169,GEGWADS80,active,Juniper,QFX5120,0
10.10.118.250,AUSTXCO73,active,Juniper,MX204,0
10.70.11.74,GEGWACO49,active,Nokia,7750 SR-1,0
10.60.57.135,PHLPAED51,down,RAD,ETX-2,0
10.10.243.36,DALTXDS59,active,Juniper,QFX5120,0
10.70.244.29,GEGWAAG90,active,ADVA,FSP3000,0
10.20.28.239,ATLGASW98,degraded,Cisco,Catalyst9300,0
10.70.67.155,BOIIDRT88,degraded,Arista,7050X3,0
10.70.73.10,GEGWAED37,active,,,1
10.60.80.184,PHLPASW18,active,Cisco,Catalyst9300,0
10.70.195.107,PORORDS24,degraded,Juniper,QFX5120,0
10.30.107.210,LAXCAAG11,active,ADVA,FSP3000,0
10.30.92.67,LAXCASW48,down,Cisco,Catalyst9300,0
10.30.177.150,SFOCART50,degraded,Arista,7050X3,0
10.70.227.106,PORORCO18,active,Nokia,7750 SR-1,0
10.30.236.160,SFOCASW54,active,Cisco,Catalyst9300,0
10.40.48.192,MIAFLSW45,degraded,Cisco,Catalyst9300,0
10.20.172.31,PITPAED10,degraded,,,1
10.10.237.224,AUSTXED71,degraded,,,1
10.70.90.11,BOIIDDS36,degraded,Juniper,QFX5120,0
10.60.247.252,NYCNYRT02,degraded,Arista,7050X3,0
10.30.106.108,SFOCAED58,down,,,1
10.20.229.50,PITPASW64,degraded,Cisco,Catalyst9300,0
10.70.12.33,BOIIDSW17,degraded,Cisco,Catalyst9300,0
10.10.51.182,AUSTXSW23,down,Cisco,Catalyst9300,0
10.60.70.3,PHLPAED44,active,,,1
10.10.103.162,DALTXAG70,active,Arista,7280R,0
10.20.161.54,ATLGAED14,degraded,,,1
10.20.136.86,ATLGAED75,active,,,1
10.70.192.14,GEGWASW73,active,Cisco,Catalyst9300,0
10.20.100.34,PITPADS89,active,Juniper,QFX5120,0
10.60.40.171,PHLPAED73,active,Cisco,ISR4431,0
10.70.157.45,GEGWAAG52,active,Arista,7280R,0
10.30.254.105,SFOCADS07,active,Juniper,QFX5120,0
10.60.79.48,BOSMAAG81,active,ADVA,FSP3000,0
10.70.47.230,GEGWASW61,active,Cisco,Catalyst9300,0
10.70.18.70,PORORAG06,active,ADVA,FSP3000,0
10.60.95.208,BOSMADS72,degraded,ADVA,FSP150,0
10.50.175.155,ELPTXRT09,active,Arista,7050X3,0
10.20.172.176,CLTNCRT23,degraded,Arista,7050X3,0
10.70.29.31,PORORAG09,active,ADVA,FSP3000,0
10.70.118.237,GEGWART78,active,Arista,7050X3,0
10.20.91.185,ATLGAED48,degraded,RAD,ETX-2,0
10.40.173.37,MIAFLAG01,degraded,Arista,7280R,0
10.10.30.41,DALTXRT60,active,Arista,7050X3,0
10.70.208.126,PORORDS07,degraded,Juniper,QFX5120,0
10.60.19.73,PHLPASW59,degraded,Cisco,Catalyst9300,0
10.60.143.1,BOSMADS16,active,,,1
10.20.244.84,ATLGAED29,down,RAD,ETX-2,0
10.30.83.87,SFOCASW94,active,Cisco,Catalyst9300,0
10.60.59.43,NYCNYAG51,active,ADVA,FSP3000,0
10.70.130.169,GEGWART25,active,Arista,7050X3,0
10.30.244.169,SEAWADS49,degraded,Juniper,QFX5120,0
10.40.194.73,BNATNSW06,active,Cisco,Catalyst9300,0
10.70.214.164,PORORED98,active,Juniper,SRX345,0
10.30.178.141,SEAWACO89,degraded,Cisco,NCS540,0
10.60.29.171,PHLPAAG53,down,Arista,7280R,0
10.20.135.114,CLTNCSW31,active,Cisco,Catalyst9300,0
10.60.63.241,PHLPAAG56,degraded,Arista,7280R,0
10.40.52.75,MIAFLDS82,active,Juniper,QFX5120,0
10.70.156.150,BOIIDDS48,active,Juniper,QFX5120,0
10.60.192.161,BOSMAAG46,active,Arista,7280R,0
10.70.243.225,GEGWADS29,active,Juniper,QFX5120,0
10.20.137.90,PITPADS34,degraded,ADVA,FSP150,0
10.60.42.80,NYCNYED27,active,,,1
10.60.238.194,NYCNYDS50,retired,Juniper,QFX5120,0
10.20.49.109,CLTNCDS70,active,,,1
10.10.118.137,OKCOKRT93,active,Arista,7050X3,0
10.30.91.131,LAXCASW61,degraded,Cisco,Catalyst9300,0
10.60.250.155,NYCNYAG39,active,Arista,7280R,0
10.30.75.28,SEAWAED21,active,,,1
10.10.44.112,AUSTXAG46,degraded,Arista,7280R,0
10.40.128.162,BNATNDS76,active,Juniper,QFX5120,0
10.60.224.103,PHLPASW01,active,Cisco,Catalyst9300,0
10.70.135.170,BOIIDSW81,active,Cisco,Catalyst9300,0
10.40.52.90,MIAFLDS43,active,ADVA,FSP150,0
10.10.56.187,AUSTXDS10,active,Juniper,QFX5120,0
10.30.63.80,SFOCART09,active,Arista,7050X3,0
10.70.88.152,GEGWART41,down,Arista,7050X3,0
10.60.129.2,NYCNYDS85,degraded,Juniper,QFX5120,0
10.70.201.128,PORORED66,active,RAD,ETX-2,0
10.60.92.152,PHLPAED87,active,,,1
10.10.202.148,AUSTXAG39,degraded,Arista,7280R,0
10.10.185.17,AUSTXED57,active,,,1
10.50.128.113,PHXAZED11,active,,,1
10.30.30.53,SEAWASW32,down,Cisco,Catalyst9300,0
10.60.251.105,BOSMAAG26,active,,,1
10.10.246.108,DALTXCO71,degraded,Juniper,MX204,0
10.50.82.175,PHXAZDS53,down,ADVA,FSP150,0
10.40.27.248,BNATNSW07,active,Cisco,Catalyst9300,0
10.20.94.189,CLTNCAG43,active,Arista,7280R,0
10.30.161.197,SFOCACO07,active,Cisco,NCS540,0
10.60.203.0,NYCNYRT86,degraded,Arista,7050X3,0
10.70.3.83,BOIIDSW07,active,Cisco,Catalyst9300,0
10.10.166.219,DALTXDS92,active,Juniper,QFX5120,0
10.50.242.158,ABQNMED64,degraded,,,1
10.60.92.129,NYCNYAG43,active,ADVA,FSP3000,0
10.20.7.246,ATLGASW61,active,Cisco,Catalyst9300,0
10.70.136.138,BOIIDSW67,active,Cisco,Catalyst9300,0
10.40.6.31,MIAFLDS07,active,ADVA,FSP150,0
10.30.143.114,LAXCACO26,active,Juniper,MX204,0
10.60.244.17,NYCNYCO15,active,Juniper,MX204,0
10.70.15.104,PORORSW93,active,Cisco,Catalyst9300,0
10.50.240.118,ABQNMSW05,active,Cisco,Catalyst9300,0
10.20.41.16,PITPAED47,active,,,1
10.70.232.207,PORORDS26,active,Juniper,QFX5120,0
10.10.152.8,AUSTXRT41,active,Arista,7050X3,0
10.60.137.204,PHLPAAG91,active,ADVA,FSP3000,0
10.60.101.137,NYCNYSW32,active,Cisco,Catalyst9300,0
10.70.164.84,GEGWASW06,active,Cisco,Catalyst9300,0
10.70.132.46,BOIIDAG07,active,ADVA,FSP3000,0
10.40.223.141,JAXFLSW77,degraded,Cisco,Catalyst9300,0
10.30.192.92,SFOCASW41,active,Cisco,Catalyst9300,0
10.60.50.148,NYCNYED83,active,RAD,ETX-2,0
10.10.30.167,DALTXSW73,active,Cisco,Catalyst9300,0
10.70.203.237,BOIIDED62,active,Cisco,ISR4431,0
10.50.122.106,ELPTXSW44,active,Cisco,Catalyst9300,0
10.10.231.225,DALTXRT89,degraded,Arista,7050X3,0
10.70.255.53,PORORSW54,active,Cisco,Catalyst9300,0
10.70.171.33,BOIIDSW25,active,Cisco,Catalyst9300,0
10.30.154.30,LAXCADS35,degraded,Juniper,QFX5120,0
10.60.149.205,BOSMADS55,active,Juniper,QFX5120,0
10.30.103.89,SEAWADS57,active,Juniper,QFX5120,0
10.20.3.75,CLTNCCO46,active,Nokia,7750 SR-1,0
10.50.126.112,PHXAZSW82,active,Cisco,Catalyst9300,0
10.20.225.73,PITPART55,degraded,Arista,7050X3,0
10.50.91.98,PHXAZED70,degraded,,,1
10.20.37.202,ATLGAED03,down,RAD,ETX-2,0
10.30.210.84,SFOCAED50,degraded,,,1
10.40.236.147,BNATNED14,active,,,1
10.40.105.233,JAXFLDS97,active,ADVA,FSP150,0
10.60.169.93,BOSMASW28,active,Cisco,Catalyst9300,0
10.20.25.67,CLTNCDS39,active,ADVA,FSP150,0
10.10.175.103,AUSTXSW20,active,Cisco,Catalyst9300,0
10.40.59.117,MIAFLDS24,down,Juniper,QFX5120,0
10.30.23.115,LAXCAED12,active,Juniper,SRX345,0
10.10.150.170,AUSTXED90,active,Juniper,SRX345,0
10.30.232.194,SFOCAED86,active,,,1
10.30.88.127,SFOCAED94,active,,,1
10.20.226.235,PITPART39,active,Arista,7050X3,0
10.30.220.197,SEAWADS03,retired,,,1
10.10.103.198,AUSTXSW45,active,Cisco,Catalyst9300,0
10.30.93.112,SEAWADS32,active,Juniper,QFX5120,0
10.50.222.253,PHXAZCO35,active,Juniper,MX204,0
10.50.111.49,ELPTXSW33,active,Cisco,Catalyst9300,0
10.70.133.171,GEGWART17,active,Arista,7050X3,0
10.70.105.161,GEGWAED31,active,,,1
10.70.155.122,GEGWART66,degraded,Arista,7050X3,0
10.20.222.62,ATLGAED97,active,Cisco,ISR4431,0
10.20.165.204,CLTNCDS80,active,ADVA,FSP150,0
10.60.85.91,BOSMART01,active,Arista,7050X3,0
10.20.28.165,PITPASW88,active,Cisco,Catalyst9300,0
10.20.64.186,PITPAAG93,active,ADVA,FSP3000,0
10.10.79.235,DALTXDS67,active,Juniper,QFX5120,0
10.10.152.91,DALTXRT35,active,Arista,7050X3,0
10.10.70.31,AUSTXDS75,active,ADVA,FSP150,0
10.60.35.110,BOSMACO26,active,Juniper,MX204,0
10.30.85.18,SFOCADS40,active,ADVA,FSP150,0
10.30.77.255,SEAWADS44,active,Juniper,QFX5120,0
10.20.131.57,ATLGAAG70,active,Arista,7280R,0
10.10.24.39,DALTXDS77,active,Juniper,QFX5120,0
10.60.7.133,PHLPADS59,active,Juniper,QFX5120,0
10.70.94.19,BOIIDRT93,active,Arista,7050X3,0
10.10.109.13,OKCOKSW86,degraded,Cisco,Catalyst9300,0
10.40.28.126,JAXFLDS47,active,Juniper,QFX5120,0
10.30.95.37,LAXCASW07,active,Cisco,Catalyst9300,0
10.70.178.27,BOIIDCO49,down,Cisco,NCS540,0
10.60.109.149,NYCNYSW99,active,Cisco,Catalyst9300,0
10.70.202.149,GEGWAAG83,degraded,ADVA,FSP3000,0
10.60.127.219,BOSMAED02,active,,,1
10.40.135.80,JAXFLED77,active,Cisco,ISR4431,0
10.20.38.192,ATLGADS93,active,ADVA,FSP150,0
10.60.227.1,BOSMADS23,active,ADVA,FSP150,0
10.60.94.142,PHLPACO09,active,,,1
10.60.179.16,PHLPASW80,retired,Cisco,Catalyst9300,0
10.30.253.209,SFOCAED53,active,RAD,ETX-2,0
10.70.132.138,BOIIDSW82,active,Cisco,Catalyst9300,0
10.10.52.118,DALTXAG49,active,,,1
10.10.153.126,AUSTXSW27,active,Cisco,Catalyst9300,0
10.20.217.82,PITPASW47,active,Cisco,Catalyst9300,0
10.70.101.70,PORORSW29,active,Cisco,Catalyst9300,0
10.70.174.170,GEGWADS73,active,Juniper,QFX5120,0
10.70.209.10,GEGWASW54,active,Cisco,Catalyst9300,0
10.10.61.238,OKCOKDS12,active,ADVA,FSP150,0
10.30.115.150,LAXCASW01,degraded,Cisco,Catalyst9300,0
10.40.150.186,BNATNRT11,active,Arista,7050X3,0
10.10.90.159,DALTXDS12,degraded,ADVA,FSP150,0
10.20.61.249,ATLGAED15,active,,,1
10.70.106.234,GEGWASW51,active,Cisco,Catalyst9300,0
10.20.182.134,CLTNCDS21,active,Juniper,QFX5120,0
10.60.216.19,PHLPADS19,active,Juniper,QFX5120,0
10.10.138.201,DALTXDS02,active,Juniper,QFX5120,0
10.10.237.79,AUSTXSW16,active,Cisco,Catalyst9300,0
10.20.236.192,PITPADS27,active,ADVA,FSP150,0
10.20.181.129,ATLGACO75,active,Cisco,NCS540,0
10.70.115.229,GEGWART40,active,Arista,7050X3,0
10.60.222.201,NYCNYAG30,active,Arista,7280R,0
10.70.71.231,BOIIDDS85,degraded,ADVA,FSP150,0
10.70.132.195,BOIIDDS15,active,Juniper,QFX5120,0
10.50.119.155,ELPTXAG94,active,ADVA,FSP3000,0
10.30.126.190,LAXCART06,active,Arista,7050X3,0
10.30.206.249,SFOCAAG10,degraded,ADVA,FSP3000,0
10.20.95.84,CLTNCRT20,degraded,Arista,7050X3,0
10.40.4.34,MIAFLDS05,active,Juniper,QFX5120,0
10.10.197.172,OKCOKDS31,active,ADVA,FSP150,0
10.20.5.153,CLTNCRT59,down,Arista,7050X3,0
10.70.126.64,PORORED43,degraded,,,1
10.30.155.61,SEAWADS18,active,Juniper,QFX5120,0
10.20.155.62,CLTNCDS34,active,Juniper,QFX5120,0
10.10.222.31,OKCOKED75,active,,,1
10.20.224.103,CLTNCED97,active,RAD,ETX-2,0
10.40.45.104,JAXFLED65,active,,,1
10.50.48.51,PHXAZED19,down,,,1
10.10.85.138,OKCOKCO38,active,Juniper,MX204,0
10.10.15.127,DALTXRT47,active,Arista,7050X3,0
10.10.77.118,DALTXRT68,active,Arista,7050X3,0
10.40.137.178,MIAFLRT80,active,Arista,7050X3,0
10.60.183.62,PHLPART42,degraded,Arista,7050X3,0
10.60.109.225,PHLPACO80,retired,Cisco,NCS540,0
10.30.50.234,SFOCADS92,active,ADVA,FSP150,0
10.50.1.81,ELPTXDS18,active,,,1
10.10.235.69,AUSTXED70,active,Cisco,ISR4431,0
10.50.229.35,ABQNMDS80,active,Juniper,QFX5120,0
10.50.107.192,ELPTXED99,active,,,1
10.60.88.176,PHLPACO18,degraded,Juniper,MX204,0
10.20.249.56,ATLGADS58,active,ADVA,FSP150,0
10.70.27.193,PORORRT16,active,Arista,7050X3,0
10.30.142.160,LAXCART42,down,Arista,7050X3,0
10.10.213.57,OKCOKSW55,active,Cisco,Catalyst9300,0
10.10.250.11,DALTXSW74,degraded,Cisco,Catalyst9300,0
10.70.223.99,PORORED53,active,,,1
10.40.149.7,BNATNDS79,active,,,1
10.30.172.22,SEAWASW03,active,Cisco,Catalyst9300,0
10.10.126.78,AUSTXRT36,degraded,Arista,7050X3,0
10.50.225.83,PHXAZED74,active,,,1
10.20.22.214,ATLGAAG55,active,ADVA,FSP3000,0
10.60.251.210,BOSMAAG42,degraded,ADVA,FSP3000,0
10.20.100.93,PITPAAG05,degraded,ADVA,FSP3000,0
10.10.55.250,DALTXED89,degraded,RAD,ETX-2,0
10.70.138.57,BOIIDDS38,down,Juniper,QFX5120,0
10.20.154.194,ATLGASW46,active,Cisco,Catalyst9300,0
10.10.99.144,DALTXSW18,retired,Cisco,Catalyst9300,0
10.70.55.234,GEGWAAG34,active,Arista,7280R,0
10.20.40.35,CLTNCDS96,degraded,Juniper,QFX5120,0
10.50.232.221,PHXAZRT19,active,Arista,7050X3,0
10.70.206.115,GEGWASW92,active,,,1
10.60.178.177,PHLPADS16,active,Juniper,QFX5120,0
10.40.18.89,MIAFLRT84,degraded,Arista,7050X3,0
10.60.82.195,NYCNYSW18,active,Cisco,Catalyst9300,0
10.10.178.38,OKCOKED98,active,Juniper,SRX345,0
