ipam_asset_id,ipam_ip_address,ipam_fqdn,ipam_region
1865,10.40.127.111,JAXFLSW80.southeast.lightspeed.net,southeast
1866,10.20.161.193,PITPART48.east.lightspeed.net,east
1867,10.70.13.197,PORORDS76.northwest.lightspeed.net,northwest
1868,10.20.12.113,ATLGAED42.east.lightspeed.net,east
1869,10.30.103.23,LAXCADS78.west.lightspeed.net,west
1870,10.20.26.62,PITPART55.east.lightspeed.net,east
1871,10.70.37.44,PORORCO12.northwest.lightspeed.net,northwest
1872,10.70.156.69,GEGWAAG71.northwest.lightspeed.net,northwest
1873,10.70.31.137,PORORRT33.northwest.lightspeed.net,northwest
1874,10.10.63.63,DALTXDS18.central.lightspeed.net,central
1875,10.30.219.16,SFOCART53.west.lightspeed.net,west
1876,10.50.40.99,PHXAZED78.southwest.lightspeed.net,southwest
1877,10.60.181.0,BOSMART82.northeast.lightspeed.net,northeast
1878,10.70.83.191,GEGWADS24.northwest.lightspeed.net,northwest
1879,10.30.39.240,LAXCASW43.west.lightspeed.net,west
1880,10.70.27.253,BOIIDSW73.northwest.lightspeed.net,northwest
1881,10.30.139.88,SFOCAED06.west.lightspeed.net,west
1882,10.30.118.113,SEAWADS88.west.lightspeed.net,west
1883,10.10.179.116,AUSTXAG28.central.lightspeed.net,central
1884,10.30.134.125,SEAWART54.west.lightspeed.net,west
1885,10.20.144.140,CLTNCED76.east.lightspeed.net,east
1886,10.20.163.164,ATLGASW29.east.lightspeed.net,east
1887,10.50.41.216,ABQNMDS34.southwest.lightspeed.net,southwest
1888,10.20.116.103,PITPAED05.east.lightspeed.net,east
1889,10.60.20.178,NYCNYSW50.northeast.lightspeed.net,northeast
1890,10.70.93.117,BOIIDED21.northwest.lightspeed.net,northwest
1891,10.70.204.13,PORORRT47.northwest.lightspeed.net,northwest
1892,10.40.138.117,MIAFLDS28.southeast.lightspeed.net,southeast
1893,10.20.99.228,PITPAAG93.east.lightspeed.net,east
1894,10.70.238.41,BOIIDAG07.northwest.lightspeed.net,northwest
1895,10.60.146.7,PHLPADS46.northeast.lightspeed.net,northeast
1896,10.40.105.30,BNATNED27.southeast.lightspeed.net,southeast
1897,10.50.5.203,ABQNMDS08.southwest.lightspeed.net,southwest
1898,10.70.139.63,BOIIDAG59.northwest.lightspeed.net,northwest
1899,10.60.49.205,BOSMAED16.northeast.lightspeed.net,northeast
1900,10.70.47.153,GEGWASW36.northwest.lightspeed.net,northwest
1901,10.70.76.140,BOIIDSW09.northwest.lightspeed.net,northwest
1902,10.40.84.223,BNATNDS31.southeast.lightspeed.net,southeast
1903,10.30.202.201,LAXCAAG18.west.lightspeed.net,west
1904,10.30.43.209,SFOCADS04.west.lightspeed.net,west
1905,10.10.89.22,DALTXDS48.central.lightspeed.net,central
1906,10.70.138.95,PORORCO96.northwest.lightspeed.net,northwest
1907,10.20.129.87,CLTNCED96.east.lightspeed.net,east
1908,10.70.94.21,PORORSW05.northwest.lightspeed.net,northwest
1909,10.40.24.178,BNATNDS43.southeast.lightspeed.net,southeast
1910,10.50.124.150,ELPTXSW69.southwest.lightspeed.net,southwest
1911,10.30.123.141,SFOCAED32.west.lightspeed.net,west
1912,10.60.178.230,NYCNYDS79.northeast.lightspeed.net,northeast
1913,10.70.121.108,GEGWAED23.northwest.lightspeed.net,northwest
1914,10.30.48.116,SEAWADS75.west.lightspeed.net,west
1915,10.50.191.164,ELPTXSW78.southwest.lightspeed.net,southwest
1916,10.10.252.218,AUSTXDS10.central.lightspeed.net,central
1917,10.30.139.50,LAXCART69.west.lightspeed.net,west
1918,10.30.82.27,SFOCAED35.west.lightspeed.net,west
1919,10.40.110.84,MIAFLDS69.southeast.lightspeed.net,southeast
1920,10.20.191.222,PITPAED26.east.lightspeed.net,east
1921,10.60.37.231,NYCNYCO61.northeast.lightspeed.net,northeast
1922,10.50.190.97,ELPTXED56.southwest.lightspeed.net,southwest
1923,10.30.84.200,LAXCADS42.west.lightspeed.net,west
1924,10.10.140.241,DALTXSW60.central.lightspeed.net,central
1925,10.20.209.152,CLTNCDS87.east.lightspeed.net,east
1926,10.60.129.141,BOSMADS88.northeast.lightspeed.net,northeast
1927,10.40.110.199,BNATNDS19.southeast.lightspeed.net,southeast
1928,10.70.213.47,BOIIDSW01.northwest.lightspeed.net,northwest
1929,10.30.174.40,LAXCART99.west.lightspeed.net,west
1930,10.30.124.25,LAXCAAG64.west.lightspeed.net,west
1931,10.20.162.18,ATLGADS82.east.lightspeed.net,east
1932,10.60.57.209,NYCNYAG04.northeast.lightspeed.net,northeast
1933,10.60.94.145,NYCNYDS03.northeast.lightspeed.net,northeast
1934,10.30.153.177,SFOCAAG63.west.lightspeed.net,west
1935,10.40.52.187,BNATNAG65.southeast.lightspeed.net,southeast
1936,10.30.44.107,LAXCAED18.west.lightspeed.net,west
1937,10.30.174.117,LAXCAED81.west.lightspeed.net,west
1938,10.20.149.202,CLTNCED27.east.lightspeed.net,east
1939,10.30.83.27,SFOCART28.west.lightspeed.net,west
1940,10.60.54.164,PHLPASW65.northeast.lightspeed.net,northeast
1941,10.70.153.29,PORORAG92.northwest.lightspeed.net,northwest
1942,10.10.191.54,AUSTXDS66.central.lightspeed.net,central
1943,10.50.150.136,ABQNMDS39.southwest.lightspeed.net,southwest
1944,10.30.15.173,LAXCAED82.west.lightspeed.net,west
1945,10.70.74.4,PORORAG97.northwest.lightspeed.net,northwest
1946,10.10.106.201,OKCOKED49.central.lightspeed.net,central
1947,10.20.78.16,PITPACO79.east.lightspeed.net,east
1948,10.70.196.44,PORORDS65.northwest.lightspeed.net,northwest
1949,10.20.53.247,ATLGAED93.east.lightspeed.net,east
1950,10.60.152.137,NYCNYSW64.northeast.lightspeed.net,northeast
1951,10.70.100.183,GEGWART65.northwest.lightspeed.net,northwest
1952,10.10.105.7,AUSTXED95.central.lightspeed.net,central
1953,10.20.159.245,PITPACO39.east.lightspeed.net,east
1954,10.70.87.254,GEGWART41.northwest.lightspeed.net,northwest
1955,10.60.13.188,BOSMAAG54.northeast.lightspeed.net,northeast
1956,10.30.147.184,LAXCAED14.west.lightspeed.net,west
1957,10.30.205.140,LAXCADS53.west.lightspeed.net,west
1958,10.20.129.30,PITPADS85.east.lightspeed.net,east
1959,10.60.59.102,NYCNYAG08.northeast.lightspeed.net,northeast
1960,10.70.30.9,PORORDS42.northwest.lightspeed.net,northwest
1961,10.70.190.0,GEGWASW79.northwest.lightspeed.net,northwest
1962,10.10.188.64,AUSTXDS37.central.lightspeed.net,central
1963,10.60.164.36,BOSMASW78.northeast.lightspeed.net,northeast
1964,10.60.200.93,BOSMAAG10.northeast.lightspeed.net,northeast
1965,10.50.115.226,PHXAZDS97.southwest.lightspeed.net,southwest
1966,10.10.200.169,DALTXDS11.central.lightspeed.net,central
1967,10.20.124.224,ATLGART20.east.lightspeed.net,east
1968,10.70.250.143,PORORED81.northwest.lightspeed.net,northwest
1969,10.40.191.40,JAXFLRT95.southeast.lightspeed.net,southeast
1970,10.70.127.194,BOIIDAG87.northwest.lightspeed.net,northwest
1971,10.10.6.63,DALTXAG52.central.lightspeed.net,central
1972,10.70.227.34,GEGWART08.northwest.lightspeed.net,northwest
1973,10.40.251.8,MIAFLDS76.southeast.lightspeed.net,southeast
1974,10.20.254.62,ATLGART88.east.lightspeed.net,east
1975,10.30.209.130,LAXCAAG47.west.lightspeed.net,west
1976,10.30.57.207,SFOCAED73.west.lightspeed.net,west
1977,10.10.170.52,OKCOKAG61.central.lightspeed.net,central
1978,10.40.182.236,JAXFLED80.southeast.lightspeed.net,southeast
1979,10.20.168.250,CLTNCED82.east.lightspeed.net,east
1980,10.30.193.244,SFOCAED59.west.lightspeed.net,west
1981,10.20.15.210,PITPAED30.east.lightspeed.net,east
1982,10.10.235.3,OKCOKDS10.central.lightspeed.net,central
1983,10.20.190.130,ATLGASW30.east.lightspeed.net,east
1984,10.60.187.164,NYCNYSW10.northeast.lightspeed.net,northeast
1985,10.30.159.25,SFOCASW80.west.lightspeed.net,west
1986,10.20.1.46,PITPASW81.east.lightspeed.net,east
1987,10.50.9.109,ABQNMSW68.southwest.lightspeed.net,southwest
1988,10.50.92.66,ELPTXDS64.southwest.lightspeed.net,southwest
1989,10.70.105.124,BOIIDDS21.northwest.lightspeed.net,northwest
1990,10.50.41.106,ELPTXDS45.southwest.lightspeed.net,southwest
1991,10.50.99.226,ABQNMAG39.southwest.lightspeed.net,southwest
1992,10.30.183.80,SEAWADS93.west.lightspeed.net,west
1993,10.60.236.60,PHLPART09.northeast.lightspeed.net,northeast
1994,10.10.230.3,DALTXAG13.central.lightspeed.net,central
1995,10.30.245.91,SFOCADS90.west.lightspeed.net,west
1996,10.70.177.237,BOIIDSW32.northwest.lightspeed.net,northwest
1997,10.10.178.127,AUSTXCO69.central.lightspeed.net,central
1998,10.20.249.132,CLTNCDS42.east.lightspeed.net,east
1999,10.40.145.158,JAXFLSW24.southeast.lightspeed.net,southeast
2000,10.10.6.10,AUSTXRT15.central.lightspeed.net,central
2001,10.70.219.247,PORORSW26.northwest.lightspeed.net,northwest
2002,10.40.120.104,BNATNAG69.southeast.lightspeed.net,southeast
2003,10.10.124.175,AUSTXCO95.central.lightspeed.net,central
2004,10.10.40.130,AUSTXDS89.central.lightspeed.net,central
2005,10.20.173.34,PITPADS09.east.lightspeed.net,east
2006,10.60.223.92,BOSMART99.northeast.lightspeed.net,northeast
2007,10.60.194.159,BOSMADS19.northeast.lightspeed.net,northeast
2008,10.70.102.179,GEGWAED89.northwest.lightspeed.net,northwest
2009,10.70.2.65,BOIIDSW34.northwest.lightspeed.net,northwest
2010,10.60.106.10,BOSMASW81.northeast.lightspeed.net,northeast
2011,10.70.135.93,BOIIDED38.northwest.lightspeed.net,northwest
2012,10.70.79.151,BOIIDDS73.northwest.lightspeed.net,northwest
2013,10.10.173.237,OKCOKSW01.central.lightspeed.net,central
2014,10.60.93.154,BOSMACO55.northeast.lightspeed.net,northeast
2015,10.10.254.160,DALTXED79.central.lightspeed.net,central
2016,10.70.186.114,PORORRT76.northwest.lightspeed.net,northwest
2017,10.10.183.73,DALTXDS63.central.lightspeed.net,central
2018,10.30.110.229,SEAWAED99.west.lightspeed.net,west
2019,10.30.175.251,SEAWADS32.west.lightspeed.net,west
2020,10.60.226.122,BOSMACO51.northeast.lightspeed.net,northeast
2021,10.30.84.152,SEAWAED90.west.lightspeed.net,west
2022,10.20.31.206,PITPAED24.east.lightspeed.net,east
2023,10.30.116.45,SFOCADS74.west.lightspeed.net,west
2024,10.50.6.29,ABQNMDS28.southwest.lightspeed.net,southwest
2025,10.20.75.32,ATLGADS97.east.lightspeed.net,east
2026,10.10.191.229,AUSTXAG12.central.lightspeed.net,central
2027,10.70.100.88,BOIIDCO44.northwest.lightspeed.net,northwest
2028,10.70.124.93,GEGWADS42.northwest.lightspeed.net,northwest
2029,10.70.16.64,PORORSW07.northwest.lightspeed.net,northwest
2030,10.70.128.73,BOIIDDS25.northwest.lightspeed.net,northwest
2031,10.30.29.10,SEAWADS33.west.lightspeed.net,west
2032,10.60.198.92,PHLPACO66.northeast.lightspeed.net,northeast
2033,10.40.151.3,MIAFLRT39.southeast.lightspeed.net,southeast
2034,10.30.159.170,SFOCAED78.west.lightspeed.net,west
2035,10.40.34.1,MIAFLED26.southeast.lightspeed.net,southeast
2036,10.20.63.159,CLTNCED12.east.lightspeed.net,east
2037,10.20.235.124,CLTNCDS58.east.lightspeed.net,east
2038,10.10.211.95,DALTXAG96.central.lightspeed.net,central
2039,10.60.62.13,NYCNYCO22.northeast.lightspeed.net,northeast
2040,10.10.0.148,AUSTXDS38.central.lightspeed.net,central
2041,10.60.250.84,BOSMADS98.northeast.lightspeed.net,northeast
2042,10.60.236.85,BOSMADS90.northeast.lightspeed.net,northeast
2043,10.30.23.223,SFOCART85.west.lightspeed.net,west
2044,10.70.35.23,GEGWASW75.northwest.lightspeed.net,northwest
2045,10.60.95.132,PHLPAAG61.northeast.lightspeed.net,northeast
2046,10.40.39.9,JAXFLSW53.southeast.lightspeed.net,southeast
2047,10.10.31.199,DALTXRT07.central.lightspeed.net,central
2048,10.60.114.129,BOSMART04.northeast.lightspeed.net,northeast
2049,10.20.74.138,PITPART90.east.lightspeed.net,east
2050,10.70.249.255,BOIIDED91.northwest.lightspeed.net,northwest
2051,10.70.88.196,BOIIDDS51.northwest.lightspeed.net,northwest
2052,10.30.190.154,LAXCART72.west.lightspeed.net,west
2053,10.30.40.202,LAXCACO49.west.lightspeed.net,west
2054,10.10.191.179,AUSTXAG93.central.lightspeed.net,central
2055,10.30.47.222,LAXCASW61.west.lightspeed.net,west
2056,10.70.34.90,GEGWADS16.northwest.lightspeed.net,northwest
2057,10.60.70.26,BOSMART87.northeast.lightspeed.net,northeast
2058,10.50.145.90,ELPTXAG74.southwest.lightspeed.net,southwest
2059,10.20.111.205,ATLGAED86.east.lightspeed.net,east
2060,10.60.209.55,BOSMAED50.northeast.lightspeed.net,northeast
2061,10.20.219.34,CLTNCDS59.east.lightspeed.net,east
2062,10.70.243.226,PORORDS31.northwest.lightspeed.net,northwest
2063,10.10.232.52,AUSTXAG58.central.lightspeed.net,central
2064,10.10.133.194,AUSTXRT63.central.lightspeed.net,central
2065,10.10.165.42,DALTXDS86.central.lightspeed.net,central
2066,10.30.13.67,SEAWART95.west.lightspeed.net,west
2067,10.50.101.42,PHXAZAG26.southwest.lightspeed.net,southwest
2068,10.10.83.247,OKCOKCO86.central.lightspeed.net,central
2069,10.50.59.223,ELPTXED84.southwest.lightspeed.net,southwest
2070,10.30.12.112,LAXCASW98.west.lightspeed.net,west
2071,10.70.50.227,PORORED06.northwest.lightspeed.net,northwest
2072,10.20.74.39,PITPAED22.east.lightspeed.net,east
2073,10.60.109.192,BOSMART23.northeast.lightspeed.net,northeast
2074,10.10.237.64,AUSTXSW88.central.lightspeed.net,central
2075,10.70.81.213,GEGWAAG39.northwest.lightspeed.net,northwest
2076,10.40.66.2,BNATNED93.southeast.lightspeed.net,southeast
2077,10.40.40.228,MIAFLRT78.southeast.lightspeed.net,southeast
2078,10.70.133.18,PORORRT10.northwest.lightspeed.net,northwest
2079,10.20.12.142,CLTNCSW45.east.lightspeed.net,east
2080,10.60.217.234,PHLPADS25.northeast.lightspeed.net,northeast
2081,10.60.229.49,PHLPASW86.northeast.lightspeed.net,northeast
2082,10.60.70.147,BOSMACO64.northeast.lightspeed.net,northeast
2083,10.60.218.238,BOSMACO21.northeast.lightspeed.net,northeast
2084,10.20.220.217,CLTNCSW42.east.lightspeed.net,east
2085,10.60.34.229,NYCNYED19.northeast.lightspeed.net,northeast
2086,10.20.142.1,PITPART84.east.lightspeed.net,east
2087,10.30.204.156,SEAWAAG71.west.lightspeed.net,west
2088,10.70.15.4,PORORED54.northwest.lightspeed.net,northwest
2089,10.30.177.110,LAXCAAG28.west.lightspeed.net,west
2090,10.70.77.105,GEGWADS56.northwest.lightspeed.net,northwest
2091,10.20.39.92,PITPART02.east.lightspeed.net,east
2092,10.70.111.70,GEGWASW73.northwest.lightspeed.net,northwest
2093,10.70.38.135,PORORSW23.northwest.lightspeed.net,northwest
2094,10.60.71.56,PHLPADS23.northeast.lightspeed.net,northeast
2095,10.70.182.51,PORORRT27.northwest.lightspeed.net,northwest
2096,10.30.147.103,SEAWAED36.west.lightspeed.net,west
2097,10.10.182.133,OKCOKAG88.central.lightspeed.net,central
2098,10.10.108.184,AUSTXED02.central.lightspeed.net,central
2099,10.30.20.105,SEAWAAG85.west.lightspeed.net,west
2100,10.10.141.33,DALTXDS80.central.lightspeed.net,central
2101,10.30.18.139,LAXCAAG40.west.lightspeed.net,west
2102,10.30.32.182,SFOCAAG71.west.lightspeed.net,west
2103,10.70.58.8,GEGWAED35.northwest.lightspeed.net,northwest
2104,10.20.40.217,ATLGADS67.east.lightspeed.net,east
2105,10.10.236.196,DALTXDS77.central.lightspeed.net,central
2106,10.20.215.197,PITPASW22.east.lightspeed.net,east
2107,10.10.75.182,DALTXSW84.central.lightspeed.net,central
2108,10.60.49.160,NYCNYAG45.northeast.lightspeed.net,northeast
2109,10.30.75.23,LAXCADS77.west.lightspeed.net,west
2110,10.20.11.143,CLTNCRT64.east.lightspeed.net,east
2111,10.30.74.186,SFOCACO30.west.lightspeed.net,west
2112,10.70.226.229,GEGWAAG03.northwest.lightspeed.net,northwest
2113,10.70.66.69,BOIIDED76.northwest.lightspeed.net,northwest
2114,10.20.217.1,ATLGADS79.east.lightspeed.net,east
2115,10.30.152.140,SEAWADS51.west.lightspeed.net,west
2116,10.30.91.229,SEAWASW35.west.lightspeed.net,west
2117,10.30.105.18,LAXCACO07.west.lightspeed.net,west
2118,10.40.228.38,BNATNED38.southeast.lightspeed.net,southeast
2119,10.30.104.240,SFOCADS41.west.lightspeed.net,west
2120,10.30.40.184,LAXCASW86.west.lightspeed.net,west
2121,10.30.180.182,SFOCASW86.west.lightspeed.net,west
2122,10.60.252.233,NYCNYAG94.northeast.lightspeed.net,northeast
2123,10.30.224.8,SFOCART90.west.lightspeed.net,west
2124,10.60.5.21,NYCNYRT58.northeast.lightspeed.net,northeast
2125,10.40.223.44,MIAFLSW29.southeast.lightspeed.net,southeast
2126,10.30.116.109,SFOCADS59.west.lightspeed.net,west
2127,10.50.157.64,ELPTXSW51.southwest.lightspeed.net,southwest
2128,10.50.39.63,ABQNMCO05.southwest.lightspeed.net,southwest
2129,10.60.54.127,NYCNYDS55.northeast.lightspeed.net,northeast
2130,10.30.86.199,SEAWADS91.west.lightspeed.net,west
2131,10.70.177.140,BOIIDAG56.northwest.lightspeed.net,northwest
2132,10.40.146.99,BNATNED02.southeast.lightspeed.net,southeast
2133,10.70.123.164,BOIIDED53.northwest.lightspeed.net,northwest
2134,10.30.92.61,SEAWAED66.west.lightspeed.net,west
2135,10.50.246.67,PHXAZDS72.southwest.lightspeed.net,southwest
2136,10.70.212.190,BOIIDSW84.northwest.lightspeed.net,northwest
2137,10.10.224.40,AUSTXCO24.central.lightspeed.net,central
2138,10.20.250.148,CLTNCDS30.east.lightspeed.net,east
2139,10.50.141.45,PHXAZDS71.southwest.lightspeed.net,southwest
2140,10.60.86.104,PHLPASW92.northeast.lightspeed.net,northeast
2141,10.10.206.93,DALTXED30.central.lightspeed.net,central
2142,10.60.215.184,NYCNYCO01.northeast.lightspeed.net,northeast
2143,10.70.222.134,BOIIDAG70.northwest.lightspeed.net,northwest
2144,10.20.47.105,PITPAAG36.east.lightspeed.net,east
2145,10.10.66.175,AUSTXSW08.central.lightspeed.net,central
2146,10.30.123.56,LAXCART06.west.lightspeed.net,west
2147,10.50.87.15,ELPTXSW07.southwest.lightspeed.net,southwest
2148,10.70.199.128,BOIIDED93.northwest.lightspeed.net,northwest
2149,10.30.189.223,SEAWASW51.west.lightspeed.net,west
2150,10.70.201.220,GEGWAED39.northwest.lightspeed.net,northwest
2151,10.50.150.43,PHXAZRT85.southwest.lightspeed.net,southwest
2152,10.20.182.163,CLTNCSW08.east.lightspeed.net,east
2153,10.70.66.147,BOIIDDS61.northwest.lightspeed.net,northwest
2154,10.50.61.149,ELPTXRT74.southwest.lightspeed.net,southwest
2155,10.60.178.70,PHLPAAG77.northeast.lightspeed.net,northeast
2156,10.70.54.164,BOIIDSW29.northwest.lightspeed.net,northwest
2157,10.10.64.226,OKCOKED05.central.lightspeed.net,central
2158,10.10.174.31,AUSTXAG21.central.lightspeed.net,central
2159,10.50.49.209,PHXAZAG74.southwest.lightspeed.net,southwest
2160,10.70.200.78,GEGWASW51.northwest.lightspeed.net,northwest
2161,10.70.212.79,PORORSW13.northwest.lightspeed.net,northwest
2162,10.30.156.91,SFOCART15.west.lightspeed.net,west
2163,10.60.109.230,NYCNYSW63.northeast.lightspeed.net,northeast
2164,10.40.186.184,BNATNED46.southeast.lightspeed.net,southeast
2165,10.70.91.189,GEGWAAG24.northwest.lightspeed.net,northwest
2166,10.40.160.116,BNATNED89.southeast.lightspeed.net,southeast
2167,10.50.178.254,ABQNMDS22.southwest.lightspeed.net,southwest
2168,10.40.65.134,BNATNSW29.southeast.lightspeed.net,southeast
2169,10.60.213.159,BOSMAED86.northeast.lightspeed.net,northeast
2170,10.30.208.113,SFOCAED45.west.lightspeed.net,west
2171,10.30.110.110,SFOCADS79.west.lightspeed.net,west
2172,10.40.219.171,MIAFLDS54.southeast.lightspeed.net,southeast
2173,10.50.94.116,PHXAZCO63.southwest.lightspeed.net,southwest
2174,10.30.70.109,LAXCAED77.west.lightspeed.net,west
2175,10.40.41.227,MIAFLED57.southeast.lightspeed.net,southeast
2176,10.10.175.96,AUSTXDS72.central.lightspeed.net,central
2177,10.40.163.193,MIAFLSW15.southeast.lightspeed.net,southeast
2178,10.20.192.45,CLTNCRT46.east.lightspeed.net,east
2179,10.70.145.141,PORORDS91.northwest.lightspeed.net,northwest
2180,10.20.132.21,ATLGAED12.east.lightspeed.net,east
2181,10.30.161.216,SEAWAAG26.west.lightspeed.net,west
2182,10.60.47.142,PHLPADS28.northeast.lightspeed.net,northeast
2183,10.20.16.194,ATLGAED26.east.lightspeed.net,east
2184,10.70.82.100,PORORDS78.northwest.lightspeed.net,northwest
2185,10.70.206.55,GEGWASW27.northwest.lightspeed.net,northwest
2186,10.70.242.111,GEGWASW91.northwest.lightspeed.net,northwest
2187,10.20.7.29,CLTNCRT89.east.lightspeed.net,east
2188,10.30.226.86,LAXCAED40.west.lightspeed.net,west
2189,10.60.130.63,NYCNYAG22.northeast.lightspeed.net,northeast
2190,10.30.239.31,SFOCART16.west.lightspeed.net,west
2191,10.30.141.15,SFOCASW18.west.lightspeed.net,west
2192,10.40.2.137,BNATNED12.southeast.lightspeed.net,southeast
2193,10.40.253.131,MIAFLDS32.southeast.lightspeed.net,southeast
2194,10.60.206.247,BOSMASW44.northeast.lightspeed.net,northeast
2195,10.30.136.80,SEAWADS99.west.lightspeed.net,west
2196,10.70.183.116,GEGWADS58.northwest.lightspeed.net,northwest
2197,10.70.56.36,PORORSW52.northwest.lightspeed.net,northwest
2198,10.20.2.144,ATLGASW95.east.lightspeed.net,east
2199,10.70.183.148,BOIIDSW57.northwest.lightspeed.net,northwest
2200,10.30.100.190,LAXCADS63.west.lightspeed.net,west
2201,10.10.182.238,AUSTXDS08.central.lightspeed.net,central
2202,10.20.238.251,CLTNCDS90.east.lightspeed.net,east
2203,10.70.211.141,BOIIDAG55.northwest.lightspeed.net,northwest
2204,10.70.249.58,PORORED93.northwest.lightspeed.net,northwest
2205,10.10.30.253,OKCOKED01.central.lightspeed.net,central
2206,10.20.55.102,CLTNCDS89.east.lightspeed.net,east
