ip_address,hostname,fqdn,vendor,model,region,missing_in_inventory,missing_in_ipam
98.63.159.226,MIAFLcore-nwyajflest,MIAFLcore-nwyajflest.MIA.lightspeed.net,Nokia,7750 SR-1,MIA,0,0
130.23.87.157,PITPAdist-cuxtbphdir,PITPAdist-cuxtbphdir.PIT.lightspeed.net,Juniper,QFX5120,PIT,0,0
171.128.122.109,OKCOKcore-kavzbnrzyp,OKCOKcore-kavzbnrzyp.OKC.lightspeed.net,Cisco,NCS540,OKC,0,0
31.70.241.222,PORORcore-zlwsmjkxjj,PORORcore-zlwsmjkxjj.POR.lightspeed.net,Nokia,7750 SR-1,POR,0,0
121.189.124.72,JAXFLsw-vwzweowsqk,JAXFLsw-vwzweowsqk.JAX.lightspeed.net,Cisco,Catalyst9300,JAX,0,0
14.17.218.183,ELPTXcore-ptxsddvert,ELPTXcore-ptxsddvert.ELP.lightspeed.net,Cisco,NCS540,ELP,0,0
117.134.213.54,NYCNYagg-fzkayoypdv,NYCNYagg-fzkayoypdv.NYC.lightspeed.net,Arista,7280R,NYC,0,0
174.17.139.0,MIAFLcore-enkahiccfl,MIAFLcore-enkahiccfl.MIA.lightspeed.net,Juniper,MX204,MIA,1,0
199.218.38.58,ABQNMdist-ypevchizav,ABQNMdist-ypevchizav.ABQ.lightspeed.net,Juniper,QFX5120,ABQ,0,0
101.65.35.55,LAXCArtr-wkriutrezd,LAXCArtr-wkriutrezd.LAX.lightspeed.net,Arista,7050X3,LAX,0,0
93.167.2.52,ELPTXsw-naijpmgwvf,ELPTXsw-naijpmgwvf.ELP.lightspeed.net,Cisco,Catalyst9300,ELP,0,0
145.230.46.241,GEGWAsw-hhcouqmgdz,GEGWAsw-hhcouqmgdz.GEG.lightspeed.net,Cisco,Catalyst9300,GEG,0,0
161.27.1.40,GEGWAedge-fxfcputngy,GEGWAedge-fxfcputngy.GEG.lightspeed.net,RAD,ETX-2,GEG,1,0
156.141.74.234,ABQNMsw-ubuidjkago,ABQNMsw-ubuidjkago.ABQ.lightspeed.net,Cisco,Catalyst9300,ABQ,1,0
16.78.251.58,PHXAZrtr-txsymdkmuo,PHXAZrtr-txsymdkmuo.PHX.lightspeed.net,Arista,7050X3,PHX,0,0
203.125.176.251,OKCOKcore-jbibabehkq,OKCOKcore-jbibabehkq.OKC.lightspeed.net,Juniper,MX204,OKC,0,0
10.66.93.148,ATLGArtr-iktmoyktzx,ATLGArtr-iktmoyktzx.ATL.lightspeed.net,Arista,7050X3,ATL,0,0
57.189.50.33,NYCNYdist-udrnrmakhw,NYCNYdist-udrnrmakhw.NYC.lightspeed.net,Juniper,QFX5120,NYC,0,0
134.20.195.36,AUSTXsw-pvtqebaytv,AUSTXsw-pvtqebaytv.AUS.lightspeed.net,Cisco,Catalyst9300,AUS,0,0
68.164.10.109,ABQNMedge-rhvfirhtwu,ABQNMedge-rhvfirhtwu.ABQ.lightspeed.net,Juniper,SRX345,ABQ,1,0
68.116.240.186,AUSTXedge-xmsvkaaaat,AUSTXedge-xmsvkaaaat.AUS.lightspeed.net,RAD,ETX-2,AUS,0,0
84.229.39.90,OKCOKcore-tznvykmgmi,OKCOKcore-tznvykmgmi.OKC.lightspeed.net,Cisco,NCS540,OKC,0,0
105.49.53.82,BOIIDagg-crpblmfgua,BOIIDagg-crpblmfgua.BOI.lightspeed.net,Arista,7280R,BOI,0,0
38.7.29.180,OKCOKdist-hybcslmjhd,OKCOKdist-hybcslmjhd.OKC.lightspeed.net,ADVA,FSP150,OKC,0,0
11.126.28.217,ATLGAedge-huapjkwpea,ATLGAedge-huapjkwpea.ATL.lightspeed.net,Juniper,SRX345,ATL,0,0
166.40.89.223,BNATNrtr-skgidnxpes,BNATNrtr-skgidnxpes.BNA.lightspeed.net,Arista,7050X3,BNA,0,0
7.196.208.87,NYCNYrtr-wctrigklpr,NYCNYrtr-wctrigklpr.NYC.lightspeed.net,Arista,7050X3,NYC,0,0
75.135.180.240,JAXFLrtr-nsdgjesmzj,JAXFLrtr-nsdgjesmzj.JAX.lightspeed.net,Arista,7050X3,JAX,0,0
125.208.157.79,OKCOKcore-qsxdzsmctk,OKCOKcore-qsxdzsmctk.OKC.lightspeed.net,Nokia,7750 SR-1,OKC,0,0
144.190.120.42,PITPAagg-dnokjhjlqa,PITPAagg-dnokjhjlqa.PIT.lightspeed.net,Arista,7280R,PIT,0,0
197.118.188.108,JAXFLcore-lhtoxdrgwy,JAXFLcore-lhtoxdrgwy.JAX.lightspeed.net,Juniper,MX204,JAX,0,0
219.28.254.50,GEGWAagg-uaxuvlilke,GEGWAagg-uaxuvlilke.GEG.lightspeed.net,Arista,7280R,GEG,0,0
12.165.2.227,PORORdist-xpncptntcz,PORORdist-xpncptntcz.POR.lightspeed.net,ADVA,FSP150,POR,0,0
217.120.213.114,NYCNYagg-atmdhjylxx,NYCNYagg-atmdhjylxx.NYC.lightspeed.net,ADVA,FSP3000,NYC,1,0
7.68.84.190,ELPTXdist-dmctqydxtv,ELPTXdist-dmctqydxtv.ELP.lightspeed.net,Juniper,QFX5120,ELP,0,0
215.9.79.33,NYCNYcore-jqdnjbxbfn,NYCNYcore-jqdnjbxbfn.NYC.lightspeed.net,Cisco,NCS540,NYC,0,0
105.0.211.245,PHLPAagg-wroatmonqz,PHLPAagg-wroatmonqz.PHL.lightspeed.net,ADVA,FSP3000,PHL,0,0
194.88.116.182,ELPTXedge-jswhfgbqlf,ELPTXedge-jswhfgbqlf.ELP.lightspeed.net,Cisco,ISR4431,ELP,0,0
189.20.179.156,MIAFLsw-nmzvfazigd,MIAFLsw-nmzvfazigd.MIA.lightspeed.net,Cisco,Catalyst9300,MIA,0,0
115.49.152.69,MIAFLsw-xefafhpddw,MIAFLsw-xefafhpddw.MIA.lightspeed.net,Cisco,Catalyst9300,MIA,0,0
47.145.138.65,DALTXedge-iughvtkofn,DALTXedge-iughvtkofn.DAL.lightspeed.net,RAD,ETX-2,DAL,1,0
86.98.112.48,ABQNMedge-hlqnpfvmcw,ABQNMedge-hlqnpfvmcw.ABQ.lightspeed.net,RAD,ETX-2,ABQ,0,0
89.223.103.184,NYCNYrtr-xochikzhcw,NYCNYrtr-xochikzhcw.NYC.lightspeed.net,Arista,7050X3,NYC,0,0
186.160.67.182,MIAFLagg-kxtpjyydzo,MIAFLagg-kxtpjyydzo.MIA.lightspeed.net,ADVA,FSP3000,MIA,0,0
174.211.95.223,OKCOKcore-thqqbzbiaz,OKCOKcore-thqqbzbiaz.OKC.lightspeed.net,Cisco,NCS540,OKC,0,0
131.240.90.42,BOIIDsw-gcsbvneksm,BOIIDsw-gcsbvneksm.BOI.lightspeed.net,Cisco,Catalyst9300,BOI,0,0
5.48.218.250,SFOCAcore-iuasvxucdh,SFOCAcore-iuasvxucdh.SFO.lightspeed.net,Nokia,7750 SR-1,SFO,0,0
189.47.57.83,OKCOKedge-ixpqihlubf,OKCOKedge-ixpqihlubf.OKC.lightspeed.net,Cisco,ISR4431,OKC,0,0
182.248.245.194,MIAFLagg-boyyyatzfg,MIAFLagg-boyyyatzfg.MIA.lightspeed.net,Arista,7280R,MIA,0,0
166.204.226.120,PHLPAagg-bgnbqqralq,PHLPAagg-bgnbqqralq.PHL.lightspeed.net,Arista,7280R,PHL,0,0
170.195.240.11,PITPAdist-gqdozvcupz,PITPAdist-gqdozvcupz.PIT.lightspeed.net,Juniper,QFX5120,PIT,0,0
207.228.226.81,BOIIDdist-gqxiwvdcwr,BOIIDdist-gqxiwvdcwr.BOI.lightspeed.net,Juniper,QFX5120,BOI,0,0
172.175.177.129,GEGWAagg-trarsntfbi,GEGWAagg-trarsntfbi.GEG.lightspeed.net,ADVA,FSP3000,GEG,0,0
186.209.6.44,SFOCAcore-gkvllfljub,SFOCAcore-gkvllfljub.SFO.lightspeed.net,Nokia,7750 SR-1,SFO,0,0
146.249.11.30,GEGWAagg-wschafszqv,GEGWAagg-wschafszqv.GEG.lightspeed.net,ADVA,FSP3000,GEG,0,0
14.132.107.133,ELPTXdist-kilkbpogdf,ELPTXdist-kilkbpogdf.ELP.lightspeed.net,Juniper,QFX5120,ELP,0,0
109.3.89.221,CLTNCagg-lfsipxujun,CLTNCagg-lfsipxujun.CLT.lightspeed.net,ADVA,FSP3000,CLT,1,0
35.133.127.135,PORORsw-hjqmvxswsf,PORORsw-hjqmvxswsf.POR.lightspeed.net,Cisco,Catalyst9300,POR,0,0
202.163.217.222,PHXAZagg-jlejbxutji,PHXAZagg-jlejbxutji.PHX.lightspeed.net,Arista,7280R,PHX,0,0
192.215.27.121,PHLPAsw-kutpewbhvy,PHLPAsw-kutpewbhvy.PHL.lightspeed.net,Cisco,Catalyst9300,PHL,0,0
178.5.63.152,PITPAsw-oiwkiojutn,PITPAsw-oiwkiojutn.PIT.lightspeed.net,Cisco,Catalyst9300,PIT,0,0
160.105.217.171,LAXCAedge-mzwkgpfrwb,LAXCAedge-mzwkgpfrwb.LAX.lightspeed.net,Juniper,SRX345,LAX,0,0
183.98.32.88,LAXCAagg-cybmfpfcnf,LAXCAagg-cybmfpfcnf.LAX.lightspeed.net,ADVA,FSP3000,LAX,0,0
15.83.229.20,ABQNMedge-rfroyynpnm,ABQNMedge-rfroyynpnm.ABQ.lightspeed.net,Cisco,ISR4431,ABQ,0,0
125.240.253.120,DALTXcore-aorcncjbze,DALTXcore-aorcncjbze.DAL.lightspeed.net,Cisco,NCS540,DAL,0,0
188.246.132.75,DALTXrtr-rvstbljicp,DALTXrtr-rvstbljicp.DAL.lightspeed.net,Arista,7050X3,DAL,0,0
223.118.236.194,LAXCArtr-sldmcufvpv,LAXCArtr-sldmcufvpv.LAX.lightspeed.net,Arista,7050X3,LAX,0,0
16.70.40.135,AUSTXcore-tzmeiircec,AUSTXcore-tzmeiircec.AUS.lightspeed.net,Juniper,MX204,AUS,0,0
46.143.135.242,PITPAedge-kotsnkmdfn,PITPAedge-kotsnkmdfn.PIT.lightspeed.net,Cisco,ISR4431,PIT,1,0
19.57.3.145,ATLGAdist-vtcyejmfjy,ATLGAdist-vtcyejmfjy.ATL.lightspeed.net,ADVA,FSP150,ATL,1,0
101.187.175.164,ATLGAsw-fubbuulrpy,ATLGAsw-fubbuulrpy.ATL.lightspeed.net,Cisco,Catalyst9300,ATL,0,0
201.8.33.31,ABQNMedge-ewvgyneous,ABQNMedge-ewvgyneous.ABQ.lightspeed.net,RAD,ETX-2,ABQ,0,0
46.60.247.115,BNATNedge-txnnordfnh,BNATNedge-txnnordfnh.BNA.lightspeed.net,Cisco,ISR4431,BNA,1,0
49.113.157.202,BNATNagg-zomgrxxqkb,BNATNagg-zomgrxxqkb.BNA.lightspeed.net,Arista,7280R,BNA,0,0
181.178.151.131,ABQNMsw-ifxrjrhfpc,ABQNMsw-ifxrjrhfpc.ABQ.lightspeed.net,Cisco,Catalyst9300,ABQ,0,0
208.186.55.198,SEAWAcore-yxqkbpzgfn,SEAWAcore-yxqkbpzgfn.SEA.lightspeed.net,Juniper,MX204,SEA,0,0
201.207.167.18,OKCOKedge-uwexkfwpse,OKCOKedge-uwexkfwpse.OKC.lightspeed.net,Cisco,ISR4431,OKC,1,0
200.55.207.59,BOSMAsw-njtecnnusq,BOSMAsw-njtecnnusq.BOS.lightspeed.net,Cisco,Catalyst9300,BOS,0,0
95.69.185.199,PITPAdist-ilrnmxiiqq,PITPAdist-ilrnmxiiqq.PIT.lightspeed.net,ADVA,FSP150,PIT,0,0
146.107.38.222,ATLGAdist-mevxzvrodd,ATLGAdist-mevxzvrodd.ATL.lightspeed.net,ADVA,FSP150,ATL,0,0
130.206.26.233,BOIIDcore-yabxeeutqa,BOIIDcore-yabxeeutqa.BOI.lightspeed.net,Cisco,NCS540,BOI,0,0
44.135.100.193,PITPArtr-lhfcblsetn,PITPArtr-lhfcblsetn.PIT.lightspeed.net,Arista,7050X3,PIT,0,0
69.58.0.54,CLTNCsw-qhggljilso,CLTNCsw-qhggljilso.CLT.lightspeed.net,Cisco,Catalyst9300,CLT,0,0
118.7.71.218,PHLPAedge-xnbiykslah,PHLPAedge-xnbiykslah.PHL.lightspeed.net,Juniper,SRX345,PHL,1,0
206.8.1.162,CLTNCdist-pvuxnqfdrd,CLTNCdist-pvuxnqfdrd.CLT.lightspeed.net,Juniper,QFX5120,CLT,0,0
112.166.57.103,CLTNCrtr-fntvmczrwx,CLTNCrtr-fntvmczrwx.CLT.lightspeed.net,Arista,7050X3,CLT,0,0
77.42.8.98,AUSTXedge-mfjekehsvg,AUSTXedge-mfjekehsvg.AUS.lightspeed.net,RAD,ETX-2,AUS,1,0
21.105.106.76,SFOCAedge-qqzgmeayif,SFOCAedge-qqzgmeayif.SFO.lightspeed.net,Juniper,SRX345,SFO,1,0
193.15.154.214,ELPTXagg-uewqnwbzge,ELPTXagg-uewqnwbzge.ELP.lightspeed.net,Arista,7280R,ELP,0,0
41.192.196.157,ABQNMedge-pljmephiwl,ABQNMedge-pljmephiwl.ABQ.lightspeed.net,Juniper,SRX345,ABQ,0,0
105.122.163.103,LAXCAdist-dxqxgjcksp,LAXCAdist-dxqxgjcksp.LAX.lightspeed.net,Juniper,QFX5120,LAX,0,0
88.76.29.92,PHXAZedge-ljninzcpem,PHXAZedge-ljninzcpem.PHX.lightspeed.net,Juniper,SRX345,PHX,0,0
73.7.24.255,SEAWAdist-sbvjpfbdzp,SEAWAdist-sbvjpfbdzp.SEA.lightspeed.net,Juniper,QFX5120,SEA,0,0
202.200.79.15,PHXAZcore-ywghpolsvi,PHXAZcore-ywghpolsvi.PHX.lightspeed.net,Nokia,7750 SR-1,PHX,0,0
21.176.185.73,PORORcore-lyebazxies,PORORcore-lyebazxies.POR.lightspeed.net,Cisco,NCS540,POR,0,0
82.251.119.123,PORORdist-qnybzrqcfu,PORORdist-qnybzrqcfu.POR.lightspeed.net,ADVA,FSP150,POR,0,0
56.28.103.130,JAXFLdist-joaxftbhrx,JAXFLdist-joaxftbhrx.JAX.lightspeed.net,Juniper,QFX5120,JAX,1,0
86.98.15.106,NYCNYedge-jhjwnfzfoa,NYCNYedge-jhjwnfzfoa.NYC.lightspeed.net,Juniper,SRX345,NYC,1,0
13.7.49.98,OKCOKedge-fqzwwrqupg,OKCOKedge-fqzwwrqupg.OKC.lightspeed.net,Juniper,SRX345,OKC,1,0
49.105.160.217,AUSTXdist-ernfnjrkdp,AUSTXdist-ernfnjrkdp.AUS.lightspeed.net,Juniper,QFX5120,AUS,0,0
211.123.92.159,CLTNCdist-hqqcmzuqbm,CLTNCdist-hqqcmzuqbm.CLT.lightspeed.net,ADVA,FSP150,CLT,0,0
34.171.235.202,DALTXrtr-lraeoapvdp,DALTXrtr-lraeoapvdp.DAL.lightspeed.net,Arista,7050X3,DAL,0,0
188.252.19.127,BOSMArtr-dgrsnuvpqc,BOSMArtr-dgrsnuvpqc.BOS.lightspeed.net,Arista,7050X3,BOS,0,0
106.249.177.199,PHXAZdist-hubkrvqeke,PHXAZdist-hubkrvqeke.PHX.lightspeed.net,ADVA,FSP150,PHX,0,0
212.145.186.191,PITPAsw-eatjpdwaik,PITPAsw-eatjpdwaik.PIT.lightspeed.net,Cisco,Catalyst9300,PIT,0,0
54.241.191.15,JAXFLrtr-ffnijibvxh,JAXFLrtr-ffnijibvxh.JAX.lightspeed.net,Arista,7050X3,JAX,0,0
51.211.159.231,LAXCAcore-gxntkkbrss,LAXCAcore-gxntkkbrss.LAX.lightspeed.net,Cisco,NCS540,LAX,0,0
155.133.14.193,ABQNMedge-ohjjurmvas,ABQNMedge-ohjjurmvas.ABQ.lightspeed.net,Cisco,ISR4431,ABQ,0,0
54.89.182.219,DALTXcore-rkjperbqqn,DALTXcore-rkjperbqqn.DAL.lightspeed.net,Juniper,MX204,DAL,0,0
10.181.254.107,PORORagg-ryekttmvsn,PORORagg-ryekttmvsn.POR.lightspeed.net,Arista,7280R,POR,0,0
93.173.180.205,NYCNYcore-oosavwoemp,NYCNYcore-oosavwoemp.NYC.lightspeed.net,Nokia,7750 SR-1,NYC,0,0
136.123.205.251,SFOCAagg-wsnbvsjysi,SFOCAagg-wsnbvsjysi.SFO.lightspeed.net,Arista,7280R,SFO,0,0
68.88.135.214,AUSTXagg-znemojnepp,AUSTXagg-znemojnepp.AUS.lightspeed.net,ADVA,FSP3000,AUS,0,0
179.129.165.244,BOSMAsw-dlacxakztj,BOSMAsw-dlacxakztj.BOS.lightspeed.net,Cisco,Catalyst9300,BOS,0,0
90.146.169.45,BOIIDsw-gklagiorrx,BOIIDsw-gklagiorrx.BOI.lightspeed.net,Cisco,Catalyst9300,BOI,0,0
177.190.201.248,DALTXrtr-kwqsuwwfdh,DALTXrtr-kwqsuwwfdh.DAL.lightspeed.net,Arista,7050X3,DAL,0,0
29.255.164.200,SFOCAcore-ycwzobocxf,SFOCAcore-ycwzobocxf.SFO.lightspeed.net,Cisco,NCS540,SFO,0,0
217.79.113.200,PHLPAcore-dipzhwqtpc,PHLPAcore-dipzhwqtpc.PHL.lightspeed.net,Nokia,7750 SR-1,PHL,0,0
161.204.145.119,BOSMAedge-gkbxybgpgt,BOSMAedge-gkbxybgpgt.BOS.lightspeed.net,RAD,ETX-2,BOS,0,0
22.32.98.239,OKCOKrtr-pjgqmgawau,OKCOKrtr-pjgqmgawau.OKC.lightspeed.net,Arista,7050X3,OKC,0,0
124.84.101.81,DALTXagg-awaeqssusx,DALTXagg-awaeqssusx.DAL.lightspeed.net,Arista,7280R,DAL,0,0
215.179.57.207,PORORagg-bcccupkbho,PORORagg-bcccupkbho.POR.lightspeed.net,ADVA,FSP3000,POR,1,0
70.136.151.176,AUSTXedge-yyxwbyewba,AUSTXedge-yyxwbyewba.AUS.lightspeed.net,RAD,ETX-2,AUS,0,0
38.194.221.102,PITPArtr-ojackmxopr,PITPArtr-ojackmxopr.PIT.lightspeed.net,Arista,7050X3,PIT,0,0
120.132.199.247,BOIIDedge-pmgpvakyqs,BOIIDedge-pmgpvakyqs.BOI.lightspeed.net,Cisco,ISR4431,BOI,0,0
72.23.109.111,BNATNcore-blfmjihlzf,BNATNcore-blfmjihlzf.BNA.lightspeed.net,Juniper,MX204,BNA,0,0
78.57.205.118,SFOCAcore-edscnkovev,SFOCAcore-edscnkovev.SFO.lightspeed.net,Cisco,NCS540,SFO,0,0
79.182.144.137,ELPTXagg-hajjzjqmhu,ELPTXagg-hajjzjqmhu.ELP.lightspeed.net,Arista,7280R,ELP,0,0
203.38.19.28,PITPAdist-jekgpocdht,PITPAdist-jekgpocdht.PIT.lightspeed.net,ADVA,FSP150,PIT,0,0
199.175.148.105,OKCOKedge-dglrfjadre,OKCOKedge-dglrfjadre.OKC.lightspeed.net,Juniper,SRX345,OKC,1,0
149.193.149.14,BNATNrtr-cmugqtaoaj,BNATNrtr-cmugqtaoaj.BNA.lightspeed.net,Arista,7050X3,BNA,0,0
207.253.69.47,BOIIDagg-vzrinqxmww,BOIIDagg-vzrinqxmww.BOI.lightspeed.net,Arista,7280R,BOI,0,0
104.197.111.218,ABQNMdist-olxdqgmdyi,ABQNMdist-olxdqgmdyi.ABQ.lightspeed.net,Juniper,QFX5120,ABQ,0,0
22.65.255.69,PHXAZcore-aebmfmfdiq,PHXAZcore-aebmfmfdiq.PHX.lightspeed.net,Juniper,MX204,PHX,0,0
1.6.198.159,ELPTXcore-vcooxcyxer,ELPTXcore-vcooxcyxer.ELP.lightspeed.net,Juniper,MX204,ELP,0,0
60.211.91.200,CLTNCcore-lvswzzirrr,CLTNCcore-lvswzzirrr.CLT.lightspeed.net,Nokia,7750 SR-1,CLT,0,0
170.255.113.161,PORORrtr-zopnkixvia,PORORrtr-zopnkixvia.POR.lightspeed.net,Arista,7050X3,POR,0,0
84.122.200.180,ATLGAcore-mvtchkqpfg,ATLGAcore-mvtchkqpfg.ATL.lightspeed.net,Juniper,MX204,ATL,0,0
156.101.217.182,AUSTXdist-fawspqkybf,AUSTXdist-fawspqkybf.AUS.lightspeed.net,ADVA,FSP150,AUS,0,0
133.46.248.156,ABQNMsw-aikpppyhco,ABQNMsw-aikpppyhco.ABQ.lightspeed.net,Cisco,Catalyst9300,ABQ,0,0
76.162.118.210,SEAWAdist-lsicnidafv,SEAWAdist-lsicnidafv.SEA.lightspeed.net,Juniper,QFX5120,SEA,0,0
55.250.131.166,ATLGAdist-yrsbrkuyop,ATLGAdist-yrsbrkuyop.ATL.lightspeed.net,Juniper,QFX5120,ATL,0,0
174.58.124.64,ELPTXcore-ypwxifeiqb,ELPTXcore-ypwxifeiqb.ELP.lightspeed.net,Nokia,7750 SR-1,ELP,0,0
205.215.5.244,DALTXsw-svqvnqtqmm,DALTXsw-svqvnqtqmm.DAL.lightspeed.net,Cisco,Catalyst9300,DAL,0,0
193.190.93.80,JAXFLsw-vdcllnbtoi,JAXFLsw-vdcllnbtoi.JAX.lightspeed.net,Cisco,Catalyst9300,JAX,0,0
93.125.223.87,DALTXrtr-mmzbgrjcns,DALTXrtr-mmzbgrjcns.DAL.lightspeed.net,Arista,7050X3,DAL,0,0
179.143.166.18,SFOCAedge-ngrdxhzgeh,SFOCAedge-ngrdxhzgeh.SFO.lightspeed.net,Cisco,ISR4431,SFO,1,0
139.92.130.64,AUSTXagg-peonuquerb,AUSTXagg-peonuquerb.AUS.lightspeed.net,Arista,7280R,AUS,0,0
85.97.226.173,BNATNedge-jdingeggfh,BNATNedge-jdingeggfh.BNA.lightspeed.net,Juniper,SRX345,BNA,0,0
104.96.77.121,PHXAZrtr-dorhtyaifo,PHXAZrtr-dorhtyaifo.PHX.lightspeed.net,Arista,7050X3,PHX,0,0
210.183.211.146,SFOCAagg-suwgpocmon,SFOCAagg-suwgpocmon.SFO.lightspeed.net,Arista,7280R,SFO,0,0
33.128.184.33,OKCOKedge-bnlkxsgrea,OKCOKedge-bnlkxsgrea.OKC.lightspeed.net,RAD,ETX-2,OKC,0,0
58.39.92.25,BOIIDsw-qpthcxbjpj,BOIIDsw-qpthcxbjpj.BOI.lightspeed.net,Cisco,Catalyst9300,BOI,0,0
137.148.175.58,BOIIDrtr-mcccvqdgby,BOIIDrtr-mcccvqdgby.BOI.lightspeed.net,Arista,7050X3,BOI,0,0
12.35.96.188,CLTNCcore-zggjdbayvb,CLTNCcore-zggjdbayvb.CLT.lightspeed.net,Cisco,NCS540,CLT,0,0
98.118.190.145,PHXAZedge-bpexlisqic,PHXAZedge-bpexlisqic.PHX.lightspeed.net,RAD,ETX-2,PHX,0,0
4.224.226.87,PORORdist-vziuyhtpmt,PORORdist-vziuyhtpmt.POR.lightspeed.net,Juniper,QFX5120,POR,0,0
104.96.86.240,LAXCAdist-bgghneybiz,LAXCAdist-bgghneybiz.LAX.lightspeed.net,ADVA,FSP150,LAX,0,0
193.111.2.162,DALTXedge-tlgjqmjbgs,DALTXedge-tlgjqmjbgs.DAL.lightspeed.net,Juniper,SRX345,DAL,1,0
82.155.88.97,SFOCAdist-wbnxwchqsj,SFOCAdist-wbnxwchqsj.SFO.lightspeed.net,Juniper,QFX5120,SFO,0,0
2.246.157.81,NYCNYsw-bkbjwxgikb,NYCNYsw-bkbjwxgikb.NYC.lightspeed.net,Cisco,Catalyst9300,NYC,0,0
88.34.23.182,ELPTXdist-nnykdudant,ELPTXdist-nnykdudant.ELP.lightspeed.net,ADVA,FSP150,ELP,0,0
12.88.242.124,PORORedge-dnkeannrnf,PORORedge-dnkeannrnf.POR.lightspeed.net,RAD,ETX-2,POR,1,0
206.249.30.167,CLTNCcore-slknpnedje,CLTNCcore-slknpnedje.CLT.lightspeed.net,Juniper,MX204,CLT,0,0
100.10.197.34,PHLPAagg-mejhuvjxwn,PHLPAagg-mejhuvjxwn.PHL.lightspeed.net,Arista,7280R,PHL,0,0
197.31.129.143,BOSMArtr-vmaribrvyq,BOSMArtr-vmaribrvyq.BOS.lightspeed.net,Arista,7050X3,BOS,0,0
79.187.43.241,PORORrtr-ljpnymchux,PORORrtr-ljpnymchux.POR.lightspeed.net,Arista,7050X3,POR,0,0
178.153.129.37,JAXFLagg-ejjqchcsus,JAXFLagg-ejjqchcsus.JAX.lightspeed.net,Arista,7280R,JAX,0,0
153.105.132.237,AUSTXedge-equcnjynjs,AUSTXedge-equcnjynjs.AUS.lightspeed.net,RAD,ETX-2,AUS,0,0
32.67.222.113,AUSTXsw-wnlnvisakg,AUSTXsw-wnlnvisakg.AUS.lightspeed.net,Cisco,Catalyst9300,AUS,0,0
223.84.225.244,BNATNsw-dpffkybruo,BNATNsw-dpffkybruo.BNA.lightspeed.net,Cisco,Catalyst9300,BNA,0,0
2.14.13.40,BOSMAagg-ckzivhcbmx,BOSMAagg-ckzivhcbmx.BOS.lightspeed.net,Arista,7280R,BOS,0,0
61.191.91.232,ATLGAsw-snuszuyotm,ATLGAsw-snuszuyotm.ATL.lightspeed.net,Cisco,Catalyst9300,ATL,0,0
105.174.156.229,LAXCAcore-vwrdacgwiw,LAXCAcore-vwrdacgwiw.LAX.lightspeed.net,Juniper,MX204,LAX,0,0
47.107.4.14,NYCNYedge-rieaggtpwz,NYCNYedge-rieaggtpwz.NYC.lightspeed.net,RAD,ETX-2,NYC,1,0
138.139.167.193,PITPAedge-jkoeoooysh,PITPAedge-jkoeoooysh.PIT.lightspeed.net,Juniper,SRX345,PIT,1,0
51.60.19.19,SFOCAdist-swtuakkvuc,SFOCAdist-swtuakkvuc.SFO.lightspeed.net,Juniper,QFX5120,SFO,0,0
40.204.222.178,JAXFLedge-knrdhdyosi,JAXFLedge-knrdhdyosi.JAX.lightspeed.net,Cisco,ISR4431,JAX,0,0
79.186.54.162,CLTNCrtr-hegxecznrw,CLTNCrtr-hegxecznrw.CLT.lightspeed.net,Arista,7050X3,CLT,0,0
83.253.255.136,GEGWAdist-ahvjvshnvi,GEGWAdist-ahvjvshnvi.GEG.lightspeed.net,ADVA,FSP150,GEG,0,0
223.222.67.95,GEGWAdist-rzevgjkdqm,GEGWAdist-rzevgjkdqm.GEG.lightspeed.net,ADVA,FSP150,GEG,0,0
115.228.89.39,LAXCAdist-suovtamunm,LAXCAdist-suovtamunm.LAX.lightspeed.net,ADVA,FSP150,LAX,0,0
141.6.75.178,NYCNYrtr-wlyfelakat,NYCNYrtr-wlyfelakat.NYC.lightspeed.net,Arista,7050X3,NYC,0,0
46.211.68.141,LAXCAdist-tseltbaicl,LAXCAdist-tseltbaicl.LAX.lightspeed.net,Juniper,QFX5120,LAX,0,0
60.98.177.108,BNATNsw-fzbfdalqme,BNATNsw-fzbfdalqme.BNA.lightspeed.net,Cisco,Catalyst9300,BNA,0,0
131.236.64.7,DALTXcore-gyfaqwtesd,DALTXcore-gyfaqwtesd.DAL.lightspeed.net,Juniper,MX204,DAL,0,0
154.12.139.160,SFOCAagg-pkcxbzkoye,SFOCAagg-pkcxbzkoye.SFO.lightspeed.net,Arista,7280R,SFO,0,0
10.24.18.154,SFOCAcore-enrhcpilih,SFOCAcore-enrhcpilih.SFO.lightspeed.net,Nokia,7750 SR-1,SFO,0,0
54.234.172.158,MIAFLsw-wckyxuujhb,MIAFLsw-wckyxuujhb.MIA.lightspeed.net,Cisco,Catalyst9300,MIA,0,0
52.48.148.98,ABQNMsw-rvvwqymugb,ABQNMsw-rvvwqymugb.ABQ.lightspeed.net,Cisco,Catalyst9300,ABQ,0,0
123.225.210.45,CLTNCrtr-duernpihti,CLTNCrtr-duernpihti.CLT.lightspeed.net,Arista,7050X3,CLT,0,0
168.108.145.192,MIAFLedge-gpvyqltgif,MIAFLedge-gpvyqltgif.MIA.lightspeed.net,Juniper,SRX345,MIA,1,0
117.144.160.146,MIAFLsw-vlemgjtgbc,MIAFLsw-vlemgjtgbc.MIA.lightspeed.net,Cisco,Catalyst9300,MIA,0,0
