inv_asset_id,inv_ip_address,inv_hostname,inv_vendor,inv_model
2998,10.40.185.69,MIAFLED85,RAD,ETX-2
2999,10.10.179.176,DALTXDS98,Juniper,QFX5120
3000,10.60.33.52,BOSMAAG84,Arista,7280R
3001,10.60.216.187,NYCNYCO37,Juniper,MX204
3002,10.30.124.63,LAXCAED38,Juniper,SRX345
3003,10.70.236.204,BOIIDAG82,ADVA,FSP3000
3004,10.60.4.101,BOSMART79,Arista,7050X3
3005,10.70.240.140,GEGWADS40,Juniper,QFX5120
3006,10.30.154.61,SFOCASW87,Cisco,Catalyst9300
3007,10.10.85.151,OKCOKAG07,Arista,7280R
3008,10.50.44.144,ELPTXSW44,Cisco,Catalyst9300
3009,10.70.196.158,BOIIDRT22,Arista,7050X3
3010,10.60.239.245,NYCNYSW83,Cisco,Catalyst9300
3011,10.30.25.70,SFOCAAG96,Arista,7280R
3012,10.70.33.143,PORORCO35,Cisco,NCS540
3013,10.60.59.209,NYCNYAG10,ADVA,FSP3000
3014,10.10.179.122,OKCOKED58,RAD,ETX-2
3015,10.70.28.166,BOIIDDS50,ADVA,FSP150
3016,10.60.166.211,PHLPASW06,Cisco,Catalyst9300
3017,10.60.84.96,PHLPACO42,Juniper,MX204
3018,10.50.57.76,ABQNMAG75,Arista,7280R
3019,10.30.245.49,LAXCASW24,Cisco,Catalyst9300
3020,10.50.88.93,ELPTXSW22,Cisco,Catalyst9300
3021,10.60.252.31,NYCNYDS20,ADVA,FSP150
3022,10.20.239.94,PITPASW23,Cisco,Catalyst9300
3023,10.60.8.52,BOSMAAG68,Arista,7280R
3024,10.30.20.104,LAXCAAG62,ADVA,FSP3000
3025,10.60.121.226,NYCNYDS61,Juniper,QFX5120
3026,10.10.31.185,OKCOKDS50,ADVA,FSP150
3027,10.30.193.162,SFOCAAG01,Arista,7280R
3028,10.10.145.199,DALTXSW88,Cisco,Catalyst9300
3029,10.20.80.153,CLTNCDS37,ADVA,FSP150
3030,10.70.3.163,GEGWAED49,Juniper,SRX345
3031,10.30.73.29,SEAWACO63,Cisco,NCS540
3032,10.60.90.164,PHLPART42,Arista,7050X3
3033,10.60.152.145,BOSMASW14,Cisco,Catalyst9300
3034,10.70.137.100,PORORSW79,Cisco,Catalyst9300
3035,10.30.50.22,SEAWAAG49,ADVA,FSP3000
3036,10.30.175.149,LAXCAAG15,Arista,7280R
3037,10.60.240.185,PHLPASW54,Cisco,Catalyst9300
3038,10.20.77.43,PITPART29,Arista,7050X3
3039,10.10.62.208,DALTXCO60,Nokia,7750 SR-1
3040,10.20.86.167,CLTNCDS73,ADVA,FSP150
3041,10.50.3.30,ABQNMDS96,Juniper,QFX5120
3042,10.10.13.13,AUSTXSW39,Cisco,Catalyst9300
3043,10.50.153.207,PHXAZCO07,Cisco,NCS540
3044,10.70.82.125,PORORDS70,Juniper,QFX5120
3045,10.60.63.4,NYCNYSW24,Cisco,Catalyst9300
3046,10.30.166.134,SEAWASW77,Cisco,Catalyst9300
3047,10.10.69.231,AUSTXAG87,ADVA,FSP3000
3048,10.60.181.171,BOSMART30,Arista,7050X3
3049,10.10.162.136,OKCOKSW05,Cisco,Catalyst9300
3050,10.70.8.101,PORORSW16,Cisco,Catalyst9300
3051,10.60.207.91,NYCNYED14,RAD,ETX-2
3052,10.70.117.231,GEGWACO59,Nokia,7750 SR-1
3053,10.10.222.85,OKCOKCO48,Juniper,MX204
3054,10.10.29.112,DALTXSW76,Cisco,Catalyst9300
3055,10.50.247.20,ABQNMRT09,Arista,7050X3
3056,10.20.248.144,CLTNCED68,RAD,ETX-2
3057,10.60.62.87,NYCNYSW85,Cisco,Catalyst9300
3058,10.70.74.142,GEGWASW49,Cisco,Catalyst9300
3059,10.60.70.231,NYCNYSW46,Cisco,Catalyst9300
3060,10.20.95.126,PITPADS30,Juniper,QFX5120
3061,10.60.184.213,NYCNYCO03,Cisco,NCS540
3062,10.70.196.244,PORORRT24,Arista,7050X3
3063,10.60.252.144,NYCNYDS32,Juniper,QFX5120
3064,10.70.215.186,PORORED52,RAD,ETX-2
3065,10.20.62.23,PITPADS46,Juniper,QFX5120
3066,10.60.122.13,PHLPART32,Arista,7050X3
3067,10.70.15.224,BOIIDRT18,Arista,7050X3
3068,10.60.34.22,BOSMADS11,ADVA,FSP150
3069,10.10.56.37,OKCOKSW08,Cisco,Catalyst9300
3070,10.60.24.5,PHLPASW12,Cisco,Catalyst9300
3071,10.30.27.211,LAXCADS32,ADVA,FSP150
3072,10.30.95.99,SFOCASW79,Cisco,Catalyst9300
3073,10.30.178.112,SFOCASW97,Cisco,Catalyst9300
3074,10.30.35.85,LAXCASW87,Cisco,Catalyst9300
3075,10.40.175.204,JAXFLAG47,Arista,7280R
3076,10.10.180.110,OKCOKDS11,Juniper,QFX5120
3077,10.60.246.163,NYCNYAG88,Arista,7280R
3078,10.60.198.119,BOSMADS87,Juniper,QFX5120
3079,10.70.249.67,BOIIDSW64,Cisco,Catalyst9300
3080,10.70.212.178,PORORCO07,Juniper,MX204
3081,10.70.180.69,PORORCO33,Cisco,NCS540
3082,10.70.23.17,PORORDS55,ADVA,FSP150
3083,10.10.18.101,OKCOKAG98,Arista,7280R
3084,10.60.173.189,BOSMADS75,Juniper,QFX5120
3085,10.20.41.50,ATLGART10,Arista,7050X3
3086,10.70.51.55,PORORAG08,Arista,7280R
3087,10.50.21.255,ELPTXRT38,Arista,7050X3
3088,10.70.231.146,GEGWACO07,Cisco,NCS540
3089,10.20.91.10,CLTNCED26,Cisco,ISR4431
3090,10.20.50.178,PITPASW92,Cisco,Catalyst9300
3091,10.20.175.208,PITPART65,Arista,7050X3
3092,10.70.174.228,PORORRT83,Arista,7050X3
3093,10.30.189.220,SFOCART47,Arista,7050X3
3094,10.40.187.255,BNATNED24,Juniper,SRX345
3095,10.10.251.35,AUSTXDS85,Juniper,QFX5120
3096,10.10.201.175,DALTXDS59,ADVA,FSP150
3097,10.10.170.110,OKCOKED11,RAD,ETX-2
3098,10.50.196.18,ELPTXSW30,Cisco,Catalyst9300
3099,10.60.204.16,PHLPADS82,Juniper,QFX5120
3100,10.70.20.216,PORORSW96,Cisco,Catalyst9300
3101,10.70.116.110,BOIIDCO39,Cisco,NCS540
3102,10.30.178.82,LAXCACO64,Cisco,NCS540
3103,10.50.165.93,ABQNMAG85,Arista,7280R
3104,10.50.113.169,ABQNMAG14,ADVA,FSP3000
3105,10.10.78.219,OKCOKDS64,Juniper,QFX5120
3106,10.20.39.106,CLTNCSW53,Cisco,Catalyst9300
3107,10.30.217.42,SEAWART73,Arista,7050X3
3108,10.10.128.43,OKCOKCO41,Nokia,7750 SR-1
3109,10.70.176.20,PORORAG55,Arista,7280R
3110,10.10.90.30,AUSTXDS54,ADVA,FSP150
3111,10.70.52.216,BOIIDCO74,Juniper,MX204
3112,10.70.23.60,PORORSW81,Cisco,Catalyst9300
3113,10.20.232.153,PITPART82,Arista,7050X3
3114,10.30.234.68,LAXCAAG50,ADVA,FSP3000
3115,10.60.19.7,NYCNYSW07,Cisco,Catalyst9300
3116,10.70.201.64,PORORDS17,ADVA,FSP150
3117,10.50.237.15,ELPTXRT60,Arista,7050X3
3118,10.10.210.85,DALTXDS99,ADVA,FSP150
3119,10.30.9.217,LAXCASW95,Cisco,Catalyst9300
3120,10.60.172.12,NYCNYDS24,ADVA,FSP150
3121,10.60.124.203,PHLPAED32,RAD,ETX-2
3122,10.70.106.175,PORORCO63,Juniper,MX204
3123,10.20.129.63,CLTNCDS36,Juniper,QFX5120
3124,10.60.109.84,PHLPASW98,Cisco,Catalyst9300
3125,10.40.127.194,JAXFLRT87,Arista,7050X3
3126,10.10.196.12,OKCOKAG06,ADVA,FSP3000
3127,10.40.216.27,BNATNAG52,ADVA,FSP3000
3128,10.10.227.26,AUSTXRT02,Arista,7050X3
3129,10.60.226.20,BOSMASW12,Cisco,Catalyst9300
3130,10.60.30.89,PHLPADS55,Juniper,QFX5120
3131,10.10.79.13,AUSTXDS98,ADVA,FSP150
3132,10.70.255.157,GEGWART35,Arista,7050X3
3133,10.50.176.173,PHXAZRT46,Arista,7050X3
3134,10.30.34.37,LAXCAED02,Cisco,ISR4431
3135,10.50.72.240,ELPTXSW37,Cisco,Catalyst9300
3136,10.60.67.21,BOSMAAG79,ADVA,FSP3000
3137,10.60.145.49,BOSMASW56,Cisco,Catalyst9300
3138,10.40.119.237,BNATNDS39,Juniper,QFX5120
3139,10.70.168.252,PORORSW60,Cisco,Catalyst9300
3140,10.30.11.193,SFOCACO63,Nokia,7750 SR-1
3141,10.70.142.41,GEGWACO36,Juniper,MX204
3142,10.40.199.180,BNATNSW10,Cisco,Catalyst9300
3143,10.40.214.133,BNATNSW39,Cisco,Catalyst9300
3144,10.60.79.195,PHLPADS59,ADVA,FSP150
3145,10.10.102.171,DALTXAG53,ADVA,FSP3000
3146,10.10.141.55,OKCOKED75,RAD,ETX-2
3147,10.20.122.91,CLTNCSW73,Cisco,Catalyst9300
3148,10.70.80.221,PORORAG38,ADVA,FSP3000
3149,10.20.117.31,PITPADS38,Juniper,QFX5120
3150,10.10.171.236,AUSTXDS65,ADVA,FSP150
3151,10.60.144.188,BOSMAED29,RAD,ETX-2
3152,10.10.163.102,OKCOKAG08,Arista,7280R
3153,10.10.74.49,OKCOKDS23,Juniper,QFX5120
3154,10.30.227.210,SFOCADS64,ADVA,FSP150
3155,10.70.42.236,BOIIDSW50,Cisco,Catalyst9300
3156,10.70.102.172,GEGWAAG29,ADVA,FSP3000
3157,10.70.60.71,PORORDS83,ADVA,FSP150
3158,10.10.233.8,AUSTXED03,Juniper,SRX345
3159,10.70.65.17,PORORSW29,Cisco,Catalyst9300
3160,10.20.2.99,ATLGADS47,ADVA,FSP150
3161,10.60.16.98,PHLPASW28,Cisco,Catalyst9300
3162,10.70.68.167,GEGWASW72,Cisco,Catalyst9300
3163,10.70.179.222,GEGWASW25,Cisco,Catalyst9300
3164,10.30.117.100,SEAWAED79,Cisco,ISR4431
3165,10.30.248.119,SFOCADS05,ADVA,FSP150
3166,10.60.172.121,NYCNYDS93,ADVA,FSP150
3167,10.60.42.27,PHLPAED63,RAD,ETX-2
3168,10.70.253.25,PORORDS03,ADVA,FSP150
3169,10.60.213.156,PHLPASW93,Cisco,Catalyst9300
3170,10.40.114.151,JAXFLDS03,ADVA,FSP150
3171,10.70.70.103,GEGWART43,Arista,7050X3
3172,10.20.9.64,PITPAED46,Juniper,SRX345
3173,10.30.2.62,SFOCAAG51,Arista,7280R
3174,10.70.92.72,GEGWAED65,Cisco,ISR4431
3175,10.30.48.78,SFOCADS07,ADVA,FSP150
3176,10.70.124.195,PORORSW75,Cisco,Catalyst9300
3177,10.70.209.234,BOIIDED18,RAD,ETX-2
3178,10.60.137.39,BOSMACO45,Cisco,NCS540
3179,10.10.133.63,OKCOKSW56,Cisco,Catalyst9300
3180,10.60.5.238,PHLPASW40,Cisco,Catalyst9300
3181,10.40.176.93,MIAFLSW62,Cisco,Catalyst9300
3182,10.30.32.10,SEAWART69,Arista,7050X3
3183,10.40.10.162,JAXFLAG19,ADVA,FSP3000
3184,10.70.20.253,BOIIDDS12,ADVA,FSP150
3185,10.60.139.241,PHLPADS34,Juniper,QFX5120
3186,10.60.157.8,NYCNYDS58,ADVA,FSP150
3187,10.30.203.0,SFOCAAG03,Arista,7280R
3188,10.10.118.21,AUSTXDS26,ADVA,FSP150
3189,10.60.3.115,BOSMASW79,Cisco,Catalyst9300
3190,10.60.143.231,BOSMAAG75,Arista,7280R
3191,10.10.241.187,DALTXDS23,Juniper,QFX5120
3192,10.70.135.238,BOIIDCO07,Cisco,NCS540
3193,10.10.49.214,DALTXSW09,Cisco,Catalyst9300
3194,10.70.127.210,GEGWACO25,Cisco,NCS540
3195,10.30.137.46,SEAWAAG93,Arista,7280R
3196,10.10.203.218,AUSTXCO77,Juniper,MX204
3197,10.70.54.254,BOIIDCO20,Cisco,NCS540
3198,10.70.156.13,GEGWADS35,ADVA,FSP150
3199,10.50.222.207,ELPTXDS80,ADVA,FSP150
3200,10.30.60.89,SEAWAED17,Cisco,ISR4431
3201,10.20.162.172,CLTNCED69,Cisco,ISR4431
3202,10.60.236.56,NYCNYED68,Juniper,SRX345
3203,10.70.22.253,GEGWACO29,Nokia,7750 SR-1
3204,10.10.188.116,AUSTXRT81,Arista,7050X3
3205,10.10.124.210,OKCOKCO98,Cisco,NCS540
3206,10.60.17.146,PHLPAED92,Juniper,SRX345
3207,10.30.119.93,SFOCADS62,Juniper,QFX5120
3208,10.70.157.74,GEGWAAG31,ADVA,FSP3000
3209,10.70.52.137,BOIIDAG57,Arista,7280R
3210,10.20.13.93,ATLGADS16,Juniper,QFX5120
3211,10.30.174.194,SFOCART17,Arista,7050X3
3212,10.30.184.19,SFOCACO88,Cisco,NCS540
3213,10.60.206.21,NYCNYDS71,ADVA,FSP150
3214,10.30.55.239,SFOCADS37,ADVA,FSP150
3215,10.30.90.167,SFOCACO27,Juniper,MX204
3216,10.70.158.168,GEGWART72,Arista,7050X3
3217,10.20.149.207,CLTNCDS27,ADVA,FSP150
3218,10.30.173.184,LAXCAAG92,Arista,7280R
3219,10.30.17.158,SFOCADS17,ADVA,FSP150
3220,10.50.211.185,PHXAZSW99,Cisco,Catalyst9300
3221,10.20.178.18,PITPASW16,Cisco,Catalyst9300
3222,10.20.50.24,CLTNCRT72,Arista,7050X3
3223,10.10.123.141,DALTXED93,RAD,ETX-2
3224,10.10.196.155,AUSTXAG64,Arista,7280R
3225,10.40.192.254,MIAFLDS22,ADVA,FSP150
3226,10.60.95.69,PHLPAAG08,ADVA,FSP3000
3227,10.50.102.79,ELPTXAG16,Arista,7280R
3228,10.40.62.140,MIAFLDS17,Juniper,QFX5120
3229,10.70.138.157,PORORCO46,Juniper,MX204
3230,10.20.97.210,ATLGADS87,Juniper,QFX5120
3231,10.10.252.26,OKCOKAG70,ADVA,FSP3000
3232,10.30.15.226,SFOCASW35,Cisco,Catalyst9300
3233,10.20.35.95,CLTNCRT51,Arista,7050X3
3234,10.60.113.56,BOSMADS17,ADVA,FSP150
3235,10.60.210.72,NYCNYAG86,Arista,7280R
3236,10.30.143.208,SEAWADS24,ADVA,FSP150
3237,10.60.179.137,NYCNYSW06,Cisco,Catalyst9300
3238,10.20.21.108,PITPAAG74,Arista,7280R
3239,10.20.207.107,PITPADS65,ADVA,FSP150
3240,10.30.70.27,SFOCART04,Arista,7050X3
3241,10.60.42.34,NYCNYRT21,Arista,7050X3
3242,10.40.83.249,MIAFLAG45,Arista,7280R
3243,10.10.44.102,DALTXED92,RAD,ETX-2
3244,10.70.92.60,GEGWACO92,Nokia,7750 SR-1
3245,10.10.65.253,DALTXED65,Juniper,SRX345
3246,10.60.147.16,NYCNYRT84,Arista,7050X3
3247,10.60.201.238,BOSMART98,Arista,7050X3
3248,10.60.236.148,BOSMACO24,Nokia,7750 SR-1
3249,10.20.209.97,ATLGAAG56,Arista,7280R
3250,10.70.1.19,GEGWAAG07,ADVA,FSP3000
3251,10.20.141.245,CLTNCDS68,Juniper,QFX5120
3252,10.30.205.186,SEAWAED49,RAD,ETX-2
3253,10.30.224.83,SFOCART60,Arista,7050X3
3254,10.20.175.92,ATLGADS21,Juniper,QFX5120
3255,10.70.20.156,GEGWACO30,Cisco,NCS540
3256,10.20.113.17,CLTNCRT36,Arista,7050X3
3257,10.20.32.232,PITPADS75,ADVA,FSP150
3258,10.70.76.73,PORORRT97,Arista,7050X3
3259,10.50.9.32,ABQNMSW34,Cisco,Catalyst9300
3260,10.70.18.81,PORORAG15,ADVA,FSP3000
3261,10.10.4.36,DALTXAG04,ADVA,FSP3000
3262,10.20.71.253,CLTNCED41,Cisco,ISR4431
3263,10.20.153.87,PITPADS88,ADVA,FSP150
3264,10.60.143.78,NYCNYRT67,Arista,7050X3
3265,10.30.56.126,SEAWAAG57,ADVA,FSP3000
3266,10.20.73.93,ATLGASW61,Cisco,Catalyst9300
3267,10.30.136.183,SEAWART32,Arista,7050X3
3268,10.70.134.102,PORORDS63,Juniper,QFX5120
3269,10.60.137.246,NYCNYSW14,Cisco,Catalyst9300
3270,10.70.158.79,BOIIDSW28,Cisco,Catalyst9300
3271,10.60.247.77,BOSMASW61,Cisco,Catalyst9300
3272,10.30.81.196,LAXCADS90,ADVA,FSP150
3273,10.50.12.23,ELPTXAG79,Arista,7280R
3274,10.10.248.182,AUSTXDS22,ADVA,FSP150
3275,10.30.21.151,SFOCAAG89,Arista,7280R
3276,10.20.158.200,CLTNCDS62,ADVA,FSP150
3277,10.50.175.100,ELPTXAG01,Arista,7280R
3278,10.30.39.105,SFOCAED93,RAD,ETX-2
3279,10.60.233.134,NYCNYDS29,ADVA,FSP150
3280,10.10.238.254,OKCOKSW86,Cisco,Catalyst9300
3281,10.70.199.254,BOIIDSW36,Cisco,Catalyst9300
3282,10.50.172.141,PHXAZSW76,Cisco,Catalyst9300
3283,10.60.43.94,NYCNYRT77,Arista,7050X3
3284,10.70.159.237,BOIIDED82,RAD,ETX-2
3285,10.30.90.137,SEAWACO39,Juniper,MX204
3286,10.60.61.55,NYCNYDS31,Juniper,QFX5120
3287,10.60.228.111,BOSMAAG28,ADVA,FSP3000
3288,10.70.2.229,BOIIDRT83,Arista,7050X3
3289,10.40.33.135,MIAFLDS01,Juniper,QFX5120
3290,10.30.14.197,SFOCASW03,Cisco,Catalyst9300
3291,10.20.59.228,ATLGADS73,Juniper,QFX5120
3292,10.60.175.14,NYCNYCO42,Nokia,7750 SR-1
3293,10.70.67.160,GEGWAAG58,Arista,7280R
3294,10.70.105.54,BOIIDSW70,Cisco,Catalyst9300
3295,10.20.250.26,CLTNCED44,RAD,ETX-2
3296,10.70.251.25,PORORRT94,Arista,7050X3
3297,10.50.201.37,ABQNMRT80,Arista,7050X3
3298,10.50.211.90,ABQNMDS15,Juniper,QFX5120
3299,10.70.73.32,PORORCO74,Juniper,MX204
3300,10.20.156.182,CLTNCED20,Cisco,ISR4431
3301,10.10.208.98,DALTXSW14,Cisco,Catalyst9300
3302,10.60.26.50,BOSMAED03,Cisco,ISR4431
3303,10.40.179.129,JAXFLRT07,Arista,7050X3
3304,10.50.92.235,ELPTXDS81,Juniper,QFX5120
3305,10.40.60.47,MIAFLDS78,Juniper,QFX5120
3306,10.50.147.230,PHXAZRT49,Arista,7050X3
3307,10.60.33.2,NYCNYRT26,Arista,7050X3
3308,10.10.130.61,AUSTXAG65,ADVA,FSP3000
3309,10.70.131.152,PORORRT35,Arista,7050X3
3310,10.60.147.55,BOSMASW97,Cisco,Catalyst9300
3311,10.40.112.19,BNATNDS96,Juniper,QFX5120
3312,10.50.250.145,ELPTXDS15,Juniper,QFX5120
3313,10.60.51.154,BOSMASW46,Cisco,Catalyst9300
3314,10.30.112.5,LAXCART40,Arista,7050X3
3315,10.20.77.45,CLTNCDS06,ADVA,FSP150
3316,10.70.32.51,BOIIDCO28,Cisco,NCS540
3317,10.70.178.168,BOIIDSW65,Cisco,Catalyst9300
3318,10.50.26.169,ELPTXED35,RAD,ETX-2
3319,10.70.207.239,GEGWAAG77,ADVA,FSP3000
3320,10.60.95.109,NYCNYDS66,ADVA,FSP150
3321,10.50.84.156,ELPTXCO21,Cisco,NCS540
3322,10.10.222.243,OKCOKSW87,Cisco,Catalyst9300
3323,10.20.47.72,ATLGASW98,Cisco,Catalyst9300
3324,10.60.65.99,BOSMADS39,ADVA,FSP150
3325,10.10.15.192,OKCOKDS34,ADVA,FSP150
3326,10.60.206.44,NYCNYED75,RAD,ETX-2
3327,10.20.55.189,ATLGART76,Arista,7050X3
3328,10.10.121.231,DALTXAG42,ADVA,FSP3000
3329,10.10.133.50,OKCOKSW52,Cisco,Catalyst9300
3330,10.30.218.70,LAXCADS30,ADVA,FSP150
3331,10.20.176.214,CLTNCSW83,Cisco,Catalyst9300
3332,10.20.82.165,PITPACO63,Cisco,NCS540
3333,10.10.190.182,AUSTXCO48,Cisco,NCS540
3334,10.60.37.23,BOSMAED33,Cisco,ISR4431
3335,10.60.102.239,PHLPACO85,Cisco,NCS540
3336,10.40.52.236,BNATNED62,RAD,ETX-2
3337,10.60.79.13,NYCNYDS90,Juniper,QFX5120
3338,10.30.189.109,SFOCADS45,ADVA,FSP150
3339,10.60.22.173,NYCNYSW86,Cisco,Catalyst9300
3340,10.10.5.138,DALTXAG73,Arista,7280R
3341,10.20.155.62,ATLGAAG48,Arista,7280R
3342,10.60.207.23,NYCNYAG05,Arista,7280R
3343,10.70.162.160,GEGWASW54,Cisco,Catalyst9300
3344,10.10.165.170,OKCOKDS86,Juniper,QFX5120
3345,10.30.105.29,SFOCADS76,Juniper,QFX5120
3346,10.20.240.59,PITPAED49,Juniper,SRX345
3347,10.20.157.54,PITPADS37,Juniper,QFX5120
3348,10.70.85.180,GEGWART37,Arista,7050X3
3349,10.70.158.218,BOIIDDS98,ADVA,FSP150
3350,10.70.93.41,PORORRT07,Arista,7050X3
3351,10.30.138.86,SEAWASW97,Cisco,Catalyst9300
3352,10.70.177.139,BOIIDSW41,Cisco,Catalyst9300
3353,10.70.5.158,BOIIDAG58,ADVA,FSP3000
3354,10.60.106.192,NYCNYSW48,Cisco,Catalyst9300
3355,10.30.229.71,SEAWADS15,Juniper,QFX5120
3356,10.60.218.191,NYCNYSW56,Cisco,Catalyst9300
3357,10.70.155.32,BOIIDDS05,ADVA,FSP150
3358,10.50.185.64,ABQNMED56,RAD,ETX-2
3359,10.20.224.78,CLTNCSW18,Cisco,Catalyst9300
3360,10.60.147.40,BOSMASW05,Cisco,Catalyst9300
3361,10.30.130.154,LAXCADS27,ADVA,FSP150
3362,10.40.40.184,JAXFLAG30,ADVA,FSP3000
3363,10.40.250.3,JAXFLAG04,ADVA,FSP3000
3364,10.40.137.192,BNATNDS73,Juniper,QFX5120
3365,10.10.156.119,DALTXSW74,Cisco,Catalyst9300
3366,10.30.19.242,LAXCAAG57,Arista,7280R
3367,10.50.129.176,PHXAZDS37,Juniper,QFX5120
3368,10.30.118.99,SFOCASW02,Cisco,Catalyst9300
3369,10.30.156.16,LAXCASW38,Cisco,Catalyst9300
3370,10.10.7.83,AUSTXAG70,Arista,7280R
3371,10.70.95.82,GEGWAED79,RAD,ETX-2
3372,10.40.150.181,BNATNAG27,Arista,7280R
3373,10.70.28.155,BOIIDDS64,Juniper,QFX5120
3374,10.40.113.81,BNATNRT33,Arista,7050X3
3375,10.20.238.43,ATLGAED07,Juniper,SRX345
3376,10.70.110.7,BOIIDCO10,Juniper,MX204
3377,10.60.15.4,PHLPASW44,Cisco,Catalyst9300
3378,10.70.163.184,PORORED99,RAD,ETX-2
3379,10.20.245.157,PITPADS77,Juniper,QFX5120
3380,10.20.30.58,CLTNCED39,RAD,ETX-2
3381,10.50.154.237,ELPTXED73,RAD,ETX-2
3382,10.70.128.226,GEGWASW61,Cisco,Catalyst9300
3383,10.30.133.113,LAXCAED61,Cisco,ISR4431
3384,10.70.101.174,BOIIDAG41,Arista,7280R
3385,10.60.13.97,NYCNYRT56,Arista,7050X3
3386,10.60.122.22,BOSMART06,Arista,7050X3
3387,10.60.209.222,NYCNYRT23,Arista,7050X3
3388,10.50.64.163,ELPTXDS26,ADVA,FSP150
3389,10.20.29.60,CLTNCRT81,Arista,7050X3
3390,10.30.9.201,LAXCAAG70,ADVA,FSP3000
3391,10.30.246.99,LAXCASW59,Cisco,Catalyst9300
3392,10.70.175.140,GEGWASW57,Cisco,Catalyst9300
3393,10.50.135.246,ABQNMSW22,Cisco,Catalyst9300
3394,10.40.15.124,MIAFLRT17,Arista,7050X3
3395,10.20.164.32,CLTNCDS21,ADVA,FSP150
3396,10.10.200.176,AUSTXSW30,Cisco,Catalyst9300
3397,10.20.195.245,PITPASW18,Cisco,Catalyst9300
3398,10.70.223.19,GEGWADS84,ADVA,FSP150
3399,10.50.52.3,ABQNMED54,Cisco,ISR4431
3400,10.30.81.124,SEAWACO38,Juniper,MX204
3401,10.20.104.28,CLTNCAG97,Arista,7280R
3402,10.60.71.208,BOSMADS53,Juniper,QFX5120
3403,10.70.125.39,GEGWASW22,Cisco,Catalyst9300
3404,10.10.153.83,OKCOKSW22,Cisco,Catalyst9300
3405,10.60.203.232,PHLPADS47,ADVA,FSP150
3406,10.50.103.244,ABQNMAG68,ADVA,FSP3000
3407,10.20.244.231,ATLGAAG15,ADVA,FSP3000
3408,10.20.88.166,PITPART01,Arista,7050X3
3409,10.70.114.63,PORORRT38,Arista,7050X3
3410,10.30.206.214,LAXCASW08,Cisco,Catalyst9300
3411,10.70.90.119,GEGWASW58,Cisco,Catalyst9300
3412,10.10.168.42,AUSTXED57,RAD,ETX-2
3413,10.70.142.13,BOIIDAG29,ADVA,FSP3000
3414,10.50.228.65,ELPTXDS76,ADVA,FSP150
3415,10.10.119.18,OKCOKDS32,ADVA,FSP150
3416,10.30.232.45,SEAWART53,Arista,7050X3
3417,10.10.170.75,OKCOKAG87,Arista,7280R
3418,10.40.158.60,JAXFLDS42,Juniper,QFX5120
3419,10.50.32.105,PHXAZCO64,Juniper,MX204
3420,10.60.234.82,NYCNYCO76,Nokia,7750 SR-1
3421,10.20.209.160,CLTNCSW39,Cisco,Catalyst9300
3422,10.70.51.247,PORORRT25,Arista,7050X3
3423,10.70.45.179,GEGWAED01,Juniper,SRX345
3424,10.70.199.107,GEGWART19,Arista,7050X3
3425,10.70.249.21,BOIIDAG62,ADVA,FSP3000
3426,10.10.135.147,OKCOKED99,Cisco,ISR4431
3427,10.20.62.152,PITPART52,Arista,7050X3
3428,10.20.4.226,CLTNCAG31,Arista,7280R
3429,10.70.137.53,BOIIDED50,Cisco,ISR4431
3430,10.20.181.112,CLTNCDS82,Juniper,QFX5120
3431,10.10.133.236,OKCOKRT02,Arista,7050X3
3432,10.60.116.229,PHLPASW68,Cisco,Catalyst9300
3433,10.60.58.148,NYCNYAG56,ADVA,FSP3000
3434,10.10.167.229,OKCOKDS61,Juniper,QFX5120
3435,10.10.149.208,DALTXAG22,ADVA,FSP3000
3436,10.70.25.246,GEGWAAG66,ADVA,FSP3000
3437,10.70.83.76,BOIIDED37,RAD,ETX-2
3438,10.60.30.241,PHLPASW21,Cisco,Catalyst9300
3439,10.10.159.230,AUSTXAG33,ADVA,FSP3000
3440,10.50.221.168,ELPTXSW45,Cisco,Catalyst9300
3441,10.40.154.195,MIAFLED97,Cisco,ISR4431
3442,10.50.73.64,ELPTXRT75,Arista,7050X3
3443,10.10.11.132,OKCOKAG63,Arista,7280R
3444,10.30.254.218,SEAWASW78,Cisco,Catalyst9300
3445,10.60.135.39,BOSMART89,Arista,7050X3
3446,10.70.30.18,BOIIDAG06,Arista,7280R
3447,10.50.139.101,PHXAZED92,RAD,ETX-2
3448,10.60.164.162,PHLPACO70,Juniper,MX204
3449,10.10.113.198,OKCOKCO33,Juniper,MX204
3450,10.10.6.130,DALTXSW25,Cisco,Catalyst9300
3451,10.70.26.6,PORORSW90,Cisco,Catalyst9300
3452,10.60.150.253,BOSMACO23,Nokia,7750 SR-1
3453,10.60.204.248,BOSMASW08,Cisco,Catalyst9300
3454,10.70.254.229,PORORSW57,Cisco,Catalyst9300
3455,10.70.131.121,BOIIDAG47,Arista,7280R
3456,10.60.67.68,BOSMAAG96,Arista,7280R
3457,10.70.109.146,GEGWAED93,Cisco,ISR4431
3458,10.30.238.242,SEAWAAG97,ADVA,FSP3000
3459,10.70.207.134,GEGWAAG96,ADVA,FSP3000
3460,10.10.84.126,DALTXAG84,ADVA,FSP3000
3461,10.10.252.66,DALTXRT37,Arista,7050X3
3462,10.20.180.211,ATLGART47,Arista,7050X3
3463,10.60.29.94,BOSMASW15,Cisco,Catalyst9300
3464,10.10.104.124,OKCOKDS24,ADVA,FSP150
